time,gFx,gFy,gFz,ax,ay,az,latitude,longitude,altitude,speed
2024-07-23 19:34:24.0460,0.091,-0.33,-0.948,-0.3,0.17,0.96,49.2777195400499,-122.91170782608735,351.8098536618054,0.6238322257995605
2024-07-23 19:34:44.6810,0.08,-0.323,-0.894,-0.04,0.09,-0.18,49.2777195400499,-122.91170782608735,351.8098536618054,0.6238322257995605
2024-07-23 19:34:44.6890,0.084,-0.32,-0.863,0.03,0.06,-0.66,49.2777195400499,-122.91170782608735,351.8098536618054,0.6238322257995605
2024-07-23 19:34:44.6990,0.1,-0.323,-0.863,0.03,0.06,-0.66,49.2777195400499,-122.91170782608735,351.8098536618054,0.6238322257995605
2024-07-23 19:34:44.7090,0.12,-0.327,-0.883,-0.19,0.14,-0.77,49.2777195400499,-122.91170782608735,351.8098536618054,0.6238322257995605
2024-07-23 19:34:44.7190,0.139,-0.328,-0.911,-0.35,0.18,-0.53,49.2777195400499,-122.91170782608735,351.8098536618054,0.6238322257995605
2024-07-23 19:34:44.7290,0.157,-0.322,-0.926,-0.49,0.15,-0.25,49.2777195400499,-122.91170782608735,351.8098536618054,0.6238322257995605
2024-07-23 19:34:44.7390,0.175,-0.328,-0.927,-0.64,0.09,-0.21,49.2777195400499,-122.91170782608735,351.8098536618054,0.6238322257995605
2024-07-23 19:34:44.7490,0.174,-0.332,-0.959,-0.73,0.18,-0.08,49.2777195400499,-122.91170782608735,351.8098536618054,0.6238322257995605
2024-07-23 19:34:44.7590,0.168,-0.318,-0.985,-0.65,0.12,0.27,49.2777195400499,-122.91170782608735,351.8098536618054,0.6238322257995605
2024-07-23 19:34:44.7690,0.167,-0.307,-0.997,-0.59,-0.02,0.45,49.2777195400499,-122.91170782608735,351.8098536618054,0.6238322257995605
2024-07-23 19:34:44.7790,0.166,-0.306,-1.007,-0.59,-0.02,0.45,49.2777195400499,-122.91170782608735,351.8098536618054,0.6238322257995605
2024-07-23 19:34:44.7900,0.166,-0.309,-1.009,-0.58,-0.1,0.57,49.2777195400499,-122.91170782608735,351.8098536618054,0.6238322257995605
2024-07-23 19:34:44.8000,0.163,-0.309,-1.001,-0.57,-0.07,0.64,49.2777195400499,-122.91170782608735,351.8098536618054,0.6238322257995605
