time,gFx,gFy,gFz,ax,ay,az,latitude,longitude,altitude,speed
2024-07-24 14:53:35.9330,0.019,-0.121,-0.974,-0.55,0.25,-0.79,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:50.9420,0.015,-0.139,-1.012,-0.06,0.67,0.11,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:50.9460,0.036,-0.13,-0.917,-0.22,0.85,-0.19,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:50.9560,0.038,-0.123,-0.878,-0.43,0.78,-1.06,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:50.9670,0.019,-0.148,-0.888,-0.37,0.85,-1.15,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:50.9770,0.02,-0.182,-0.859,-0.26,1.18,-1.16,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:50.9870,0.051,-0.193,-0.834,-0.81,1.42,-1.58,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:50.9970,0.077,-0.174,-0.867,-0.81,1.42,-1.58,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.0070,0.095,-0.166,-0.962,-1.3,1.26,0.08,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.0170,0.124,-0.172,-1.07,-1.3,1.26,0.08,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.0270,0.169,-0.215,-1.118,-1.75,1.56,0.84,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.0370,0.17,-0.165,-1.17,-2.17,1.73,1.49,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.0470,0.152,-0.162,-1.015,-2.19,1.28,1.44,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.0570,0.158,-0.238,-0.98,-2.54,2.64,0.29,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.0680,0.214,-0.326,-1.014,-2.54,2.64,0.29,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.0770,0.24,-0.342,-0.981,-3.14,3.38,-0.13,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.0880,0.253,-0.344,-1.037,-3.52,3.54,0.15,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.0970,0.188,-0.34,-0.97,-3.45,3.65,0.26,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.1070,0.131,-0.329,-0.925,-2.49,3.69,-0.6,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.1180,0.099,-0.291,-0.956,-2.49,3.69,-0.6,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.1280,0.126,-0.208,-1.006,-2.51,3.27,-0.08,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.1380,0.129,-0.148,-1.009,-2.85,2.56,0.26,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.1480,0.101,-0.146,-1.01,-2.81,2.32,0.25,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.1580,0.069,-0.156,-1.017,-2.55,2.53,0.33,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.1680,0.056,-0.135,-1.001,-2.35,2.65,0.36,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.1780,0.063,-0.084,-0.96,-2.35,2.39,0.13,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.1880,0.072,-0.057,-0.918,-2.49,1.99,-0.32,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.1980,0.084,-0.058,-0.916,-2.56,1.91,-0.6,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.2080,0.125,-0.08,-0.945,-2.73,1.98,-0.48,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.2180,0.192,-0.164,-0.997,-3.2,2.39,-0.12,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.2280,0.257,-0.226,-1.216,-3.8,3.31,0.49,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.2380,0.281,-0.167,-1.559,-4.3,3.35,4.51,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.2480,0.309,-0.092,-1.346,-4.39,2.68,4.76,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.2590,0.362,-0.026,-1.235,-4.91,2.03,3.36,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
2024-07-24 14:53:51.2690,0.345,0.025,-1.159,-5.39,1.27,2.01,49.27926514151882,-122.90983893620303,362.11376762390137,-1.0
