ax,ay,az,speed,label
0.52,-1.37,-1.13,-1.0,walk
0.6,-1.22,-1.64,-1.0,walk
0.69,-1.11,-2.06,-1.0,walk
0.8,-0.97,-2.29,-1.0,walk
0.9,-0.82,-2.41,-1.0,walk
0.94,-0.7,-2.47,-1.0,walk
0.92,-0.6,-2.39,-1.0,walk
0.91,-0.56,-2.17,3.235032081604004,walk
0.86,-0.56,-1.94,3.235032081604004,walk
0.85,-0.52,-1.74,3.235032081604004,walk
0.83,-0.47,-1.56,3.235032081604004,walk
0.77,-0.43,-1.41,3.235032081604004,walk
0.71,-0.37,-1.39,3.235032081604004,walk
0.69,-0.32,-1.4,3.235032081604004,walk
0.69,-0.22,-1.4,3.235032081604004,walk
0.75,-0.07,-1.3,3.235032081604004,walk
0.79,0.04,-1.14,3.235032081604004,walk
0.81,0.12,-1.04,3.235032081604004,walk
0.86,0.21,-0.98,3.235032081604004,walk
0.93,0.3,-1.02,3.235032081604004,walk
0.98,0.39,-1.06,3.235032081604004,walk
1.02,0.49,-0.98,3.235032081604004,walk
1.04,0.51,-0.68,3.235032081604004,walk
0.99,0.49,-0.35,3.235032081604004,walk
0.96,0.45,-0.1,3.235032081604004,walk
1.0,0.38,0.14,3.235032081604004,walk
1.04,0.3,0.3,3.235032081604004,walk
1.06,0.29,0.33,3.235032081604004,walk
1.06,0.37,0.42,3.235032081604004,walk
0.96,0.47,0.62,3.235032081604004,walk
0.79,0.56,0.85,3.235032081604004,walk
0.61,0.68,1.07,3.235032081604004,walk
0.46,0.82,1.32,3.235032081604004,walk
0.39,0.86,1.6,3.235032081604004,walk
0.31,0.91,1.73,3.235032081604004,walk
0.22,0.91,1.83,3.235032081604004,walk
0.17,0.88,1.95,3.235032081604004,walk
0.12,0.93,1.88,3.235032081604004,walk
0.11,1.05,1.8,3.235032081604004,walk
0.02,1.27,1.77,3.235032081604004,walk
-0.19,1.46,1.6,3.235032081604004,walk
-0.41,1.49,1.52,3.235032081604004,walk
-0.57,1.28,1.64,3.235032081604004,walk
-0.7,0.9,1.99,3.235032081604004,walk
-0.89,0.38,2.47,3.235032081604004,walk
-0.97,-0.16,2.81,3.235032081604004,walk
-0.97,-0.72,3.0,3.235032081604004,walk
-0.98,-1.31,2.91,3.235032081604004,walk
-1.01,-1.78,2.53,3.235032081604004,walk
-0.99,-1.99,2.06,3.235032081604004,walk
-0.98,-2.01,1.51,3.235032081604004,walk
-1.0,-1.89,0.86,3.235032081604004,walk
-1.04,-1.66,0.28,3.235032081604004,walk
-1.16,-1.45,-0.19,3.235032081604004,walk
-1.31,-1.24,-0.52,3.235032081604004,walk
-1.46,-1.03,-0.72,3.235032081604004,walk
-1.55,-0.83,-0.9,3.235032081604004,walk
-1.61,-0.69,-1.06,3.235032081604004,walk
-1.6,-0.57,-1.19,3.235032081604004,walk
-1.54,-0.43,-1.24,3.235032081604004,walk
-1.48,-0.32,-1.16,3.235032081604004,walk
-1.35,-0.24,-1.13,3.235032081604004,walk
-1.17,-0.18,-1.13,3.235032081604004,walk
-1.03,-0.18,-1.17,3.235032081604004,walk
-0.91,-0.2,-1.27,3.235032081604004,walk
-0.76,-0.19,-1.38,3.235032081604004,walk
-0.57,-0.16,-1.45,3.235032081604004,walk
-0.38,-0.17,-1.53,3.235032081604004,walk
-0.18,-0.19,-1.63,3.235032081604004,walk
0.0,-0.22,-1.76,3.235032081604004,walk
0.14,-0.27,-1.78,3.235032081604004,walk
0.21,-0.34,-1.65,3.235032081604004,walk
0.19,-0.41,-1.54,3.235032081604004,walk
0.16,-0.37,-1.5,3.235032081604004,walk
0.11,-0.21,-1.44,3.235032081604004,walk
0.05,-0.02,-1.45,3.235032081604004,walk
-0.01,0.17,-1.45,3.235032081604004,walk
-0.07,0.32,-1.42,3.235032081604004,walk
-0.12,0.43,-1.38,3.235032081604004,walk
-0.15,0.53,-1.28,3.235032081604004,walk
-0.18,0.64,-1.21,3.235032081604004,walk
-0.19,0.7,-1.18,3.235032081604004,walk
-0.17,0.71,-1.13,3.235032081604004,walk
-0.15,0.71,-1.14,3.235032081604004,walk
-0.12,0.77,-1.18,3.235032081604004,walk
-0.03,0.85,-1.19,3.235032081604004,walk
0.05,0.9,-1.13,3.235032081604004,walk
0.08,0.91,-1.14,3.235032081604004,walk
0.1,0.96,-1.13,3.235032081604004,walk
0.11,1.05,-1.02,3.235032081604004,walk
0.16,1.17,-0.95,3.235032081604004,walk
0.26,1.37,-0.93,3.235032081604004,walk
0.39,1.56,-0.85,3.235032081604004,walk
0.49,1.69,-0.71,3.235032081604004,walk
0.59,1.79,-0.51,3.235032081604004,walk
0.66,1.69,-0.03,3.235032081604004,walk
0.6,1.45,0.53,3.235032081604004,walk
0.5,1.29,0.99,3.235032081604004,walk
0.49,1.3,1.25,3.235032081604004,walk
0.47,1.37,1.4,3.235032081604004,walk
0.36,1.44,1.6,3.235032081604004,walk
0.2,1.5,1.78,3.235032081604004,walk
0.17,1.54,2.07,3.235032081604004,walk
0.23,1.52,2.44,3.235032081604004,walk
0.28,1.38,2.69,3.235032081604004,walk
0.28,0.98,2.95,3.235032081604004,walk
0.2,0.38,3.3,3.235032081604004,walk
0.03,-0.26,3.58,0.9343960881233216,walk
-0.2,-0.78,3.6,0.9343960881233216,walk
-0.36,-1.08,3.34,0.9343960881233216,walk
-0.36,-1.27,2.8,0.9343960881233216,walk
-0.3,-1.38,2.13,0.9343960881233216,walk
-0.17,-1.45,1.68,0.9343960881233216,walk
-0.01,-1.56,1.38,0.9343960881233216,walk
0.14,-1.7,1.02,0.9343960881233216,walk
0.38,-1.78,0.71,0.9343960881233216,walk
0.6,-1.84,0.38,0.9343960881233216,walk
0.76,-1.93,0.1,0.9343960881233216,walk
0.83,-1.97,-0.04,0.9343960881233216,walk
0.81,-1.95,-0.19,0.9343960881233216,walk
0.79,-1.87,-0.24,0.9343960881233216,walk
0.75,-1.77,-0.3,0.9343960881233216,walk
0.75,-1.67,-0.4,0.9343960881233216,walk
0.74,-1.66,-0.44,0.9343960881233216,walk
0.73,-1.7,-0.45,0.9343960881233216,walk
0.71,-1.74,-0.48,0.9343960881233216,walk
0.76,-1.79,-0.5,0.9343960881233216,walk
0.83,-1.8,-0.54,0.9343960881233216,walk
0.9,-1.8,-0.67,0.9343960881233216,walk
0.95,-1.76,-0.91,0.9343960881233216,walk
1.02,-1.65,-1.26,0.9343960881233216,walk
1.06,-1.49,-1.57,0.9343960881233216,walk
1.06,-1.28,-1.78,0.9343960881233216,walk
1.05,-1.08,-1.95,0.9343960881233216,walk
1.01,-0.9,-1.9,0.9343960881233216,walk
0.92,-0.73,-1.74,0.9343960881233216,walk
0.79,-0.61,-1.52,0.9343960881233216,walk
0.68,-0.53,-1.16,0.9343960881233216,walk
0.58,-0.5,-0.82,0.9343960881233216,walk
0.5,-0.47,-0.64,0.9343960881233216,walk
0.48,-0.46,-0.6,0.9343960881233216,walk
0.49,-0.46,-0.72,0.9343960881233216,walk
0.49,-0.37,-0.82,0.9343960881233216,walk
0.47,-0.28,-0.88,0.9343960881233216,walk
0.43,-0.21,-1.0,0.9343960881233216,walk
0.44,-0.12,-1.1,0.9343960881233216,walk
0.45,0.01,-1.17,0.9343960881233216,walk
0.45,0.17,-1.22,0.9343960881233216,walk
0.47,0.33,-1.27,0.9343960881233216,walk
0.54,0.46,-1.27,0.9343960881233216,walk
0.62,0.51,-1.23,0.9343960881233216,walk
0.67,0.54,-1.17,0.9343960881233216,walk
0.72,0.58,-0.98,0.9343960881233216,walk
0.71,0.64,-0.78,0.9343960881233216,walk
0.63,0.74,-0.57,0.9343960881233216,walk
0.55,0.86,-0.26,0.9343960881233216,walk
0.49,0.99,0.0,0.9343960881233216,walk
0.48,1.07,0.18,0.9343960881233216,walk
0.47,1.07,0.32,0.9343960881233216,walk
0.45,1.08,0.37,0.9343960881233216,walk
0.44,1.11,0.34,0.9343960881233216,walk
0.41,1.17,0.35,0.9343960881233216,walk
0.3,1.23,0.42,0.9343960881233216,walk
0.13,1.23,0.69,0.9343960881233216,walk
-0.01,1.19,1.1,0.9343960881233216,walk
-0.22,1.11,1.41,0.9343960881233216,walk
-0.49,0.98,1.62,0.9343960881233216,walk
-0.68,0.84,1.89,0.9343960881233216,walk
-0.81,0.79,2.25,0.9343960881233216,walk
-0.95,0.85,2.49,0.9343960881233216,walk
-1.16,0.86,2.59,0.9343960881233216,walk
-1.41,0.7,2.76,0.9343960881233216,walk
-1.66,0.39,3.08,0.9343960881233216,walk
-1.86,-0.07,3.42,0.9343960881233216,walk
-1.97,-0.67,3.62,0.9343960881233216,walk
-1.89,-1.31,3.6,0.9343960881233216,walk
-1.77,-1.85,3.2,0.9343960881233216,walk
-1.73,-2.2,2.45,0.9343960881233216,walk
-1.74,-2.27,1.51,0.9343960881233216,walk
-1.77,-2.13,0.48,0.9343960881233216,walk
-1.8,-1.88,-0.58,0.9343960881233216,walk
-1.83,-1.62,-1.55,0.9343960881233216,walk
-1.8,-1.31,-2.28,0.9343960881233216,walk
-1.71,-1.02,-2.78,0.9343960881233216,walk
-1.64,-0.81,-3.14,0.9343960881233216,walk
-1.58,-0.72,-3.31,0.9343960881233216,walk
-1.48,-0.7,-3.27,0.9343960881233216,walk
-1.35,-0.72,-3.05,0.9343960881233216,walk
-1.28,-0.81,-2.74,0.9343960881233216,walk
-1.25,-0.95,-2.37,0.9343960881233216,walk
-1.23,-1.1,-1.99,0.9343960881233216,walk
-1.12,-1.16,-1.58,0.9343960881233216,walk
-1.03,-1.21,-1.16,0.9343960881233216,walk
-0.94,-1.29,-0.98,0.9343960881233216,walk
-0.78,-1.22,-0.99,0.9343960881233216,walk
-0.6,-0.98,-1.23,0.9343960881233216,walk
-0.38,-0.73,-1.53,0.9343960881233216,walk
-0.16,-0.58,-1.75,0.9343960881233216,walk
0.04,-0.5,-1.95,0.9343960881233216,walk
0.21,-0.38,-2.04,0.9343960881233216,walk
0.29,-0.24,-1.91,0.9343960881233216,walk
0.27,-0.11,-1.6,0.9343960881233216,walk
0.16,-0.01,-1.18,0.9343960881233216,walk
0.09,0.03,-0.71,0.9343960881233216,walk
0.04,0.06,-0.36,0.9343960881233216,walk
0.02,0.12,-0.25,0.9343960881233216,walk
0.04,0.29,-0.36,0.7549257874488831,walk
0.14,0.55,-0.65,0.7549257874488831,walk
0.26,0.88,-1.01,0.7549257874488831,walk
0.35,1.18,-1.24,0.7549257874488831,walk
0.42,1.38,-1.24,0.7549257874488831,walk
0.48,1.44,-1.05,0.7549257874488831,walk
0.6,1.4,-0.81,0.7549257874488831,walk
0.7,1.35,-0.64,0.7549257874488831,walk
0.81,1.38,-0.6,0.7549257874488831,walk
0.88,1.5,-0.6,0.7549257874488831,walk
0.94,1.63,-0.6,0.7549257874488831,walk
0.97,1.73,-0.53,0.7549257874488831,walk
1.01,1.82,-0.35,0.7549257874488831,walk
1.05,1.91,-0.16,0.7549257874488831,walk
1.1,1.98,-0.01,0.7549257874488831,walk
1.11,1.95,0.2,0.7549257874488831,walk
1.0,1.77,0.51,0.7549257874488831,walk
0.88,1.53,0.98,0.7549257874488831,walk
0.74,1.26,1.48,0.7549257874488831,walk
0.62,1.03,1.88,0.7549257874488831,walk
0.52,0.82,2.2,0.7549257874488831,walk
0.4,0.67,2.45,0.7549257874488831,walk
0.21,0.59,2.63,0.7549257874488831,walk
-0.16,0.45,2.75,0.7549257874488831,walk
-0.52,0.36,3.01,0.7549257874488831,walk
-0.69,0.47,3.21,0.7549257874488831,walk
-0.69,0.69,3.08,0.7549257874488831,walk
-0.63,0.72,3.0,0.7549257874488831,walk
-0.62,0.44,3.05,0.7549257874488831,walk
-0.68,0.02,3.08,0.7549257874488831,walk
-0.69,-0.32,3.05,0.7549257874488831,walk
-0.65,-0.54,2.9,0.7549257874488831,walk
-0.6,-0.72,2.64,0.7549257874488831,walk
-0.55,-0.95,2.52,0.7549257874488831,walk
-0.48,-1.27,2.48,0.7549257874488831,walk
-0.38,-1.59,2.39,0.7549257874488831,walk
-0.24,-1.85,2.23,0.7549257874488831,walk
-0.08,-2.01,1.7,0.7549257874488831,walk
0.13,-1.98,0.85,0.7549257874488831,walk
0.35,-1.75,-0.04,0.7549257874488831,walk
0.49,-1.44,-0.77,0.7549257874488831,walk
0.61,-1.17,-1.3,0.7549257874488831,walk
0.74,-0.98,-1.57,0.7549257874488831,walk
0.89,-0.91,-1.67,0.7549257874488831,walk
1.05,-0.99,-1.66,0.7549257874488831,walk
1.16,-1.15,-1.43,0.7549257874488831,walk
1.19,-1.32,-1.11,0.7549257874488831,walk
1.18,-1.54,-0.87,0.7549257874488831,walk
1.19,-1.72,-0.71,0.7549257874488831,walk
1.19,-1.8,-0.65,0.7549257874488831,walk
1.19,-1.81,-0.64,0.7549257874488831,walk
1.18,-1.76,-0.65,0.7549257874488831,walk
1.2,-1.7,-0.69,0.7549257874488831,walk
1.2,-1.62,-0.76,0.7549257874488831,walk
1.17,-1.5,-0.88,0.7549257874488831,walk
1.15,-1.4,-1.02,0.7549257874488831,walk
1.13,-1.31,-1.19,0.7549257874488831,walk
1.11,-1.17,-1.38,0.7549257874488831,walk
1.09,-0.97,-1.56,0.7549257874488831,walk
1.05,-0.76,-1.74,0.7549257874488831,walk
0.98,-0.53,-1.8,0.7549257874488831,walk
0.88,-0.28,-1.81,0.7549257874488831,walk
0.76,-0.07,-1.75,0.7549257874488831,walk
0.67,0.05,-1.53,0.7549257874488831,walk
0.54,0.12,-1.28,0.7549257874488831,walk
0.44,0.11,-1.1,0.7549257874488831,walk
0.37,0.13,-1.01,0.7549257874488831,walk
0.31,0.22,-0.91,0.7549257874488831,walk
0.22,0.35,-0.86,0.7549257874488831,walk
0.15,0.44,-0.94,0.7549257874488831,walk
0.13,0.57,-1.04,0.7549257874488831,walk
0.14,0.69,-1.14,0.7549257874488831,walk
0.17,0.77,-1.17,0.7549257874488831,walk
0.17,0.77,-1.22,0.7549257874488831,walk
0.14,0.8,-1.29,0.7549257874488831,walk
0.12,0.9,-1.31,0.7549257874488831,walk
0.05,1.09,-1.22,0.7549257874488831,walk
-0.05,1.24,-0.99,0.7549257874488831,walk
-0.14,1.25,-0.72,0.7549257874488831,walk
-0.17,1.19,-0.55,0.7549257874488831,walk
-0.11,1.2,-0.51,0.7549257874488831,walk
-0.06,1.31,-0.5,0.7549257874488831,walk
-0.04,1.43,-0.33,0.7549257874488831,walk
-0.06,1.51,-0.03,0.7549257874488831,walk
-0.05,1.46,0.39,0.7549257874488831,walk
-0.02,1.29,0.8,0.7549257874488831,walk
0.01,1.06,1.24,0.7549257874488831,walk
-0.02,0.8,1.66,0.7549257874488831,walk
0.0,0.68,1.84,0.7549257874488831,walk
0.05,0.73,1.67,0.7549257874488831,walk
0.06,0.78,1.53,0.7549257874488831,walk
-0.05,0.86,1.58,0.7549257874488831,walk
-0.17,0.98,1.66,0.7549257874488831,walk
-0.29,1.18,1.75,0.7549257874488831,walk
-0.48,1.48,1.89,0.7549257874488831,walk
-0.75,1.78,2.14,0.7549257874488831,walk
-1.02,1.91,2.67,0.7549257874488831,walk
-1.14,1.68,3.55,0.7549257874488831,walk
-1.17,1.0,4.48,0.7549257874488831,walk
-1.26,-0.02,5.27,0.5479580163955688,walk
-1.41,-1.1,5.7,0.5479580163955688,walk
-1.5,-1.95,5.64,0.5479580163955688,walk
-1.54,-2.34,4.82,0.5479580163955688,walk
-1.47,-2.27,3.39,0.5479580163955688,walk
-1.39,-2.1,1.78,0.5479580163955688,walk
-1.36,-2.0,0.37,0.5479580163955688,walk
-1.27,-1.85,-0.7,0.5479580163955688,walk
-1.16,-1.73,-1.47,0.5479580163955688,walk
-1.06,-1.7,-1.93,0.5479580163955688,walk
-0.97,-1.76,-2.18,0.5479580163955688,walk
-0.86,-1.84,-2.34,0.5479580163955688,walk
-0.73,-1.87,-2.52,0.5479580163955688,walk
-0.64,-1.84,-2.68,0.5479580163955688,walk
-0.59,-1.78,-2.87,0.5479580163955688,walk
-0.57,-1.69,-2.95,0.5479580163955688,walk
-0.6,-1.53,-2.93,0.5479580163955688,walk
-0.62,-1.36,-2.7,0.5479580163955688,walk
-0.64,-1.24,-2.38,0.5479580163955688,walk
-0.63,-1.13,-2.11,0.5479580163955688,walk
-0.6,-1.05,-1.89,0.5479580163955688,walk
-0.56,-1.01,-1.75,0.5479580163955688,walk
-0.47,-0.99,-1.7,0.5479580163955688,walk
-0.39,-0.92,-1.6,0.5479580163955688,walk
-0.36,-0.75,-1.42,0.5479580163955688,walk
-0.37,-0.57,-1.24,0.5479580163955688,walk
-0.36,-0.45,-1.2,0.5479580163955688,walk
-0.29,-0.38,-1.25,0.5479580163955688,walk
-0.21,-0.33,-1.25,0.5479580163955688,walk
-0.13,-0.28,-1.27,0.5479580163955688,walk
-0.04,-0.2,-1.31,0.5479580163955688,walk
0.08,-0.16,-1.35,0.5479580163955688,walk
0.15,-0.15,-1.35,0.5479580163955688,walk
0.13,-0.14,-1.31,0.5479580163955688,walk
0.1,-0.1,-1.28,0.5479580163955688,walk
0.09,0.0,-1.15,0.5479580163955688,walk
0.06,0.08,-1.06,0.5479580163955688,walk
0.05,0.18,-0.99,0.5479580163955688,walk
0.01,0.28,-0.93,0.5479580163955688,walk
-0.02,0.45,-0.84,0.5479580163955688,walk
-0.07,0.59,-0.69,0.5479580163955688,walk
-0.08,0.64,-0.52,0.5479580163955688,walk
-0.06,0.67,-0.43,0.5479580163955688,walk
0.0,0.72,-0.45,0.5479580163955688,walk
0.12,0.77,-0.48,0.5479580163955688,walk
0.24,0.8,-0.45,0.5479580163955688,walk
0.35,0.81,-0.43,0.5479580163955688,walk
0.45,0.89,-0.4,0.5479580163955688,walk
0.51,1.02,-0.33,0.5479580163955688,walk
0.57,1.14,-0.19,0.5479580163955688,walk
0.54,1.12,-0.02,0.5479580163955688,walk
0.47,1.01,0.15,0.5479580163955688,walk
0.46,0.95,0.27,0.5479580163955688,walk
0.49,0.97,0.38,0.5479580163955688,walk
0.51,0.96,0.62,0.5479580163955688,walk
0.5,0.93,0.91,0.5479580163955688,walk
0.5,0.88,1.07,0.5479580163955688,walk
0.48,0.81,1.13,0.5479580163955688,walk
0.49,0.81,1.08,0.5479580163955688,walk
0.53,0.85,0.98,0.5479580163955688,walk
0.62,0.94,0.84,0.5479580163955688,walk
0.67,1.1,0.62,0.5479580163955688,walk
0.7,1.24,0.34,0.5479580163955688,walk
0.69,1.27,0.06,0.5479580163955688,walk
0.56,1.23,-0.08,0.5479580163955688,walk
0.42,1.13,0.26,0.5479580163955688,walk
0.34,0.91,1.13,0.5479580163955688,walk
0.22,0.44,1.96,0.5479580163955688,walk
0.14,-0.2,2.63,0.5479580163955688,walk
0.09,-0.86,3.08,0.5479580163955688,walk
0.0,-1.53,3.2,0.5479580163955688,walk
0.05,-1.99,2.94,0.5479580163955688,walk
0.31,-2.14,2.21,0.5479580163955688,walk
0.63,-2.02,1.17,0.5479580163955688,walk
0.87,-1.82,0.28,0.5479580163955688,walk
0.99,-1.69,-0.47,0.5479580163955688,walk
1.11,-1.52,-0.97,0.5479580163955688,walk
1.22,-1.36,-1.29,0.5479580163955688,walk
1.27,-1.27,-1.53,0.5479580163955688,walk
1.26,-1.24,-1.48,0.5479580163955688,walk
1.19,-1.31,-1.24,0.5479580163955688,walk
1.13,-1.41,-1.0,0.5479580163955688,walk
1.08,-1.49,-0.78,0.5479580163955688,walk
0.99,-1.54,-0.6,0.5479580163955688,walk
0.88,-1.54,-0.49,0.5479580163955688,walk
0.72,-1.52,-0.34,0.5479580163955688,walk
0.53,-1.43,-0.13,0.5479580163955688,walk
0.38,-1.29,0.05,0.5479580163955688,walk
0.26,-1.16,0.18,0.5479580163955688,walk
0.21,-1.12,0.27,0.5479580163955688,walk
0.18,-1.15,0.17,0.5479580163955688,walk
0.2,-1.15,-0.16,0.5479580163955688,walk
0.3,-1.08,-0.59,0.5479580163955688,walk
0.37,-0.96,-1.03,0.5479580163955688,walk
0.43,-0.77,-1.34,0.5479580163955688,walk
0.45,-0.58,-1.49,0.5479580163955688,walk
0.48,-0.48,-1.51,0.5479580163955688,walk
0.51,-0.44,-1.49,0.5479580163955688,walk
0.55,-0.48,-1.44,0.5479580163955688,walk
0.55,-0.54,-1.34,0.5479580163955688,walk
0.5,-0.59,-1.26,0.5479580163955688,walk
0.42,-0.55,-1.24,0.5479580163955688,walk
0.36,-0.41,-1.3,0.5479580163955688,walk
0.28,-0.26,-1.43,0.5479580163955688,walk
0.25,-0.11,-1.56,0.5479580163955688,walk
0.27,0.01,-1.63,0.5479580163955688,walk
0.3,0.08,-1.63,0.5479580163955688,walk
0.34,0.16,-1.54,0.5479580163955688,walk
0.39,0.19,-1.34,0.5479580163955688,walk
0.38,0.15,-1.11,0.5479580163955688,walk
0.37,0.14,-0.92,0.5479580163955688,walk
0.34,0.21,-0.74,0.5479580163955688,walk
0.29,0.34,-0.57,0.5479580163955688,walk
0.28,0.5,-0.51,0.5479580163955688,walk
0.25,0.69,-0.43,0.5479580163955688,walk
0.26,0.9,-0.28,0.5479580163955688,walk
0.26,1.07,-0.1,0.5479580163955688,walk
0.2,1.19,0.15,0.5479580163955688,walk
0.12,1.25,0.47,0.5479580163955688,walk
0.03,1.26,0.91,0.5479580163955688,walk
-0.03,1.21,1.28,0.5479580163955688,walk
-0.03,1.13,1.63,0.5479580163955688,walk
-0.06,1.02,1.89,0.5479580163955688,walk
-0.1,0.96,2.04,0.5479580163955688,walk
-0.12,0.98,2.12,0.5479580163955688,walk
-0.18,0.98,2.2,0.5479580163955688,walk
-0.22,0.96,2.33,0.5479580163955688,walk
-0.2,0.96,2.5,0.5479580163955688,walk
-0.15,0.95,2.68,0.5479580163955688,walk
-0.16,0.92,2.73,0.5479580163955688,walk
-0.25,0.84,2.73,0.5479580163955688,walk
-0.41,0.76,2.68,0.5479580163955688,walk
-0.54,0.72,2.55,0.5479580163955688,walk
-0.65,0.58,2.39,0.5479580163955688,walk
-0.73,0.33,2.18,0.5479580163955688,walk
-0.73,0.04,1.97,0.5479580163955688,walk
-0.73,-0.31,1.89,0.5479580163955688,walk
-0.73,-0.63,1.87,0.5479580163955688,walk
-0.75,-0.85,1.74,0.5479580163955688,walk
-0.74,-1.0,1.37,0.5479580163955688,walk
-0.75,-1.12,0.77,0.5479580163955688,walk
-0.78,-1.14,0.19,0.5479580163955688,walk
-0.79,-1.09,-0.38,0.5479580163955688,walk
-0.8,-1.03,-1.0,0.5479580163955688,walk
-0.82,-0.98,-1.47,0.5479580163955688,walk
-0.85,-0.94,-1.84,0.5479580163955688,walk
-0.9,-0.91,-2.12,0.5479580163955688,walk
-0.93,-0.9,-2.33,0.5479580163955688,walk
-0.9,-0.86,-2.38,0.5479580163955688,walk
-0.87,-0.88,-2.26,0.5479580163955688,walk
-0.9,-0.92,-2.0,0.5479580163955688,walk
-0.9,-0.92,-1.7,0.5479580163955688,walk
-0.91,-0.91,-1.4,0.5479580163955688,walk
-0.92,-0.95,-1.12,0.5479580163955688,walk
-0.89,-1.05,-0.98,0.5479580163955688,walk
-0.77,-1.11,-0.98,0.5479580163955688,walk
-0.58,-1.11,-1.06,0.5479580163955688,walk
-0.4,-1.09,-1.14,0.5479580163955688,walk
-0.24,-1.04,-1.21,0.5479580163955688,walk
-0.14,-0.97,-1.24,0.5479580163955688,walk
-0.17,-0.88,-1.2,0.5479580163955688,walk
-0.24,-0.73,-1.13,0.5479580163955688,walk
-0.33,-0.55,-1.13,0.5479580163955688,walk
-0.4,-0.27,-1.13,0.5479580163955688,walk
-0.44,-0.02,-1.14,0.5479580163955688,walk
-0.43,0.17,-1.15,0.5479580163955688,walk
-0.4,0.35,-1.11,0.5479580163955688,walk
-0.4,0.5,-1.04,0.5479580163955688,walk
-0.41,0.65,-0.98,0.5479580163955688,walk
-0.37,0.79,-0.9,0.5479580163955688,walk
-0.28,0.88,-0.88,0.5479580163955688,walk
-0.14,0.95,-0.83,0.5479580163955688,walk
-0.06,1.02,-0.78,0.5479580163955688,walk
0.04,1.06,-0.82,0.5479580163955688,walk
0.19,1.11,-0.84,0.5479580163955688,walk
0.36,1.16,-0.9,0.5479580163955688,walk
0.49,1.22,-0.89,0.5479580163955688,walk
0.59,1.26,-0.93,0.5479580163955688,walk
0.7,1.33,-0.94,0.5479580163955688,walk
0.76,1.34,-0.75,0.5479580163955688,walk
0.76,1.32,-0.6,0.5479580163955688,walk
0.8,1.37,-0.5,0.5479580163955688,walk
0.9,1.51,-0.42,0.5479580163955688,walk
0.94,1.65,-0.27,0.5479580163955688,walk
0.98,1.65,-0.05,0.5479580163955688,walk
1.0,1.58,0.22,0.5479580163955688,walk
0.95,1.42,0.48,0.5479580163955688,walk
0.96,1.28,0.66,0.5479580163955688,walk
0.98,1.19,0.82,0.5479580163955688,walk
0.99,1.16,1.01,0.5479580163955688,walk
1.02,1.18,1.19,0.5479580163955688,walk
1.05,1.16,1.44,0.5479580163955688,walk
1.02,1.08,1.71,0.5479580163955688,walk
0.99,1.02,1.98,0.5479580163955688,walk
0.98,1.01,2.25,0.5479580163955688,walk
0.98,1.03,2.46,0.5479580163955688,walk
0.92,0.96,2.63,0.5479580163955688,walk
0.79,0.69,2.8,0.5479580163955688,walk
0.6,0.26,2.78,0.5479580163955688,walk
0.35,-0.11,2.62,0.5479580163955688,walk
0.1,-0.4,2.58,0.5479580163955688,walk
-0.05,-0.74,2.78,0.5479580163955688,walk
-0.13,-1.16,3.05,0.5479580163955688,walk
-0.1,-1.66,3.38,0.5479580163955688,walk
-0.01,-2.22,3.49,0.5479580163955688,walk
0.11,-2.69,3.02,0.5479580163955688,walk
