time,ax,ay,az,speed,label
0.0,-0.213,1.404,0.962,0.812,Walk
0.01,0.311,1.0,0.679,0.713,Walk
0.02,0.404,0.691,0.72,0.721,Walk
0.03,0.343,0.439,0.786,0.739,Walk
0.04,0.263,0.234,0.828,0.749,Walk
0.05,0.07,0.171,0.878,0.742,Walk
0.06,-0.359,0.325,1.33,0.699,Walk
0.07,-0.836,0.391,2.574,0.606,Walk
0.08,-1.158,0.358,4.055,0.497,Walk
0.09,-1.32,0.204,5.072,0.435,Walk
0.1,-1.307,-0.12,5.367,0.449,Walk
0.11,-1.093,-0.547,4.742,0.549,Walk
0.12,-0.643,-0.785,3.515,0.671,Walk
0.13,-0.076,-0.68,2.384,0.746,Walk
0.14,0.521,-0.496,1.698,0.765,Walk
0.16,0.955,-0.531,1.161,0.788,Walk
0.17,1.139,-0.734,0.745,0.825,Walk
0.18,1.132,-1.03,0.948,0.826,Walk
0.2,0.944,-1.407,1.025,0.861,Walk
0.21,0.792,-1.547,0.771,0.905,Walk
0.23,0.716,-1.449,0.194,0.953,Walk
0.24,0.674,-1.357,-0.448,1.006,Walk
0.26,0.669,-1.317,-0.896,1.045,Walk
0.27,0.689,-1.271,-1.328,1.08,Walk
0.28,0.722,-1.194,-1.923,1.124,Walk
0.3,0.735,-0.904,-2.543,1.151,Walk
0.32,0.705,-0.585,-2.862,1.153,Walk
0.33,0.691,-0.423,-3.009,1.151,Walk
0.34,0.644,-0.3,-3.117,1.152,Walk
0.35,0.623,-0.181,-3.177,1.151,Walk
0.36,0.671,-0.094,-3.158,1.14,Walk
0.37,0.703,-0.061,-3.046,1.124,Walk
0.38,0.699,-0.103,-2.861,1.11,Walk
0.39,0.685,-0.173,-2.664,1.097,Walk
0.4,0.64,-0.215,-2.458,1.084,Walk
0.41,0.601,-0.195,-2.266,1.067,Walk
0.42,0.572,-0.166,-2.087,1.047,Walk
0.43,0.495,-0.155,-1.946,1.036,Walk
0.44,0.439,-0.137,-1.807,1.024,Walk
0.45,0.381,-0.09,-1.657,1.009,Walk
0.46,0.339,0.027,-1.597,0.997,Walk
0.47,0.34,0.196,-1.578,0.98,Walk
0.48,0.359,0.304,-1.469,0.959,Walk
0.49,0.352,0.344,-1.252,0.938,Walk
0.5,0.387,0.32,-1.003,0.92,Walk
0.51,0.488,0.319,-0.791,0.9,Walk
