time,ax,ay,az,speed,label
0.0,-0.006,1.667,-1.938,0.875,Multi
0.01,0.194,1.322,-2.007,0.89,Multi
0.02,0.537,1.019,-1.762,0.877,Multi
0.03,0.658,1.256,-1.736,0.848,Multi
0.04,0.593,1.451,-1.315,0.804,Multi
0.05,0.414,1.378,-0.825,0.77,Multi
0.06,0.059,1.288,-0.421,0.759,Multi
0.07,-0.199,1.194,0.005,0.754,Multi
0.08,-0.216,1.13,0.235,0.753,Multi
0.09,-0.031,1.021,0.312,0.756,Multi
0.1,0.255,0.786,0.553,0.736,Multi
0.11,0.23,0.589,0.744,0.725,Multi
0.12,-0.03,0.533,0.93,0.717,Multi
0.13,-0.363,0.659,1.209,0.697,Multi
0.14,-0.649,0.854,1.553,0.667,Multi
0.15,-0.909,0.987,2.041,0.627,Multi
0.16,-1.259,0.923,2.445,0.615,Multi
0.17,-1.505,0.605,2.631,0.627,Multi
0.18,-1.714,0.213,2.623,0.574,Multi
0.19,-1.813,-0.114,2.42,0.613,Multi
0.2,-1.81,-0.368,2.133,0.648,Multi
0.21,-1.827,-0.526,1.967,0.666,Multi
0.22,-1.91,-0.784,2.281,0.66,Multi
0.23,-2.112,-1.369,2.643,0.67,Multi
0.24,-2.455,-1.942,2.827,0.678,Multi
0.25,-3.325,-2.704,3.032,0.739,Multi
0.26,-3.962,-3.073,3.535,0.781,Multi
0.27,-3.815,-3.039,2.629,0.84,Multi
0.28,-3.648,-2.189,0.24,0.942,Multi
0.29,-3.306,-1.01,-0.33,0.902,Multi
0.3,-2.942,-0.354,-0.689,0.874,Multi
0.31,-2.67,-0.828,-1.292,0.925,Multi
0.32,-2.756,-1.762,-2.453,1.114,Multi
0.33,-1.686,-1.259,-2.952,1.126,Multi
0.34,-0.048,-0.242,-3.508,1.028,Multi
0.35,0.683,0.062,-4.42,0.986,Multi
0.36,-0.083,-0.803,-5.052,1.115,Multi
0.37,-0.351,-1.46,-4.446,1.159,Multi
0.38,0.136,-1.464,-3.836,1.09,Multi
0.39,0.041,-1.69,-4.509,1.149,Multi
0.4,0.018,-1.71,-4.181,1.144,Multi
0.41,0.316,-1.418,-3.309,1.055,Multi
0.42,0.399,-1.15,-3.239,1.037,Multi
0.43,0.597,-0.987,-3.756,1.079,Multi
0.44,1.278,-0.73,-4.641,1.131,Multi
0.45,2.433,-0.325,-5.396,1.116,Multi
0.46,3.218,-0.024,-5.513,1.042,Multi
0.47,3.004,-0.143,-4.776,0.951,Multi
0.48,1.743,-0.4,-2.269,0.825,Multi
0.49,0.511,-0.535,0.887,0.7,Multi
0.5,0.359,-0.454,1.785,0.66,Multi
0.51,0.716,0.546,0.817,0.651,Multi
0.52,1.015,1.484,-1.438,0.717,Multi
0.53,1.064,2.048,-2.114,0.731,Multi
0.54,1.212,2.285,-2.915,0.759,Multi
0.56,1.207,2.195,-3.792,0.822,Multi
0.57,1.2,1.765,-3.813,0.851,Multi
0.58,1.216,1.595,-2.772,0.775,Multi
0.59,0.805,1.189,-1.659,0.726,Multi
0.6,0.191,0.908,-0.867,0.723,Multi
0.61,0.018,1.031,-0.815,0.738,Multi
0.62,0.319,1.249,-1.57,0.78,Multi
0.64,0.845,1.472,-2.8,0.846,Multi
0.65,1.542,1.093,-3.931,0.912,Multi
0.66,1.797,0.675,-4.181,0.917,Multi
0.67,1.357,0.903,-3.685,0.872,Multi
