time,ax,ay,az,speed,label
0.0,-0.124,-0.16,0.041,-0.979,still
0.01,0.169,-0.108,-0.379,-0.958,still
0.02,0.204,-0.056,-0.235,-0.961,still
0.03,0.073,0.047,0.065,-0.966,still
0.04,-0.056,0.158,0.118,-0.967,still
0.05,-0.074,0.201,-0.069,-0.963,still
0.06,-0.011,0.155,-0.235,-0.96,still
0.07,0.039,0.076,-0.229,-0.959,still
0.08,0.045,0.028,-0.139,-0.961,still
0.09,0.053,0.015,-0.112,-0.964,still
0.1,0.096,-0.003,-0.135,-0.965,still
0.11,0.139,-0.051,-0.091,-0.966,still
0.12,0.129,-0.101,0.06,-0.968,still
0.13,0.07,-0.121,0.208,-0.968,still
0.14,0.024,-0.103,0.224,-0.968,still
0.15,0.036,-0.074,0.113,-0.967,still
0.16,0.078,-0.048,-0.002,-0.966,still
0.17,0.083,-0.015,-0.031,-0.964,still
0.18,0.03,0.034,0.006,-0.963,still
0.19,-0.036,0.089,0.031,-0.963,still
0.2,-0.05,0.122,0.016,-0.965,still
0.21,0.004,0.118,-0.015,-0.969,still
0.22,0.084,0.084,-0.043,-0.972,still
0.23,0.145,0.039,-0.089,-0.971,still
0.24,0.165,-0.003,-0.168,-0.967,still
0.25,0.149,-0.019,-0.251,-0.961,still
0.26,0.1,0.021,-0.297,-0.956,still
0.27,0.029,0.137,-0.308,-0.954,still
0.28,-0.045,0.299,-0.333,-0.955,still
0.29,-0.082,0.433,-0.401,-0.957,still
0.3,-0.071,0.475,-0.475,-0.958,still
0.31,-0.031,0.421,-0.494,-0.957,still
0.32,-0.005,0.323,-0.44,-0.956,still
0.33,-0.011,0.239,-0.349,-0.955,still
0.34,-0.037,0.182,-0.248,-0.955,still
0.35,-0.061,0.133,-0.12,-0.957,still
0.36,-0.08,0.083,0.053,-0.96,still
0.37,-0.105,0.043,0.231,-0.963,still
0.38,-0.133,0.027,0.33,-0.964,still
0.39,-0.145,0.027,0.311,-0.964,still
0.4,-0.131,0.025,0.229,-0.962,still
0.41,-0.103,0.019,0.175,-0.962,still
0.42,-0.09,0.027,0.178,-0.962,still
0.43,-0.104,0.06,0.18,-0.962,still
0.44,-0.134,0.105,0.116,-0.959,still
0.45,-0.161,0.143,0.001,-0.954,still
0.46,-0.181,0.175,-0.079,-0.95,still
0.47,-0.208,0.221,-0.057,-0.951,still
0.48,-0.247,0.285,0.051,-0.954,still
0.49,-0.281,0.33,0.171,-0.959,still
0.5,-0.288,0.312,0.243,-0.962,still
0.51,-0.256,0.229,0.259,-0.963,still
0.52,-0.199,0.125,0.246,-0.963,still
0.53,-0.142,0.053,0.221,-0.963,still
0.54,-0.097,0.023,0.191,-0.963,still
0.55,-0.069,0.006,0.159,-0.963,still
0.56,-0.049,-0.027,0.129,-0.963,still
0.57,-0.025,-0.073,0.101,-0.962,still
0.58,0.014,-0.112,0.07,-0.963,still
0.59,0.068,-0.138,0.041,-0.965,still
0.6,0.121,-0.167,0.032,-0.967,still
0.61,0.149,-0.208,0.057,-0.967,still
0.62,0.14,-0.244,0.106,-0.966,still
0.63,0.107,-0.249,0.154,-0.965,still
0.64,0.073,-0.22,0.184,-0.965,still
0.65,0.055,-0.18,0.202,-0.966,still
0.66,0.044,-0.158,0.207,-0.966,still
0.67,0.027,-0.151,0.186,-0.964,still
0.68,0.002,-0.132,0.141,-0.961,still
0.69,-0.022,-0.077,0.115,-0.96,still
0.7,-0.049,-0.004,0.18,-0.963,still
0.71,-0.094,0.046,0.353,-0.966,still
