time,ax,ay,az,speed
1970-01-01 00:00:00.000000000,0.5551438574813373,0.020695728559991335,0.780260696369786,0.5591301899813096
1970-01-01 00:00:00.000000016,0.9059740999027345,-0.2017107175073108,0.03610264079221352,0.5696569271828411
1970-01-01 00:00:00.000000016,1.08123986160952,0.0027065486525189985,-0.5858977450701197,0.5718035499667634
1970-01-01 00:00:00.000000016,0.9387201089939874,-0.29440056384537033,-0.924529852656132,0.5804558830505423
1970-01-01 00:00:00.000000016,0.6219983265662496,-0.25642171168098915,-0.6813082158489157,0.576210409295871
1970-01-01 00:00:00.000000016,0.4371081045147309,-0.31188477374303125,-0.40369109746629034,0.5749311018377354
1970-01-01 00:00:00.000000016,0.4337533863773989,-0.32188307216832496,-0.3757673085283931,0.570118503636975
1970-01-01 00:00:00.000000016,0.29599052568720335,-0.4205002950945207,0.21643164690690714,0.5573314321692829
1970-01-01 00:00:00.000000016,0.1425869422079321,-0.4835631196110984,0.31748355078751994,0.5564969968077613
1970-01-01 00:00:00.000000016,0.03543813782917355,-0.3260249650693765,0.1653031936918963,0.5583715070774968
1970-01-01 00:00:00.000000016,0.027083166476204186,-0.3161211725933437,0.14869244356239497,0.5531285150548295
1970-01-01 00:00:00.000000016,-0.16199766154603978,-0.06858180249173236,-0.009942325048052432,0.5473683479635413
1970-01-01 00:00:00.000000016,-0.4346561854477429,0.25501202370961473,-0.1265357014667679,0.5470214544552857
1970-01-01 00:00:00.000000016,-0.493206201628069,0.24928037622543162,-0.11114768098057001,0.5481899120047466
1970-01-01 00:00:00.000000016,-0.49320867029936516,0.2406789286354481,-0.10933089075021483,0.5498320200327442
1970-01-01 00:00:00.000000016,-0.44966059367278394,-0.023763408831389304,-0.11360047503828204,0.5550655792177567
1970-01-01 00:00:00.000000016,-0.4535252250663527,-0.041451560023176605,-0.11704252822362086,0.5583830820079221
1970-01-01 00:00:00.000000016,-0.3770535627083853,-0.3292187309051363,-0.28033780611023873,0.5680926719868455
1970-01-01 00:00:00.000000016,-0.3466487145269602,-0.3367670402900176,-0.4413911026273411,0.5714112518638522
1970-01-01 00:00:00.000000016,-0.35224844572975555,-0.3338509217709434,-0.45758152967357824,0.570256619593019
1970-01-01 00:00:00.000000016,-0.41617565930329814,-0.2093652334456805,-0.6954675844795006,0.5739651473288915
1970-01-01 00:00:00.000000016,-0.42399448079830604,-0.20500716574457603,-0.7060400357550902,0.5714106299063617
1970-01-01 00:00:00.000000016,-0.5189051982017001,-0.14677222145459018,-0.6885573607046523,0.5637829364476171
1970-01-01 00:00:00.000000016,-0.7970671997628994,0.12568461278885093,-0.7514812769523087,0.5648611365989742
1970-01-01 00:00:00.000000016,-0.8016899386107041,0.13464135497330118,-0.7570525287879426,0.5624573960458875
1970-01-01 00:00:00.000000016,-0.8879929241203722,0.17042334211894716,-0.778145629693471,0.5628849833701198
1970-01-01 00:00:00.000000016,-0.9333416356188172,0.11855889830648285,-0.8511094568675674,0.5678122271170186
1970-01-01 00:00:00.000000016,-0.9046386111946589,0.05482428981758054,-0.9276523280693604,0.5728075825523353
1970-01-01 00:00:00.000000016,-0.8289216766196171,0.008002814014661417,-1.0491975137586895,0.5749034451439665
1970-01-01 00:00:00.000000016,-0.8338285287247973,0.004058343985519349,-1.057873888008012,0.572997147843464
1970-01-01 00:00:00.000000016,-0.9189806991812588,-0.0001422583665643528,-1.1151121944185614,0.5749098707700963
1970-01-01 00:00:00.000000016,-0.9694713584576911,0.08886891507289507,-1.2033871263374885,0.576942654006248
1970-01-01 00:00:00.000000016,-0.9416094785346064,0.19393454694914755,-1.3320086350792135,0.5774784251144703
1970-01-01 00:00:00.000000016,-0.9221741211508546,0.17929029810798544,-1.4789195752473823,0.5775063257398049
1970-01-01 00:00:00.000000016,-1.0334695646187964,0.17736570582610026,-1.3183576927404648,0.5762596298213648
1970-01-01 00:00:00.000000016,-1.035134095305009,0.1705930263734321,-1.305728861568448,0.5731180027152212
1970-01-01 00:00:00.000000016,-1.1347482515031972,0.06963431305372998,-1.0453332628104646,0.5695198063882276
1970-01-01 00:00:00.000000016,-1.2040278684925687,-0.3086741943688403,-0.43647685476021386,0.5663142054222663
1970-01-01 00:00:00.000000016,-1.1987948490646656,-0.3260088218292603,-0.4117130765321462,0.5793975352975858
1970-01-01 00:00:00.000000016,-1.165475288518001,-0.42594328369119705,-0.362155500277743,0.9256450150440004
1970-01-01 00:00:00.000000016,-1.097028138941107,-0.4526489756741516,-0.39467456880800406,0.9391698390609571
1970-01-01 00:00:00.000000016,-1.056908964170996,-0.3412908664128542,-0.5897696644403218,0.940569938711502
1970-01-01 00:00:00.000000016,-1.0591402963841638,-0.33290329784434625,-0.5998052514521177,0.9398607317897824
1970-01-01 00:00:00.000000016,-1.0934398637406342,-0.19339641937100918,-0.6512703687533745,0.9437126816377255
1970-01-01 00:00:00.000000016,-0.907085910919425,0.2030370444254652,-0.8926576352906256,0.9365598480387926
1970-01-01 00:00:00.000000016,-0.8929688223885026,0.21788772548985533,-0.907994677462234,0.9402354280525802
1970-01-01 00:00:00.000000016,-0.7524451974449897,0.12150811180159642,-1.1816220881887203,0.9457143833934574
1970-01-01 00:00:00.000000016,-0.7551724546983586,0.11457300073654068,-1.1940599960499187,0.9501357371656836
1970-01-01 00:00:00.000000016,-0.6343022815184467,-0.08374040788097192,-1.3637011211250594,0.9565883101256458
1970-01-01 00:00:00.000000016,-0.6290857407736531,-0.33796789860425747,-1.5882741594081555,0.9696858571568978
