time,ax,ay,az,speed,label
0.0,0.302,0.208,-1.355,-0.47,walk
0.01,-0.393,0.941,-1.725,-0.984,walk
0.02,-0.535,1.297,-1.645,-1.161,walk
0.03,-0.275,1.264,-1.287,-1.049,walk
0.04,0.003,1.084,-0.952,-0.901,walk
0.05,0.064,0.998,-0.777,-0.903,walk
0.06,-0.013,1.064,-0.697,-1.013,walk
0.07,-0.019,1.181,-0.629,-1.075,walk
0.08,0.108,1.252,-0.593,-1.021,walk
0.09,0.224,1.28,-0.615,-0.938,walk
0.1,0.176,1.317,-0.582,-0.941,walk
0.11,-0.005,1.377,-0.287,-1.022,walk
0.12,-0.148,1.41,0.348,-1.074,walk
0.13,-0.139,1.374,1.117,-1.038,walk
0.14,-0.031,1.276,1.675,-0.975,walk
0.15,0.046,1.143,1.836,-0.975,walk
0.16,0.042,0.985,1.715,-1.038,walk
0.17,0.019,0.808,1.564,-1.075,walk
0.18,0.04,0.663,1.517,-1.032,walk
0.19,0.083,0.636,1.52,-0.969,walk
0.2,0.072,0.76,1.497,-0.971,walk
0.21,-0.019,0.947,1.492,-1.038,walk
0.22,-0.134,1.032,1.621,-1.08,walk
0.23,-0.2,0.907,1.889,-1.043,walk
0.24,-0.201,0.605,2.143,-0.977,walk
0.25,-0.172,0.248,2.233,-0.973,walk
0.26,-0.136,-0.077,2.193,-1.032,walk
0.27,-0.078,-0.386,2.207,-1.068,walk
0.28,0.022,-0.73,2.381,-1.024,walk
0.29,0.148,-1.103,2.577,-0.952,walk
0.3,0.27,-1.419,2.509,-0.945,walk
0.31,0.381,-1.588,2.012,-1.006,walk
0.32,0.507,-1.591,1.205,-1.04,walk
0.33,0.659,-1.479,0.385,-0.985,walk
0.34,0.805,-1.328,-0.204,-0.901,walk
0.35,0.897,-1.198,-0.515,-0.899,walk
0.36,0.926,-1.135,-0.636,-0.981,walk
0.37,0.919,-1.17,-0.646,-1.034,walk
0.38,0.897,-1.302,-0.554,-0.98,walk
0.39,0.848,-1.479,-0.337,-0.889,walk
0.4,0.741,-1.626,-0.027,-0.892,walk
0.41,0.584,-1.699,0.296,-1.0,walk
0.42,0.434,-1.716,0.544,-1.071,walk
0.43,0.351,-1.721,0.662,-1.0,walk
