time,ax,ay,az,speed,label
0.0,-0.19,0.128,0.127,0.437,still
0.01,-0.052,0.136,-0.564,0.617,still
0.02,-0.095,0.116,-0.858,0.674,still
0.03,-0.298,0.11,-0.672,0.634,still
0.04,-0.534,0.129,-0.308,0.585,still
0.05,-0.674,0.147,-0.072,0.583,still
0.06,-0.686,0.131,0.008,0.613,still
0.07,-0.632,0.074,0.103,0.626,still
0.08,-0.589,-0.003,0.313,0.61,still
0.09,-0.578,-0.07,0.543,0.59,still
0.1,-0.573,-0.102,0.634,0.59,still
0.11,-0.559,-0.087,0.555,0.606,still
0.12,-0.541,-0.032,0.415,0.615,still
0.13,-0.535,0.043,0.319,0.607,still
0.14,-0.536,0.108,0.257,0.596,still
0.15,-0.522,0.137,0.166,0.598,still
0.16,-0.485,0.13,0.035,0.611,still
0.17,-0.443,0.102,-0.069,0.618,still
0.18,-0.42,0.081,-0.099,0.613,still
0.19,-0.421,0.086,-0.082,0.604,still
0.2,-0.431,0.114,-0.078,0.604,still
0.21,-0.432,0.149,-0.096,0.613,still
0.22,-0.42,0.175,-0.095,0.615,still
0.23,-0.402,0.179,-0.057,0.61,still
0.24,-0.378,0.162,-0.029,0.605,still
0.26,-0.341,0.127,-0.065,0.608,still
0.27,-0.299,0.09,-0.149,0.615,still
0.28,-0.271,0.059,-0.197,0.619,still
0.29,-0.274,0.044,-0.153,0.614,still
0.3,-0.296,0.034,-0.061,0.608,still
0.32,-0.301,0.012,-0.015,0.61,still
0.33,-0.263,-0.033,-0.065,0.617,still
0.34,-0.194,-0.095,-0.171,0.622,still
0.36,-0.135,-0.15,-0.257,0.62,still
0.37,-0.117,-0.189,-0.287,0.616,still
0.38,-0.139,-0.215,-0.275,0.617,still
0.39,-0.168,-0.243,-0.245,0.622,still
0.4,-0.178,-0.28,-0.204,0.623,still
0.41,-0.17,-0.313,-0.167,0.62,still
0.42,-0.163,-0.327,-0.167,0.617,still
0.43,-0.175,-0.319,-0.229,0.618,still
0.44,-0.213,-0.311,-0.326,0.623,still
0.45,-0.271,-0.327,-0.393,0.624,still
0.46,-0.335,-0.373,-0.385,0.622,still
0.47,-0.386,-0.435,-0.333,0.619,still
0.48,-0.407,-0.489,-0.311,0.622,still
0.49,-0.386,-0.525,-0.372,0.627,still
0.5,-0.336,-0.543,-0.506,0.631,still
0.51,-0.28,-0.546,-0.659,0.631,still
0.52,-0.237,-0.534,-0.786,0.631,still
0.53,-0.212,-0.506,-0.87,0.633,still
0.54,-0.195,-0.467,-0.908,0.635,still
0.55,-0.181,-0.423,-0.9,0.635,still
0.56,-0.173,-0.377,-0.859,0.632,still
0.57,-0.177,-0.323,-0.809,0.628,still
0.58,-0.189,-0.258,-0.771,0.628,still
0.59,-0.189,-0.191,-0.741,0.629,still
0.6,-0.16,-0.138,-0.697,0.628,still
0.61,-0.096,-0.113,-0.631,0.626,still
0.62,-0.012,-0.114,-0.565,0.625,still
0.63,0.075,-0.124,-0.525,0.626,still
0.64,0.155,-0.123,-0.508,0.628,still
0.65,0.228,-0.1,-0.487,0.628,still
0.66,0.293,-0.057,-0.446,0.625,still
0.67,0.352,-0.005,-0.394,0.623,still
0.68,0.399,0.042,-0.345,0.623,still
0.69,0.434,0.068,-0.284,0.623,still
0.7,0.461,0.062,-0.187,0.622,still
0.71,0.483,0.029,-0.056,0.619,still
0.72,0.494,-0.005,0.067,0.617,still
0.73,0.477,-0.012,0.139,0.616,still
0.74,0.425,0.024,0.178,0.614,still
0.75,0.348,0.092,0.247,0.611,still
0.76,0.276,0.165,0.388,0.607,still
0.77,0.237,0.217,0.581,0.603,still
0.78,0.232,0.239,0.757,0.601,still
0.79,0.243,0.238,0.879,0.6,still
0.8,0.244,0.22,0.964,0.598,still
0.81,0.235,0.193,1.042,0.597,still
0.82,0.233,0.164,1.103,0.597,still
0.83,0.259,0.146,1.101,0.599,still
0.84,0.311,0.152,1.007,0.602,still
0.85,0.374,0.185,0.853,0.603,still
0.86,0.431,0.233,0.701,0.604,still
0.87,0.482,0.276,0.59,0.606,still
0.88,0.531,0.3,0.514,0.608,still
0.89,0.578,0.304,0.45,0.61,still
0.9,0.617,0.299,0.395,0.61,still
0.91,0.644,0.286,0.362,0.61,still
0.92,0.664,0.262,0.351,0.611,still
0.93,0.684,0.218,0.341,0.612,still
0.94,0.702,0.165,0.318,0.614,still
0.95,0.7,0.126,0.295,0.613,still
0.96,0.665,0.122,0.297,0.612,still
0.97,0.605,0.147,0.323,0.61,still
0.98,0.543,0.171,0.343,0.61,still
0.99,0.5,0.157,0.324,0.611,still
1.0,0.475,0.098,0.273,0.612,still
1.01,0.45,0.016,0.232,0.613,still
1.02,0.408,-0.056,0.236,0.614,still
1.03,0.345,-0.102,0.273,0.613,still
1.04,0.272,-0.127,0.295,0.613,still
1.05,0.204,-0.143,0.264,0.613,still
1.06,0.151,-0.152,0.172,0.614,still
1.07,0.118,-0.145,0.044,0.617,still
1.08,0.1,-0.115,-0.085,0.619,still
1.09,0.082,-0.07,-0.183,0.618,still
1.1,0.052,-0.026,-0.227,0.617,still
1.11,0.005,0.004,-0.216,0.615,still
1.12,-0.05,0.014,-0.166,0.615,still
1.13,-0.094,0.008,-0.11,0.615,still
1.14,-0.125,-0.002,-0.078,0.614,still
1.15,-0.157,-0.002,-0.078,0.612,still
1.16,-0.203,0.023,-0.096,0.611,still
1.17,-0.258,0.075,-0.116,0.612,still
1.18,-0.3,0.13,-0.134,0.612,still
1.19,-0.31,0.159,-0.153,0.612,still
1.2,-0.291,0.14,-0.178,0.612,still
1.21,-0.262,0.084,-0.207,0.613,still
1.22,-0.244,0.032,-0.233,0.615,still
1.23,-0.238,0.01,-0.258,0.617,still
1.24,-0.235,0.021,-0.286,0.616,still
1.25,-0.228,0.038,-0.314,0.616,still
1.26,-0.224,0.041,-0.332,0.616,still
1.27,-0.231,0.032,-0.33,0.617,still
1.28,-0.252,0.031,-0.317,0.617,still
1.29,-0.278,0.048,-0.309,0.615,still
1.3,-0.296,0.073,-0.318,0.614,still
1.31,-0.296,0.084,-0.343,0.615,still
1.32,-0.277,0.073,-0.365,0.618,still
1.33,-0.243,0.05,-0.369,0.62,still
1.34,-0.198,0.037,-0.355,0.619,still
1.35,-0.154,0.042,-0.34,0.617,still
1.36,-0.119,0.056,-0.336,0.617,still
1.37,-0.098,0.064,-0.344,0.62,still
1.38,-0.086,0.059,-0.345,0.62,still
1.39,-0.076,0.043,-0.325,0.617,still
1.4,-0.063,0.029,-0.288,0.615,still
1.41,-0.043,0.024,-0.252,0.617,still
1.42,-0.022,0.032,-0.234,0.621,still
1.43,-0.003,0.048,-0.232,0.621,still
1.44,0.011,0.064,-0.229,0.615,still
1.45,0.015,0.078,-0.213,0.609,still
1.46,0.009,0.09,-0.185,0.615,still
1.47,-0.009,0.104,-0.152,0.635,still
1.48,-0.04,0.12,-0.115,0.661,still
1.49,-0.078,0.135,-0.07,0.679,still
1.5,-0.118,0.144,-0.018,0.683,still
1.51,-0.157,0.143,0.025,0.679,still
1.52,-0.188,0.14,0.041,0.675,still
1.53,-0.208,0.14,0.024,0.676,still
1.54,-0.22,0.139,-0.009,0.678,still
1.55,-0.229,0.128,-0.039,0.68,still
1.57,-0.238,0.098,-0.059,0.679,still
1.58,-0.246,0.05,-0.074,0.679,still
1.59,-0.249,-0.006,-0.084,0.681,still
1.6,-0.245,-0.062,-0.085,0.683,still
1.61,-0.235,-0.12,-0.075,0.683,still
1.62,-0.222,-0.185,-0.073,0.685,still
1.63,-0.21,-0.253,-0.103,0.686,still
1.64,-0.2,-0.31,-0.176,0.688,still
1.65,-0.193,-0.335,-0.271,0.689,still
1.66,-0.189,-0.323,-0.356,0.69,still
1.67,-0.184,-0.291,-0.41,0.691,still
1.69,-0.173,-0.268,-0.436,0.692,still
1.7,-0.15,-0.271,-0.444,0.692,still
1.71,-0.127,-0.29,-0.442,0.692,still
1.73,-0.118,-0.287,-0.427,0.691,still
1.74,-0.135,-0.234,-0.403,0.689,still
1.75,-0.177,-0.13,-0.384,0.687,still
1.76,-0.222,-0.002,-0.378,0.685,still
1.77,-0.257,0.109,-0.385,0.683,still
1.78,-0.275,0.185,-0.393,0.682,still
1.79,-0.282,0.229,-0.387,0.681,still
1.8,-0.284,0.257,-0.365,0.682,still
1.81,-0.283,0.283,-0.322,0.68,still
1.82,-0.28,0.309,-0.262,0.678,still
1.83,-0.278,0.329,-0.191,0.676,still
1.84,-0.279,0.345,-0.127,0.676,still
1.85,-0.278,0.357,-0.085,0.677,still
1.86,-0.261,0.361,-0.07,0.677,still
1.87,-0.223,0.354,-0.07,0.676,still
1.88,-0.166,0.335,-0.069,0.676,still
1.89,-0.108,0.311,-0.063,0.679,still
1.9,-0.063,0.293,-0.056,0.68,still
1.91,-0.036,0.282,-0.037,0.679,still
1.92,-0.021,0.269,0.006,0.676,still
1.93,-0.011,0.239,0.082,0.675,still
1.94,-0.006,0.195,0.17,0.677,still
1.95,-0.007,0.15,0.243,0.678,still
1.96,-0.01,0.118,0.283,0.677,still
1.97,-0.012,0.1,0.303,0.674,still
1.98,-0.009,0.089,0.315,0.673,still
1.99,-0.001,0.077,0.315,0.676,still
2.0,0.009,0.069,0.285,0.679,still
2.01,0.018,0.072,0.22,0.679,still
2.02,0.027,0.091,0.147,0.677,still
2.03,0.028,0.116,0.112,0.676,still
2.04,0.02,0.13,0.13,0.678,still
2.05,0.003,0.13,0.174,0.68,still
2.06,-0.009,0.112,0.199,0.678,still
2.07,-0.009,0.084,0.185,0.676,still
2.08,0.005,0.055,0.147,0.676,still
2.09,0.021,0.028,0.115,0.68,still
2.1,0.025,0.012,0.102,0.683,still
2.11,0.013,0.008,0.103,0.681,still
2.12,-0.008,0.011,0.11,0.677,still
2.13,-0.029,0.01,0.124,0.676,still
2.14,-0.049,-0.0,0.145,0.679,still
2.15,-0.073,-0.013,0.163,0.682,still
2.16,-0.103,-0.016,0.159,0.68,still
2.17,-0.136,0.003,0.126,0.674,still
2.18,-0.17,0.038,0.076,0.674,still
2.19,-0.2,0.076,0.035,0.679,still
2.2,-0.221,0.099,0.016,0.683,still
2.21,-0.225,0.103,0.005,0.681,still
2.22,-0.203,0.096,-0.027,0.676,still
2.23,-0.157,0.089,-0.099,0.677,still
2.24,-0.097,0.09,-0.199,0.685,still
2.25,-0.042,0.101,-0.286,0.692,still
2.26,-0.003,0.116,-0.32,0.689,still
2.27,0.018,0.126,-0.285,0.679,still
2.28,0.029,0.128,-0.205,0.677,still
2.29,0.042,0.114,-0.124,0.685,still
2.3,0.062,0.089,-0.074,0.692,still
2.31,0.091,0.059,-0.058,0.687,still
2.32,0.128,0.04,-0.059,0.676,still
2.33,0.17,0.042,-0.069,0.676,still
2.34,0.207,0.069,-0.087,0.688,still
2.35,0.229,0.107,-0.111,0.697,still
2.36,0.233,0.138,-0.126,0.688,still
2.37,0.221,0.154,-0.111,0.67,still
2.38,0.202,0.157,-0.059,0.668,still
2.39,0.184,0.161,0.012,0.688,still
2.4,0.167,0.17,0.081,0.701,still
2.41,0.151,0.174,0.138,0.684,still
2.42,0.141,0.157,0.19,0.652,still
2.43,0.139,0.12,0.237,0.652,still
2.44,0.149,0.08,0.261,0.7,still
2.45,0.165,0.061,0.252,0.739,still
2.46,0.177,0.068,0.217,0.676,still
2.47,0.18,0.081,0.179,0.474,still
2.48,0.18,0.075,0.149,0.206,still
2.49,0.188,0.046,0.114,0.002,still
2.5,0.209,0.011,0.054,-0.061,still
2.51,0.236,-0.013,-0.02,-0.019,still
2.52,0.256,-0.028,-0.07,0.031,still
2.53,0.258,-0.051,-0.07,0.031,still
2.54,0.242,-0.096,-0.031,-0.003,still
2.55,0.219,-0.153,0.003,-0.019,still
2.56,0.201,-0.198,0.002,-0.003,still
2.57,0.192,-0.218,-0.022,0.02,still
2.58,0.19,-0.22,-0.043,0.02,still
2.59,0.193,-0.225,-0.055,0.002,still
2.6,0.196,-0.239,-0.083,-0.008,still
2.61,0.197,-0.25,-0.144,0.004,still
2.62,0.192,-0.239,-0.224,0.019,still
2.63,0.182,-0.204,-0.287,0.018,still
2.64,0.169,-0.157,-0.311,0.005,still
2.65,0.154,-0.124,-0.306,-0.004,still
2.66,0.138,-0.114,-0.289,0.004,still
2.67,0.117,-0.118,-0.266,0.015,still
2.68,0.094,-0.118,-0.236,0.013,still
2.69,0.07,-0.106,-0.206,0.001,still
2.7,0.055,-0.085,-0.199,-0.004,still
2.71,0.049,-0.068,-0.228,0.003,still
2.72,0.052,-0.061,-0.272,0.012,still
2.73,0.054,-0.057,-0.291,0.011,still
2.74,0.046,-0.053,-0.261,0.002,still
2.75,0.022,-0.045,-0.19,-0.005,still
2.76,-0.017,-0.038,-0.105,-0.0,still
2.77,-0.069,-0.037,-0.021,0.004,still
2.78,-0.125,-0.042,0.065,0.002,still
2.79,-0.172,-0.049,0.146,-0.006,still
2.8,-0.196,-0.053,0.192,-0.01,still
2.81,-0.193,-0.049,0.172,-0.004,still
2.82,-0.17,-0.035,0.091,0.004,still
2.83,-0.15,-0.013,-0.011,0.003,still
2.84,-0.149,0.013,-0.083,-0.004,still
2.85,-0.172,0.034,-0.101,-0.007,still
2.86,-0.207,0.041,-0.082,-0.003,still
2.87,-0.236,0.031,-0.058,0.003,still
2.88,-0.248,0.011,-0.056,0.002,still
2.89,-0.248,-0.003,-0.079,-0.004,still
2.9,-0.247,-0.004,-0.122,-0.005,still
2.91,-0.249,0.001,-0.176,-0.001,still
2.93,-0.256,-0.001,-0.239,0.006,still
2.95,-0.263,-0.018,-0.307,0.005,still
2.97,-0.271,-0.042,-0.371,0.002,still
2.99,-0.282,-0.057,-0.417,-0.0,still
3.0,-0.299,-0.055,-0.433,0.004,still
3.01,-0.315,-0.043,-0.415,0.008,still
3.02,-0.328,-0.031,-0.383,0.006,still
3.03,-0.336,-0.017,-0.37,0.001,still
3.04,-0.344,0.011,-0.395,-0.001,still
3.06,-0.353,0.057,-0.437,0.003,still
3.08,-0.354,0.107,-0.449,0.006,still
3.09,-0.335,0.134,-0.395,0.005,still
3.1,-0.286,0.122,-0.281,-0.0,still
3.11,-0.216,0.078,-0.15,-0.003,still
3.12,-0.147,0.028,-0.036,-0.0,still
3.13,-0.105,0.001,0.065,0.002,still
3.14,-0.102,0.009,0.176,-0.003,still
3.15,-0.135,0.046,0.306,-0.01,still
3.16,-0.188,0.093,0.434,-0.015,still
3.17,-0.246,0.135,0.53,-0.014,still
3.18,-0.296,0.162,0.574,-0.011,still
3.19,-0.329,0.171,0.565,-0.013,still
3.2,-0.342,0.162,0.508,-0.015,still
3.21,-0.341,0.152,0.404,-0.015,still
3.22,-0.343,0.151,0.271,-0.01,still
3.23,-0.358,0.166,0.148,-0.006,still
3.24,-0.384,0.19,0.063,-0.006,still
3.25,-0.403,0.199,0.011,-0.009,still
3.26,-0.398,0.179,-0.057,-0.007,still
3.27,-0.364,0.131,-0.181,-0.001,still
3.28,-0.308,0.07,-0.358,0.006,still
3.29,-0.251,0.016,-0.531,0.009,still
3.3,-0.206,-0.022,-0.641,0.007,still
3.31,-0.184,-0.055,-0.661,0.006,still
3.32,-0.184,-0.101,-0.609,0.009,still
3.33,-0.203,-0.168,-0.52,0.011,still
3.34,-0.229,-0.247,-0.421,0.009,still
3.35,-0.255,-0.318,-0.339,0.005,still
3.36,-0.28,-0.363,-0.296,0.004,still
3.37,-0.314,-0.382,-0.3,0.006,still
3.38,-0.367,-0.379,-0.332,0.009,still
3.39,-0.438,-0.362,-0.352,0.007,still
3.4,-0.51,-0.337,-0.332,0.002,still
3.41,-0.567,-0.311,-0.277,0.0,still
3.42,-0.606,-0.295,-0.215,0.001,still
3.43,-0.642,-0.291,-0.175,0.003,still
