time,ax,ay,az,speed,label
0.0,-0.431,1.265,-0.566,0.737,run
0.01,0.445,1.452,-1.935,0.502,run
0.02,0.652,1.623,-2.176,0.397,run
0.03,0.401,1.808,-1.61,0.394,run
0.04,0.107,2.006,-1.066,0.42,run
0.05,0.028,2.169,-1.022,0.416,run
0.06,0.096,2.28,-1.286,0.382,run
0.07,0.116,2.364,-1.393,0.355,run
0.08,0.042,2.416,-1.151,0.355,run
0.09,-0.006,2.376,-0.737,0.363,run
0.1,0.057,2.215,-0.394,0.353,run
0.11,0.173,2.003,-0.149,0.323,run
0.12,0.242,1.85,0.106,0.298,run
0.13,0.261,1.779,0.39,0.294,run
0.14,0.295,1.708,0.573,0.304,run
0.15,0.341,1.576,0.556,0.311,run
0.16,0.297,1.443,0.412,0.309,run
0.17,0.103,1.41,0.32,0.308,run
0.18,-0.141,1.454,0.368,0.32,run
0.19,-0.278,1.415,0.505,0.336,run
0.2,-0.281,1.171,0.653,0.346,run
0.21,-0.278,0.801,0.788,0.346,run
0.22,-0.363,0.492,0.881,0.354,run
0.23,-0.466,0.316,0.808,0.386,run
0.24,-0.453,0.159,0.431,0.44,run
0.25,-0.344,-0.123,-0.213,0.502,run
0.26,-0.321,-0.504,-0.881,0.556,run
0.27,-0.497,-0.837,-1.332,0.605,run
0.28,-0.755,-1.064,-1.566,0.655,run
0.29,-0.887,-1.296,-1.788,0.706,run
0.3,-0.89,-1.644,-2.135,0.751,run
0.31,-1.01,-2.039,-2.535,0.785,run
0.32,-1.47,-2.3,-2.845,0.814,run
0.33,-2.233,-2.366,-3.057,0.846,run
0.34,-3.137,-2.369,-3.184,0.873,run
0.35,-4.202,-2.443,-2.958,0.864,run
0.36,-5.656,-2.527,-1.795,0.786,run
0.37,-7.546,-2.47,0.684,0.636,run
0.38,-9.451,-2.292,4.109,0.45,run
0.39,-10.761,-2.189,7.49,0.274,run
0.4,-11.309,-2.204,10.083,0.115,run
0.41,-11.572,-1.979,12.071,-0.058,run
0.42,-12.065,-1.039,14.18,-0.271,run
0.43,-12.537,0.641,16.504,-0.488,run
0.45,-11.938,2.448,17.858,-0.616,run
0.46,-9.367,3.662,16.552,-0.571,run
0.47,-5.07,4.163,11.994,-0.357,run
0.48,-0.417,4.48,5.502,-0.072,run
0.49,3.158,5.089,-0.545,0.168,run
0.5,5.2,5.782,-4.422,0.313,run
0.52,6.267,5.871,-6.002,0.39,run
0.53,7.1,5.023,-6.257,0.447,run
0.54,7.914,3.712,-6.14,0.5,run
0.55,8.501,2.739,-6.081,0.542,run
0.56,8.808,2.355,-6.336,0.596,run
0.57,9.229,1.994,-7.341,0.721,run
0.58,10.261,0.916,-9.419,0.955,run
0.59,11.959,-0.991,-12.172,1.255,run
0.6,13.825,-3.093,-14.47,1.507,run
0.61,15.197,-4.595,-15.239,1.604,run
0.62,15.72,-5.113,-14.273,1.526,run
0.63,15.482,-4.728,-12.23,1.332,run
0.64,14.813,-3.712,-9.908,1.094,run
0.65,14.013,-2.398,-7.634,0.857,run
0.66,13.249,-1.242,-5.381,0.64,run
0.67,12.608,-0.714,-3.26,0.478,run
0.68,12.193,-0.955,-1.687,0.403,run
0.69,12.118,-1.567,-1.012,0.407,run
0.7,12.339,-1.876,-1.092,0.421,run
0.71,12.398,-1.419,-1.328,0.352,run
0.72,11.389,-0.056,-1.073,0.156,run
0.73,8.375,2.377,0.059,-0.16,run
0.74,3.116,6.278,2.22,-0.563,run
0.75,-3.479,11.832,5.425,-1.042,run
0.76,-9.755,18.285,9.463,-1.576,run
0.77,-14.395,23.896,13.736,-2.096,run
0.78,-17.29,26.928,17.376,-2.476,run
0.79,-19.366,26.839,19.703,-2.603,run
0.8,-21.515,24.473,20.606,-2.456,run
0.81,-23.666,21.079,20.458,-2.106,run
0.82,-24.866,17.243,19.639,-1.65,run
0.83,-24.23,12.817,18.163,-1.147,run
0.84,-21.747,7.718,15.787,-0.613,run
0.85,-18.233,2.522,12.443,-0.065,run
0.86,-14.598,-1.896,8.516,0.451,run
0.87,-11.269,-5.139,4.709,0.879,run
0.88,-8.239,-7.55,1.653,1.195,run
0.89,-5.463,-9.642,-0.392,1.408,run
0.9,-3.084,-11.477,-1.547,1.546,run
0.91,-1.268,-12.722,-2.108,1.62,run
0.92,0.014,-13.26,-2.337,1.642,run
0.93,0.984,-13.542,-2.365,1.637,run
0.94,1.843,-14.23,-2.201,1.64,run
0.95,2.639,-15.587,-1.818,1.679,run
0.96,3.312,-17.284,-1.197,1.753,run
0.97,3.823,-18.767,-0.375,1.83,run
0.98,4.196,-19.7,0.559,1.877,run
0.99,4.481,-20.061,1.464,1.875,run
1.0,4.733,-19.986,2.165,1.834,run
1.01,5.028,-19.666,2.518,1.782,run
1.02,5.449,-19.359,2.503,1.748,run
1.03,6.015,-19.306,2.259,1.747,run
1.04,6.611,-19.506,2.028,1.76,run
1.05,7.004,-19.638,1.998,1.745,run
1.06,6.936,-19.277,2.218,1.674,run
1.07,6.263,-18.213,2.594,1.552,run
1.08,5.047,-16.481,2.966,1.408,run
1.09,3.564,-14.19,3.155,1.268,run
1.1,2.187,-11.499,3.011,1.135,run
1.11,1.156,-8.901,2.513,1.02,run
1.12,0.388,-7.283,1.853,0.958,run
1.13,-0.522,-7.276,1.369,0.972,run
1.14,-2.09,-8.268,1.25,1.023,run
1.15,-4.744,-8.233,1.291,1.003,run
1.16,-8.741,-5.021,1.02,0.802,run
1.17,-14.144,1.793,0.191,0.427,run
1.18,-20.62,10.261,-0.835,0.022,run
1.19,-27.18,17.433,-1.288,-0.25,run
1.2,-32.248,21.565,-0.683,-0.334,run
1.21,-34.332,23.1,0.646,-0.318,run
1.22,-32.906,23.595,1.712,-0.318,run
1.23,-28.705,23.871,1.587,-0.342,run
1.24,-23.107,23.298,0.03,-0.282,run
1.25,-17.179,20.816,-2.462,-0.047,run
1.26,-11.319,16.39,-5.015,0.319,run
1.27,-5.727,11.327,-6.779,0.648,run
