time,ax,ay,az,speed,label
0.0,-0.304,0.276,3.253,0.942,Walk
0.0,-0.046,-0.201,2.123,0.925,Walk
0.0,0.156,-0.471,1.048,0.975,Walk
0.0,0.47,-0.626,0.074,1.014,Walk
0.0,0.72,-0.76,-0.63,1.044,Walk
0.0,0.956,-0.96,-0.918,1.06,Walk
0.0,1.152,-1.157,-0.878,1.063,Walk
0.0,1.268,-1.336,-0.609,1.053,Walk
0.0,1.189,-1.456,-0.114,1.033,Walk
0.0,0.94,-1.528,0.479,1.014,Walk
0.0,0.689,-1.62,0.972,1.003,Walk
0.0,0.529,-1.738,1.246,1.001,Walk
0.0,0.476,-1.782,1.173,1.007,Walk
0.0,0.463,-1.75,0.792,1.019,Walk
0.0,0.434,-1.658,0.282,1.032,Walk
0.0,0.371,-1.536,-0.196,1.044,Walk
0.0,0.282,-1.396,-0.653,1.057,Walk
0.0,0.22,-1.285,-1.062,1.068,Walk
0.0,0.179,-1.202,-1.429,1.078,Walk
0.0,0.145,-1.107,-1.691,1.086,Walk
0.0,0.142,-1.042,-1.841,1.089,Walk
0.0,0.159,-0.969,-1.962,1.091,Walk
0.0,0.161,-0.855,-2.116,1.094,Walk
0.0,0.216,-0.697,-2.228,1.093,Walk
0.0,0.273,-0.493,-2.334,1.088,Walk
0.0,0.305,-0.279,-2.454,1.085,Walk
0.0,0.354,-0.141,-2.537,1.081,Walk
0.0,0.345,-0.027,-2.558,1.078,Walk
0.0,0.333,-0.002,-2.445,1.073,Walk
0.0,0.325,-0.082,-2.262,1.07,Walk
0.0,0.325,-0.175,-2.074,1.066,Walk
0.0,0.332,-0.267,-1.875,1.06,Walk
0.0,0.262,-0.254,-1.746,1.053,Walk
0.0,0.148,-0.119,-1.563,1.042,Walk
0.0,0.043,0.033,-1.459,1.035,Walk
0.0,0.006,0.177,-1.411,1.031,Walk
0.0,0.058,0.257,-1.392,1.029,Walk
0.0,0.156,0.324,-1.376,1.026,Walk
0.0,0.239,0.394,-1.365,1.024,Walk
0.0,0.363,0.496,-1.306,1.017,Walk
0.0,0.446,0.592,-1.295,1.013,Walk
0.0,0.525,0.697,-1.216,1.008,Walk
0.0,0.646,0.811,-0.963,0.994,Walk
0.0,0.743,0.884,-0.597,0.977,Walk
0.0,0.789,0.924,-0.289,0.965,Walk
0.0,0.85,0.973,-0.045,0.953,Walk
0.0,0.887,1.046,0.274,0.938,Walk
0.0,0.905,1.096,0.531,0.921,Walk
0.0,0.751,1.046,0.812,0.909,Walk
0.0,0.498,0.975,0.961,0.903,Walk
0.0,0.188,0.99,1.096,0.897,Walk
0.0,-0.134,1.106,1.486,0.879,Walk
0.0,-0.431,1.183,2.327,0.844,Walk
0.0,-0.792,1.035,3.291,0.816,Walk
0.0,-1.109,0.663,4.179,0.8,Walk
0.0,-1.335,0.166,4.826,0.798,Walk
0.0,-1.467,-0.342,4.974,0.813,Walk
0.0,-1.534,-0.689,4.692,0.842,Walk
0.0,-1.431,-0.769,3.958,0.875,Walk
0.0,-1.23,-0.673,2.842,0.91,Walk
0.0,-1.073,-0.621,1.802,0.943,Walk
0.0,-0.996,-0.646,1.013,0.974,Walk
0.0,-0.869,-0.666,0.472,0.993,Walk
0.0,-0.774,-0.665,0.177,0.999,Walk
0.0,-0.833,-0.718,0.13,0.996,Walk
0.0,-1.08,-0.823,0.23,0.995,Walk
0.0,-1.346,-0.84,0.254,0.998,Walk
0.0,-1.508,-0.785,0.2,1.0,Walk
0.0,-1.617,-0.812,0.181,1.002,Walk
0.0,-1.702,-0.902,0.181,1.009,Walk
0.0,-1.675,-0.989,0.239,1.015,Walk
0.0,-1.539,-1.145,0.198,1.026,Walk
0.0,-1.308,-1.279,0.002,1.051,Walk
0.0,-1.061,-1.29,-0.317,1.413,Walk
0.0,-0.801,-1.192,-0.718,1.435,Walk
0.0,-0.579,-1.041,-1.204,1.447,Walk
0.0,-0.38,-0.832,-1.709,1.458,Walk
0.0,-0.185,-0.625,-2.133,1.464,Walk
0.0,-0.038,-0.383,-2.478,1.468,Walk
0.0,0.108,-0.153,-2.709,1.467,Walk
0.0,0.231,0.075,-2.843,1.465,Walk
0.0,0.383,0.167,-2.81,1.46,Walk
0.0,0.504,0.203,-2.752,1.456,Walk
0.0,0.602,0.188,-2.639,1.449,Walk
0.0,0.623,0.146,-2.484,1.444,Walk
0.0,0.607,0.154,-2.266,1.433,Walk
0.0,0.503,0.215,-2.015,1.422,Walk
0.0,0.411,0.364,-1.929,1.413,Walk
0.0,0.332,0.524,-1.894,1.405,Walk
0.0,0.224,0.657,-1.82,1.399,Walk
0.0,0.144,0.76,-1.715,1.392,Walk
0.0,0.092,0.812,-1.542,1.384,Walk
0.0,0.032,0.823,-1.264,1.375,Walk
0.0,0.022,0.795,-0.958,1.366,Walk
0.0,0.034,0.76,-0.737,1.358,Walk
0.0,0.016,0.792,-0.624,1.352,Walk
0.0,-0.006,0.819,-0.409,1.344,Walk
0.0,-0.01,0.729,-0.006,1.332,Walk
0.0,-0.049,0.571,0.46,1.32,Walk
0.0,-0.095,0.433,0.93,1.312,Walk
0.0,-0.04,0.338,1.353,1.299,Walk
0.0,-0.013,0.233,1.627,1.292,Walk
0.0,-0.002,0.146,1.785,1.287,Walk
0.0,-0.08,0.057,1.913,1.283,Walk
0.0,-0.21,0.087,2.061,1.278,Walk
0.0,-0.285,0.342,2.027,1.27,Walk
0.0,-0.385,0.678,1.688,1.27,Walk
0.0,-0.478,0.968,1.309,1.277,Walk
0.0,-0.441,1.284,1.226,1.272,Walk
0.0,-0.319,1.654,1.24,1.26,Walk
0.0,-0.176,1.904,1.261,1.249,Walk
0.0,-0.077,1.811,1.365,1.246,Walk
0.0,-0.033,1.349,1.705,1.248,Walk
0.0,-0.069,0.685,2.229,1.253,Walk
0.0,-0.093,0.082,2.651,1.265,Walk
0.0,0.026,-0.327,2.741,1.276,Walk
0.0,0.131,-0.554,2.705,1.283,Walk
0.0,0.168,-0.687,2.478,1.297,Walk
0.0,0.232,-0.678,2.039,1.316,Walk
0.0,0.371,-0.505,1.452,1.334,Walk
0.0,0.598,-0.297,0.836,1.349,Walk
0.0,0.834,-0.244,0.392,1.361,Walk
0.0,1.007,-0.316,0.234,1.366,Walk
0.0,1.083,-0.445,0.272,1.367,Walk
0.0,1.1,-0.626,0.444,1.366,Walk
0.0,1.061,-0.853,0.583,1.366,Walk
0.0,0.937,-1.046,0.665,1.371,Walk
0.0,0.86,-1.157,0.603,1.38,Walk
0.0,0.861,-1.19,0.365,1.39,Walk
0.0,0.865,-1.225,0.013,1.405,Walk
0.0,0.887,-1.258,-0.379,1.422,Walk
0.0,0.945,-1.273,-0.78,1.437,Walk
0.0,1.001,-1.283,-1.089,1.448,Walk
0.0,1.059,-1.334,-1.339,1.459,Walk
0.0,1.108,-1.454,-1.527,1.469,Walk
0.0,1.118,-1.629,-1.6,1.479,Walk
0.0,1.153,-1.729,-1.893,1.494,Walk
0.0,1.209,-1.629,-2.336,1.506,Walk
0.0,1.256,-1.405,-2.816,1.514,Walk
0.0,1.284,-1.167,-3.293,1.522,Walk
0.0,1.278,-0.896,-3.631,1.523,Walk
0.0,1.242,-0.594,-3.816,1.519,Walk
0.0,1.211,-0.371,-3.871,1.513,Walk
0.0,1.187,-0.257,-3.781,1.504,Walk
0.0,1.115,-0.15,-3.557,1.492,Walk
0.0,1.038,-0.078,-3.296,1.482,Walk
0.0,1.022,-0.005,-2.981,1.467,Walk
0.0,0.971,0.03,-2.591,1.45,Walk
0.0,0.882,0.094,-2.198,1.433,Walk
0.0,0.78,0.204,-1.819,1.413,Walk
0.0,0.635,0.336,-1.497,1.398,Walk
0.0,0.533,0.431,-1.293,1.39,Walk
0.0,0.514,0.542,-1.179,1.383,Walk
0.0,0.527,0.635,-1.127,1.379,Walk
0.0,0.564,0.62,-0.976,1.372,Walk
0.0,0.545,0.556,-0.762,1.365,Walk
0.0,0.494,0.52,-0.481,1.358,Walk
0.0,0.479,0.533,-0.177,1.346,Walk
0.0,0.446,0.475,0.317,1.329,Walk
0.0,0.392,0.307,1.006,1.308,Walk
0.0,0.287,0.114,1.633,1.292,Walk
0.0,0.165,-0.022,2.054,1.283,Walk
0.0,0.091,-0.042,2.241,1.28,Walk
0.0,0.109,0.133,2.188,1.275,Walk
0.0,0.115,0.509,1.957,1.267,Walk
0.0,0.021,0.951,1.73,1.253,Walk
0.0,-0.23,1.362,1.696,1.238,Walk
0.0,-0.504,1.631,2.112,1.218,Walk
0.0,-0.632,1.709,2.879,1.19,Walk
0.0,-0.684,1.508,3.612,1.152,Walk
0.0,-0.798,1.011,4.155,0.664,Walk
