time,ax,ay,az,speed,label
0.0,-3.741,2.581,5.532,1.574,run
0.01,-2.081,1.506,2.598,1.123,run
0.02,-1.139,0.535,1.42,0.985,run
0.03,-1.113,-0.006,2.342,1.078,run
0.04,-1.519,-0.198,3.87,1.19,run
0.05,-1.694,-0.34,4.382,1.189,run
0.06,-1.427,-0.625,3.643,1.115,run
0.07,-1.059,-0.988,2.666,1.075,run
0.08,-0.987,-1.23,2.324,1.11,run
0.09,-1.191,-1.249,2.425,1.16,run
0.1,-1.337,-1.135,2.183,1.159,run
0.11,-1.246,-1.057,1.324,1.119,run
0.12,-1.102,-1.091,0.409,1.096,run
0.13,-1.164,-1.179,0.063,1.117,run
0.14,-1.39,-1.23,0.187,1.149,run
0.15,-1.491,-1.223,0.144,1.149,run
0.16,-1.321,-1.208,-0.381,1.121,run
0.17,-1.069,-1.207,-1.003,1.105,run
0.18,-0.997,-1.172,-1.187,1.12,run
0.19,-1.077,-1.041,-0.974,1.144,run
0.2,-1.03,-0.827,-0.914,1.143,run
0.21,-0.702,-0.619,-1.347,1.122,run
0.22,-0.275,-0.509,-1.99,1.11,run
0.23,-0.02,-0.506,-2.372,1.122,run
0.24,0.058,-0.552,-2.485,1.14,run
0.25,0.217,-0.585,-2.787,1.14,run
0.26,0.617,-0.587,-3.558,1.123,run
0.27,1.096,-0.572,-4.494,1.113,run
0.28,1.377,-0.553,-5.087,1.123,run
0.29,1.432,-0.547,-5.274,1.138,run
0.3,1.497,-0.589,-5.48,1.138,run
0.31,1.746,-0.725,-6.014,1.124,run
0.32,2.047,-0.956,-6.624,1.115,run
0.33,2.14,-1.211,-6.829,1.124,run
0.34,1.978,-1.396,-6.557,1.137,run
0.35,1.773,-1.482,-6.25,1.137,run
0.36,1.708,-1.549,-6.289,1.124,run
0.37,1.704,-1.714,-6.519,1.117,run
0.38,1.555,-2.019,-6.489,1.124,run
0.39,1.229,-2.377,-6.055,1.136,run
0.4,0.924,-2.626,-5.518,1.136,run
0.41,0.806,-2.664,-5.129,1.125,run
0.42,0.809,-2.521,-4.67,1.118,run
0.43,0.745,-2.33,-3.724,1.124,run
0.44,0.546,-2.204,-2.298,1.135,run
0.45,0.31,-2.125,-0.934,1.136,run
0.46,0.112,-1.951,-0.116,1.125,run
0.47,-0.098,-1.547,0.256,1.115,run
0.48,-0.34,-0.955,0.635,1.114,run
0.49,-0.447,-0.433,1.122,1.119,run
0.5,-0.208,-0.254,1.279,1.117,run
0.52,0.305,-0.402,0.758,1.11,run
0.53,0.686,-0.449,-0.025,1.106,run
0.54,0.573,0.16,-0.116,1.111,run
0.55,0.059,1.597,1.02,1.118,run
0.56,-0.391,3.407,2.906,1.117,run
0.57,-0.461,4.893,4.524,1.11,run
0.58,-0.37,5.857,5.302,1.106,run
0.59,-0.657,6.957,5.492,1.111,run
0.6,-1.611,9.168,5.635,1.117,run
0.62,-2.973,12.741,5.893,1.117,run
0.64,-4.19,16.678,6.092,1.11,run
0.65,-4.908,19.373,6.294,1.106,run
0.66,-5.209,19.94,7.034,1.111,run
0.67,-5.48,18.959,8.805,1.117,run
0.68,-6.144,17.892,11.371,1.117,run
0.69,-7.451,17.739,13.755,1.111,run
0.7,-9.344,18.229,14.97,1.107,run
0.71,-11.389,18.253,14.735,1.111,run
0.72,-12.912,16.952,13.499,1.117,run
0.73,-13.377,14.341,11.902,1.117,run
0.74,-12.755,11.007,10.308,1.111,run
0.75,-11.49,7.451,8.767,1.107,run
0.76,-10.064,3.863,7.225,1.111,run
0.77,-8.595,0.387,5.637,1.116,run
0.78,-6.902,-2.668,3.939,1.116,run
0.79,-4.904,-5.034,2.097,1.111,run
0.8,-2.851,-6.773,0.247,1.107,run
