time,ax,ay,az,speed
1970-01-01 00:00:00.000000000,3.611666114683855,0.7749968621319515,3.611666114683855,1.0205938981440343
1970-01-01 00:00:00.000000029,3.089197733955529,0.2702103553591962,3.089197733955529,1.0204355029630012
1970-01-01 00:00:00.000000029,2.216614173825515,-0.1524070747183495,2.216614173825515,1.0218387532673896
1970-01-01 00:00:00.000000029,1.16968291288909,-0.42042361882976587,1.16968291288909,1.0226796603446402
1970-01-01 00:00:00.000000029,0.13637367813014,-0.595942387153383,0.13637367813014,1.0216351069421505
1970-01-01 00:00:00.000000029,-0.6617345821402869,-0.778964078703433,-0.6617345821402869,1.0201486620867828
1970-01-01 00:00:00.000000029,-1.0455198110119284,-1.0016680929742654,-1.0455198110119284,1.0204079641823645
1970-01-01 00:00:00.000000029,-0.9841167036626285,-1.2163204807905657,-0.9841167036626285,1.0221422807437717
1970-01-01 00:00:00.000000029,-0.600655151541194,-1.3671587667655722,-0.600655151541194,1.0228859126193393
1970-01-01 00:00:00.000000029,-0.06792144150665427,-1.4541988241876598,-0.06792144150665427,1.0214819882714268
1970-01-01 00:00:00.000000029,0.4840675988172123,-1.5243952477249554,0.4840675988172123,1.0198547160647773
1970-01-01 00:00:00.000000029,0.9590413348404414,-1.6137788971118572,0.9590413348404414,1.0203704952030461
1970-01-01 00:00:00.000000029,1.2411688069270568,-1.7096911582064946,1.2411688069270568,1.022408363074176
1970-01-01 00:00:00.000000029,1.2135110243784188,-1.7673407287688532,1.2135110243784188,1.0230932295290207
1970-01-01 00:00:00.000000029,0.854993168118218,-1.7537155392169466,0.854993168118218,1.02134785082678
1970-01-01 00:00:00.000000029,0.2937938155447659,-1.6726485364340573,0.2937938155447659,1.0195595609979073
1970-01-01 00:00:00.000000029,-0.27400704975550694,-1.5551780219355116,-0.27400704975550694,1.0203172377785774
1970-01-01 00:00:00.000000029,-0.7308714830616507,-1.4346260007117468,-0.7308714830616507,1.0226751124448517
1970-01-01 00:00:00.000000029,-1.093976300727677,-1.3306134090058652,-1.093976300727677,1.023319186101104
1970-01-01 00:00:00.000000029,-1.4296903297537809,-1.2477496089583804,-1.4296903297537809,1.0212187202185967
1970-01-01 00:00:00.000000029,-1.741527753300628,-1.1803230122769204,-1.741527753300628,1.0192430628007094
1970-01-01 00:00:00.000000029,-1.9680859170390546,-1.1155991290739877,-1.9680859170390546,1.0202474089646845
1970-01-01 00:00:00.000000030,-2.0803341629824272,-1.0359486901200567,-2.0803341629824272,1.022959646600348
1970-01-01 00:00:00.000000030,-2.141574514929074,-0.9230952551930293,-2.141574514929074,1.0235755378663685
1970-01-01 00:00:00.000000030,-2.2465011814936795,-0.7657358380787629,-2.2465011814936795,1.021085574913138
1970-01-01 00:00:00.000000030,-2.414221217900261,-0.5685904486746493,-2.414221217900261,1.0188872877509
1970-01-01 00:00:00.000000030,-2.568335538682315,-0.3579857579183114,-2.568335538682315,1.020158409650635
1970-01-01 00:00:00.000000030,-2.624618289987987,-0.17761773931060967,-2.624618289987987,1.023279407589443
1970-01-01 00:00:00.000000030,-2.574006337894024,-0.07174866267301794,-2.574006337894024,1.02387692536959
1970-01-01 00:00:00.000000030,-2.4656125392283403,-0.06218725923848451,-2.4656125392283403,1.0209389846063586
1970-01-01 00:00:00.000000030,-2.3301128771694413,-0.13269768728440234,-2.3301128771694413,1.0184693373588887
1970-01-01 00:00:00.000000030,-2.1542649629179564,-0.23190430414675478,-2.1542649629179564,1.0200454149964242
1970-01-01 00:00:00.000000030,-1.934014757191006,-0.29478144050971167,-1.934014757191006,1.0236575342933414
1970-01-01 00:00:00.000000030,-1.718371015445503,-0.27269030859481386,-1.718371015445503,1.0242447609104022
1970-01-01 00:00:00.000000030,-1.5707514729638423,-0.15802352102324138,-1.5707514729638423,1.0207663225908479
1970-01-01 00:00:00.000000030,-1.4973291189792037,0.010078456080426524,-1.4973291189792037,1.017955123127058
1970-01-01 00:00:00.000000030,-1.4468128902547026,0.1676193186978978,-1.4468128902547026,1.01990021693118
1970-01-01 00:00:00.000000030,-1.3877684256392726,0.2690077839546808,-1.3877684256392726,1.0241296253155452
1970-01-01 00:00:00.000000030,-1.3510818204146766,0.323489649697264,-1.3510818204146766,1.0247135277853072
1970-01-01 00:00:00.000000030,-1.3622448036242745,0.3896995834262295,-1.3622448036242745,1.0205475607464702
1970-01-01 00:00:00.000000030,-1.348116224053432,0.5224633284435082,-1.348116224053432,1.0172880481094997
1970-01-01 00:00:00.000000030,-1.1668666540224935,0.7151767152200916,-1.1668666540224935,1.019708685820524
1970-01-01 00:00:00.000000030,-0.763447995063212,0.8980304882177766,-0.763447995063212,1.0247572787774333
1970-01-01 00:00:00.000000030,-0.2653428400118541,1.0040405162754247,-0.2653428400118541,1.0253441090688868
1970-01-01 00:00:00.000000030,0.13677543413130003,1.0397330961033961,0.13677543413130003,1.0202460936900235
1970-01-01 00:00:00.000000030,0.42725409795148633,1.0790963450099327,0.42725409795148633,1.0163634498887382
1970-01-01 00:00:00.000000030,0.8470192956185103,1.1732448604332013,0.8470192956185103,1.019445111087609
1970-01-01 00:00:00.000000030,1.6802609458410593,1.2654153190910131,1.6802609458410593,1.0256609968541595
1970-01-01 00:00:00.000000030,2.9352191804210266,1.2116334315796382,2.9352191804210266,1.02625657930871
1970-01-01 00:00:00.000000030,4.2504543979908425,0.9057185042170232,4.2504543979908425,1.0197841244323693
1970-01-01 00:00:00.000000030,5.1362358921410936,0.39367021333582886,5.1362358921410936,1.0149603199264152
