time,ax,ay,az,speed,label
0.0,-0.392,1.679,1.778,1.064,walk
0.01,0.268,1.181,0.964,0.95,walk
0.02,0.6,0.837,0.755,0.916,walk
0.03,0.546,0.641,0.918,0.94,walk
0.04,0.29,0.507,1.053,0.968,walk
0.05,0.016,0.43,1.151,0.967,walk
0.06,-0.245,0.491,1.634,0.948,walk
0.07,-0.548,0.695,2.823,0.939,walk
0.08,-0.886,0.868,4.435,0.948,walk
0.09,-1.143,0.776,5.693,0.96,walk
0.1,-1.191,0.358,5.94,0.96,walk
0.11,-0.985,-0.171,5.143,0.949,walk
0.12,-0.571,-0.496,3.827,0.944,walk
0.13,-0.033,-0.491,2.594,0.95,walk
0.14,0.526,-0.329,1.748,0.958,walk
0.16,0.978,-0.309,1.285,0.957,walk
0.17,1.204,-0.571,1.087,0.95,walk
0.18,1.17,-0.99,1.036,0.946,walk
0.2,0.972,-1.326,0.989,0.95,walk
0.21,0.768,-1.454,0.773,0.956,walk
0.23,0.658,-1.442,0.293,0.956,walk
0.24,0.634,-1.422,-0.374,0.95,walk
0.26,0.631,-1.44,-1.046,0.947,walk
0.27,0.618,-1.429,-1.613,0.951,walk
0.28,0.616,-1.308,-2.104,0.955,walk
0.3,0.635,-1.085,-2.586,0.955,walk
0.32,0.647,-0.837,-3.03,0.95,walk
0.33,0.62,-0.632,-3.319,0.948,walk
0.34,0.571,-0.48,-3.396,0.951,walk
0.35,0.554,-0.362,-3.337,0.955,walk
0.36,0.593,-0.277,-3.264,0.955,walk
0.37,0.651,-0.247,-3.207,0.951,walk
0.38,0.668,-0.273,-3.089,0.949,walk
0.39,0.636,-0.316,-2.854,0.951,walk
0.4,0.592,-0.331,-2.562,0.954,walk
0.41,0.568,-0.307,-2.324,0.954,walk
0.42,0.546,-0.272,-2.18,0.951,walk
0.43,0.492,-0.246,-2.061,0.949,walk
0.44,0.412,-0.214,-1.9,0.951,walk
0.45,0.352,-0.138,-1.724,0.954,walk
0.46,0.34,-0.004,-1.61,0.954,walk
0.47,0.354,0.157,-1.566,0.951,walk
0.48,0.359,0.288,-1.493,0.949,walk
0.49,0.363,0.356,-1.295,0.951,walk
0.5,0.413,0.37,-0.991,0.954,walk
0.51,0.531,0.373,-0.687,0.953,walk
0.52,0.671,0.411,-0.441,0.951,walk
0.53,0.765,0.515,-0.192,0.95,walk
0.54,0.783,0.684,0.161,0.951,walk
0.55,0.76,0.875,0.631,0.954,walk
0.56,0.727,1.018,1.119,0.953,walk
0.57,0.665,1.05,1.518,0.951,walk
0.58,0.522,0.976,1.807,0.95,walk
0.59,0.277,0.887,2.022,0.951,walk
0.6,-0.043,0.906,2.17,0.953,walk
0.61,-0.395,1.099,2.223,0.953,walk
0.62,-0.762,1.403,2.21,0.951,walk
0.63,-1.122,1.655,2.279,0.95,walk
0.64,-1.409,1.682,2.623,0.952,walk
0.65,-1.54,1.391,3.299,0.953,walk
0.66,-1.498,0.805,4.133,0.953,walk
0.67,-1.383,0.037,4.8,0.951,walk
0.68,-1.334,-0.744,5.015,0.95,walk
0.69,-1.402,-1.342,4.667,0.952,walk
0.7,-1.499,-1.588,3.832,0.953,walk
0.71,-1.502,-1.419,2.702,0.953,walk
0.72,-1.384,-0.931,1.509,0.951,walk
0.73,-1.242,-0.351,0.466,0.951,walk
0.74,-1.191,0.098,-0.301,0.952,walk
0.75,-1.247,0.32,-0.779,0.953,walk
0.76,-1.336,0.372,-1.039,0.953,walk
0.77,-1.387,0.367,-1.143,0.951,walk
0.78,-1.396,0.357,-1.099,0.951,walk
0.79,-1.396,0.308,-0.903,0.952,walk
0.8,-1.38,0.177,-0.624,0.953,walk
0.81,-1.301,-0.024,-0.413,0.953,walk
0.82,-1.126,-0.225,-0.409,0.952,walk
0.83,-0.883,-0.372,-0.627,0.951,walk
0.84,-0.633,-0.463,-0.972,0.951,walk
0.85,-0.412,-0.521,-1.347,0.952,walk
0.86,-0.207,-0.546,-1.734,0.953,walk
0.87,0.003,-0.514,-2.167,0.952,walk
0.88,0.215,-0.422,-2.631,0.951,walk
0.89,0.409,-0.308,-3.029,0.951,walk
0.9,0.576,-0.224,-3.256,0.952,walk
0.91,0.718,-0.174,-3.29,0.952,walk
0.92,0.821,-0.109,-3.192,0.953,walk
0.93,0.853,0.015,-3.026,0.952,walk
0.94,0.805,0.188,-2.811,0.951,walk
0.95,0.726,0.345,-2.543,0.95,walk
0.96,0.683,0.425,-2.253,0.953,walk
0.97,0.691,0.42,-2.013,0.962,walk
0.98,0.689,0.369,-1.87,0.977,walk
0.99,0.612,0.329,-1.804,0.989,walk
1.0,0.473,0.348,-1.748,0.994,walk
1.01,0.362,0.451,-1.656,0.991,walk
1.02,0.349,0.622,-1.527,0.987,walk
1.03,0.406,0.8,-1.384,0.986,walk
1.04,0.444,0.905,-1.245,0.989,walk
1.05,0.419,0.9,-1.131,0.991,walk
1.06,0.38,0.83,-1.068,0.99,walk
1.07,0.399,0.782,-1.057,0.987,walk
1.08,0.475,0.799,-1.028,0.987,walk
1.09,0.522,0.841,-0.868,0.989,walk
1.1,0.478,0.828,-0.511,0.991,walk
1.11,0.38,0.732,-0.008,0.99,walk
1.12,0.325,0.603,0.508,0.988,walk
1.13,0.341,0.508,0.943,0.987,walk
1.14,0.331,0.479,1.285,0.989,walk
1.15,0.17,0.519,1.529,0.991,walk
1.16,-0.138,0.663,1.58,0.99,walk
1.17,-0.418,0.965,1.31,0.988,walk
1.18,-0.465,1.406,0.771,0.987,walk
1.19,-0.243,1.806,0.348,0.989,walk
1.2,0.044,1.895,0.584,0.99,walk
1.21,0.092,1.502,1.756,0.99,walk
1.22,-0.268,0.706,3.53,0.988,walk
1.24,-0.924,-0.183,5.06,0.988,walk
1.25,-1.542,-0.815,5.51,0.989,walk
1.26,-1.781,-0.97,4.616,0.99,walk
1.27,-1.496,-0.614,2.839,0.99,walk
1.28,-0.81,0.137,1.012,0.988,walk
1.29,-0.014,1.055,-0.192,0.988,walk
1.3,0.604,1.837,-0.583,0.989,walk
1.31,0.894,2.19,-0.387,0.99,walk
1.32,0.875,1.978,0.041,0.99,walk
1.33,0.665,1.322,0.443,0.988,walk
1.34,0.401,0.544,0.709,0.988,walk
1.35,0.186,-0.044,0.796,0.989,walk
1.36,0.084,-0.313,0.683,0.99,walk
1.37,0.119,-0.332,0.374,0.989,walk
1.38,0.256,-0.245,-0.078,0.988,walk
1.39,0.407,-0.156,-0.604,0.988,walk
1.4,0.472,-0.102,-1.159,0.989,walk
1.41,0.412,-0.095,-1.73,0.99,walk
1.42,0.282,-0.122,-2.293,0.989,walk
1.43,0.193,-0.138,-2.783,0.988,walk
1.44,0.222,-0.082,-3.118,0.988,walk
1.45,0.353,0.035,-3.259,0.989,walk
1.46,0.508,0.106,-3.244,0.99,walk
1.47,0.618,0.003,-3.159,0.989,walk
1.48,0.678,-0.277,-3.078,0.988,walk
1.49,0.716,-0.58,-3.045,0.988,walk
1.5,0.743,-0.722,-3.075,0.989,walk
1.51,0.74,-0.649,-3.164,0.99,walk
1.52,0.691,-0.463,-3.28,0.989,walk
1.54,0.628,-0.285,-3.364,0.988,walk
1.55,0.612,-0.135,-3.361,0.988,walk
1.56,0.666,0.031,-3.268,0.989,walk
1.57,0.738,0.201,-3.123,0.99,walk
1.58,0.739,0.271,-2.958,0.989,walk
1.59,0.643,0.167,-2.755,0.988,walk
1.6,0.526,-0.023,-2.475,0.988,walk
1.61,0.52,-0.105,-2.131,0.989,walk
1.62,0.692,0.008,-1.792,0.99,walk
1.63,0.974,0.174,-1.507,0.989,walk
1.64,1.205,0.15,-1.231,0.988,walk
1.65,1.243,-0.133,-0.856,0.988,walk
1.67,1.051,-0.456,-0.338,0.989,walk
1.68,0.681,-0.479,0.239,0.99,walk
1.69,0.208,-0.04,0.742,0.989,walk
1.7,-0.321,0.745,1.154,0.988,walk
1.71,-0.869,1.618,1.619,0.988,walk
1.72,-1.376,2.384,2.312,0.989,walk
1.73,-1.771,2.929,3.264,0.99,walk
1.74,-2.036,3.115,4.344,0.989,walk
1.75,-2.244,2.743,5.389,0.988,walk
1.76,-2.511,1.732,6.304,0.988,walk
1.77,-2.883,0.323,7.018,0.989,walk
1.78,-3.273,-0.963,7.369,0.99,walk
1.79,-3.512,-1.642,7.128,0.989,walk
1.8,-3.488,-1.609,6.198,0.988,walk
1.81,-3.231,-1.167,4.78,0.988,walk
1.82,-2.88,-0.736,3.289,0.989,walk
1.83,-2.555,-0.528,2.079,0.99,walk
1.84,-2.271,-0.475,1.228,0.989,walk
1.85,-1.966,-0.401,0.593,0.988,walk
1.86,-1.595,-0.232,0.029,0.988,walk
1.87,-1.181,-0.016,-0.477,0.99,walk
1.88,-0.786,0.182,-0.88,0.99,walk
1.89,-0.443,0.353,-1.201,0.989,walk
1.9,-0.13,0.509,-1.517,0.988,walk
