time,ax,ay,az,speed,label
0.0,-0.145,-0.182,0.028,-1.0,still
0.01,0.084,-0.151,-0.445,-1.0,still
0.02,0.122,-0.097,-0.28,-1.0,still
0.03,0.001,0.013,0.041,-1.0,still
0.04,-0.122,0.128,0.095,-1.0,still
0.05,-0.143,0.168,-0.107,-1.0,still
0.06,-0.088,0.116,-0.282,-1.0,still
0.07,-0.043,0.034,-0.273,-1.0,still
0.08,-0.035,-0.012,-0.176,-1.0,still
0.09,-0.022,-0.021,-0.146,-1.0,still
0.1,0.025,-0.037,-0.172,-1.0,still
0.11,0.071,-0.084,-0.129,-1.0,still
0.12,0.063,-0.135,0.028,-1.0,still
0.13,0.006,-0.154,0.182,-1.0,still
0.14,-0.039,-0.135,0.198,-1.0,still
0.15,-0.028,-0.106,0.081,-1.0,still
0.16,0.011,-0.082,-0.04,-1.0,still
0.17,0.013,-0.052,-0.07,-1.0,still
0.18,-0.043,-0.003,-0.031,-1.0,still
0.19,-0.11,0.053,-0.004,-1.0,still
0.2,-0.122,0.089,-0.018,-1.0,still
0.21,-0.062,0.088,-0.046,-1.0,still
0.22,0.025,0.056,-0.07,-1.0,still
0.23,0.088,0.01,-0.116,-1.0,still
0.24,0.104,-0.037,-0.201,-1.0,still
0.25,0.077,-0.061,-0.292,-1.0,still
0.26,0.017,-0.026,-0.342,-1.0,still
0.27,-0.061,0.089,-0.353,-1.0,still
0.28,-0.135,0.255,-0.376,-1.0,still
0.29,-0.17,0.394,-0.444,-1.0,still
0.3,-0.156,0.437,-0.52,-1.0,still
0.31,-0.116,0.38,-0.539,-1.0,still
0.32,-0.091,0.279,-0.485,-1.0,still
0.33,-0.099,0.193,-0.394,-1.0,still
0.34,-0.126,0.137,-0.294,-1.0,still
0.35,-0.149,0.09,-0.165,-1.0,still
0.36,-0.164,0.042,0.013,-1.0,still
0.37,-0.182,0.005,0.197,-1.0,still
0.38,-0.205,-0.009,0.299,-1.0,still
0.39,-0.217,-0.009,0.277,-1.0,still
0.4,-0.205,-0.013,0.19,-1.0,still
0.41,-0.179,-0.02,0.134,-1.0,still
0.42,-0.166,-0.012,0.14,-1.0,still
0.43,-0.18,0.021,0.144,-1.0,still
0.44,-0.214,0.064,0.077,-1.0,still
0.45,-0.248,0.097,-0.047,-1.0,still
0.46,-0.277,0.125,-0.133,-1.0,still
0.47,-0.307,0.171,-0.11,-1.0,still
0.48,-0.342,0.24,0.005,-1.0,still
0.49,-0.368,0.291,0.132,-1.0,still
0.5,-0.367,0.277,0.207,-1.0,still
0.51,-0.331,0.193,0.223,-1.0,still
0.52,-0.274,0.086,0.209,-1.0,still
0.53,-0.216,0.014,0.184,-1.0,still
0.54,-0.171,-0.014,0.155,-1.0,still
0.55,-0.142,-0.03,0.122,-1.0,still
0.56,-0.123,-0.064,0.092,-1.0,still
0.57,-0.1,-0.111,0.063,-1.0,still
0.58,-0.061,-0.15,0.033,-1.0,still
0.59,-0.004,-0.173,0.005,-1.0,still
0.6,0.053,-0.2,-0.003,-1.0,still
0.61,0.083,-0.241,0.023,-1.0,still
0.62,0.073,-0.28,0.072,-1.0,still
0.63,0.037,-0.286,0.119,-1.0,still
0.64,0.003,-0.255,0.15,-1.0,still
0.65,-0.014,-0.213,0.169,-1.0,still
0.66,-0.024,-0.191,0.174,-1.0,still
0.67,-0.043,-0.188,0.151,-1.0,still
0.68,-0.073,-0.172,0.101,-1.0,still
0.69,-0.101,-0.118,0.072,-1.0,still
0.7,-0.126,-0.04,0.138,-1.0,still
0.71,-0.165,0.016,0.318,-1.0,still
0.72,-0.239,0.012,0.528,-1.0,still
0.73,-0.342,-0.052,0.631,-1.0,still
0.74,-0.428,-0.133,0.543,-1.0,still
0.75,-0.45,-0.179,0.297,-1.0,still
0.76,-0.388,-0.154,-0.002,-1.0,still
0.77,-0.269,-0.067,-0.266,-1.0,still
0.78,-0.143,0.044,-0.472,-1.0,still
0.8,-0.05,0.136,-0.615,-1.0,still
0.81,-0.006,0.19,-0.668,-1.0,still
0.82,-0.008,0.212,-0.597,-1.0,still
0.83,-0.042,0.214,-0.423,-1.0,still
0.84,-0.086,0.195,-0.23,-1.0,still
0.85,-0.12,0.145,-0.109,-1.0,still
0.86,-0.134,0.065,-0.086,-1.0,still
0.87,-0.127,-0.018,-0.118,-1.0,still
0.88,-0.112,-0.073,-0.157,-1.0,still
0.89,-0.093,-0.091,-0.195,-1.0,still
0.9,-0.07,-0.083,-0.253,-1.0,still
0.92,-0.037,-0.065,-0.333,-1.0,still
0.93,0.001,-0.038,-0.402,-1.0,still
0.94,0.036,0.004,-0.427,-1.0,still
0.95,0.059,0.049,-0.411,-1.0,still
0.96,0.069,0.07,-0.383,-1.0,still
0.97,0.069,0.051,-0.36,-1.0,still
0.98,0.058,0.007,-0.332,-1.0,still
0.99,0.038,-0.03,-0.285,-1.0,still
