time,ax,ay,az,speed,label
0.0,-0.18,0.776,3.043,0.813,walk
0.0,-0.26,0.909,2.638,0.992,walk
0.0,-0.423,0.988,2.498,1.046,walk
0.0,-0.593,0.959,2.721,1.009,walk
0.0,-0.705,0.844,3.102,0.965,walk
0.0,-0.757,0.656,3.386,0.965,walk
0.0,-0.787,0.352,3.547,0.996,walk
0.0,-0.825,-0.101,3.764,1.011,walk
0.0,-0.876,-0.641,4.137,0.996,walk
0.0,-0.931,-1.119,4.468,0.976,walk
0.0,-0.995,-1.406,4.376,0.977,walk
0.0,-1.082,-1.473,3.641,0.995,walk
0.0,-1.199,-1.374,2.405,1.004,walk
0.0,-1.335,-1.175,1.049,0.993,walk
0.0,-1.475,-0.932,-0.093,0.979,walk
0.0,-1.603,-0.721,-0.902,0.981,walk
0.0,-1.704,-0.641,-1.412,0.995,walk
0.0,-1.757,-0.75,-1.672,1.001,walk
0.0,-1.756,-0.99,-1.73,0.991,walk
0.0,-1.71,-1.219,-1.686,0.98,walk
0.0,-1.646,-1.333,-1.682,0.982,walk
0.0,-1.579,-1.351,-1.808,0.995,walk
0.0,-1.503,-1.373,-2.018,1.0,walk
0.0,-1.396,-1.453,-2.198,0.99,walk
0.0,-1.243,-1.544,-2.295,0.98,walk
0.0,-1.051,-1.568,-2.368,0.983,walk
0.0,-0.837,-1.512,-2.481,0.996,walk
0.0,-0.626,-1.436,-2.61,1.0,walk
0.0,-0.439,-1.378,-2.662,0.989,walk
0.0,-0.29,-1.291,-2.612,0.978,walk
0.0,-0.171,-1.092,-2.562,0.983,walk
0.0,-0.047,-0.771,-2.66,0.999,walk
0.0,0.124,-0.429,-2.954,1.003,walk
0.0,0.351,-0.193,-3.346,0.986,walk
0.0,0.593,-0.11,-3.68,0.972,walk
0.0,0.784,-0.114,-3.847,0.983,walk
0.0,0.877,-0.097,-3.824,1.008,walk
0.0,0.868,0.003,-3.636,1.011,walk
0.0,0.784,0.187,-3.341,0.977,walk
0.0,0.652,0.424,-3.033,0.946,walk
0.0,0.496,0.69,-2.812,0.986,walk
0.0,0.343,0.968,-2.705,1.121,walk
0.0,0.231,1.237,-2.621,1.298,walk
0.0,0.187,1.457,-2.418,1.429,walk
0.0,0.216,1.574,-2.038,1.466,walk
0.0,0.303,1.54,-1.566,1.438,walk
0.0,0.429,1.357,-1.147,1.408,walk
0.0,0.572,1.118,-0.837,1.41,walk
0.0,0.687,0.992,-0.553,1.431,walk
0.0,0.717,1.128,-0.163,1.44,walk
0.0,0.632,1.522,0.389,1.429,walk
0.0,0.47,2.0,1.06,1.417,walk
0.0,0.321,2.339,1.765,1.419,walk
0.0,0.258,2.437,2.441,1.43,walk
0.0,0.275,2.368,3.039,1.434,walk
0.0,0.302,2.276,3.48,1.427,walk
0.0,0.28,2.219,3.673,1.42,walk
0.0,0.226,2.139,3.589,1.422,walk
0.0,0.222,1.966,3.324,1.429,walk
0.0,0.339,1.706,3.085,1.432,walk
0.0,0.569,1.414,3.093,1.426,walk
0.0,0.818,1.086,3.478,1.421,walk
0.0,0.954,0.638,4.197,1.423,walk
0.0,0.884,0.011,5.034,1.429,walk
0.0,0.611,-0.715,5.674,1.43,walk
0.0,0.25,-1.344,5.842,1.426,walk
0.0,-0.026,-1.716,5.444,1.422,walk
0.0,-0.082,-1.837,4.613,1.424,walk
0.0,0.1,-1.845,3.603,1.429,walk
0.0,0.413,-1.877,2.641,1.429,walk
0.0,0.708,-1.964,1.829,1.426,walk
0.0,0.887,-2.052,1.183,1.423,walk
0.0,0.932,-2.083,0.706,1.425,walk
0.0,0.865,-2.043,0.413,1.428,walk
0.0,0.708,-1.948,0.268,1.429,walk
0.0,0.486,-1.817,0.148,1.426,walk
0.0,0.255,-1.677,-0.1,1.423,walk
0.0,0.09,-1.571,-0.56,1.425,walk
0.0,0.028,-1.53,-1.184,1.428,walk
0.0,0.029,-1.535,-1.854,1.428,walk
0.0,0.02,-1.519,-2.476,1.425,walk
0.0,-0.032,-1.428,-3.02,1.424,walk
0.0,-0.083,-1.265,-3.492,1.425,walk
0.0,-0.071,-1.082,-3.879,1.428,walk
0.0,0.003,-0.923,-4.145,1.428,walk
0.0,0.075,-0.802,-4.262,1.425,walk
0.0,0.095,-0.705,-4.249,1.424,walk
0.0,0.084,-0.622,-4.17,1.425,walk
0.0,0.113,-0.533,-4.101,1.428,walk
0.0,0.22,-0.397,-4.09,1.428,walk
0.0,0.363,-0.172,-4.118,1.425,walk
0.0,0.457,0.136,-4.089,1.424,walk
0.0,0.448,0.454,-3.889,1.426,walk
0.0,0.353,0.696,-3.475,1.428,walk
0.0,0.231,0.828,-2.929,1.428,walk
0.0,0.137,0.895,-2.413,1.425,walk
0.0,0.093,0.964,-2.043,1.424,walk
0.0,0.082,1.07,-1.8,1.426,walk
0.0,0.062,1.211,-1.569,1.428,walk
0.0,-0.012,1.377,-1.241,1.427,walk
0.0,-0.149,1.567,-0.804,1.425,walk
0.0,-0.302,1.77,-0.308,1.424,walk
0.0,-0.395,1.952,0.209,1.426,walk
0.0,-0.397,2.084,0.753,1.427,walk
0.0,-0.367,2.162,1.34,1.427,walk
0.0,-0.418,2.201,1.947,1.425,walk
0.0,-0.626,2.193,2.512,1.425,walk
0.0,-0.975,2.102,2.975,1.426,walk
0.0,-1.379,1.925,3.312,1.427,walk
0.0,-1.758,1.73,3.549,1.427,walk
0.0,-2.067,1.603,3.771,1.425,walk
0.0,-2.285,1.54,4.128,1.425,walk
0.0,-2.396,1.409,4.764,1.426,walk
0.0,-2.415,1.054,5.69,1.427,walk
0.0,-2.423,0.451,6.676,1.427,walk
0.0,-2.528,-0.259,7.316,1.425,walk
0.0,-2.774,-0.887,7.254,1.425,walk
0.0,-3.08,-1.355,6.417,1.426,walk
0.0,-3.287,-1.712,5.056,1.427,walk
0.0,-3.289,-2.014,3.563,1.427,walk
0.0,-3.116,-2.219,2.239,1.426,walk
0.0,-2.896,-2.23,1.195,1.425,walk
0.0,-2.743,-2.021,0.404,1.426,walk
0.0,-2.67,-1.704,-0.189,1.427,walk
0.0,-2.609,-1.44,-0.635,1.426,walk
0.0,-2.482,-1.317,-0.986,1.426,walk
0.0,-2.26,-1.306,-1.31,1.426,walk
0.0,-1.963,-1.333,-1.654,1.426,walk
0.0,-1.631,-1.358,-2.03,1.426,walk
0.0,-1.288,-1.388,-2.427,1.426,walk
0.0,-0.943,-1.42,-2.829,1.426,walk
0.0,-0.597,-1.423,-3.213,1.427,walk
0.0,-0.264,-1.367,-3.538,1.427,walk
0.0,0.027,-1.261,-3.766,1.425,walk
0.0,0.251,-1.147,-3.898,1.424,walk
0.0,0.411,-1.057,-4.001,1.427,walk
0.0,0.544,-0.984,-4.162,1.431,walk
0.0,0.68,-0.887,-4.429,1.426,walk
0.0,0.795,-0.705,-4.789,1.409,walk
0.0,0.815,-0.385,-5.188,1.383,walk
0.0,0.686,0.093,-5.537,1.363,walk
0.0,0.449,0.672,-5.706,1.356,walk
0.0,0.231,1.211,-5.552,1.361,walk
0.0,0.146,1.552,-5.009,1.368,walk
0.0,0.209,1.624,-4.186,1.367,walk
0.0,0.335,1.498,-3.344,1.362,walk
0.0,0.432,1.329,-2.732,1.36,walk
0.0,0.477,1.245,-2.425,1.363,walk
0.0,0.518,1.274,-2.301,1.366,walk
0.0,0.615,1.362,-2.177,1.366,walk
0.0,0.797,1.443,-1.942,1.362,walk
0.0,1.048,1.473,-1.571,1.361,walk
0.0,1.326,1.423,-1.06,1.363,walk
0.0,1.566,1.279,-0.41,1.366,walk
0.0,1.707,1.063,0.324,1.365,walk
0.0,1.741,0.837,1.013,1.362,walk
0.0,1.728,0.66,1.56,1.361,walk
0.0,1.752,0.522,2.014,1.363,walk
0.0,1.825,0.359,2.545,1.366,walk
0.0,1.862,0.125,3.247,1.365,walk
0.0,1.778,-0.128,3.984,1.363,walk
0.0,1.605,-0.277,4.465,1.362,walk
0.0,1.479,-0.244,4.507,1.363,walk
0.0,1.489,-0.085,4.229,1.365,walk
0.0,1.533,0.05,3.975,1.365,walk
0.0,1.39,0.027,4.035,1.363,walk
0.0,0.938,-0.181,4.45,1.362,walk
0.0,0.31,-0.507,5.027,1.364,walk
0.0,-0.203,-0.869,5.518,1.365,walk
0.0,-0.4,-1.221,5.747,1.365,walk
0.0,-0.325,-1.545,5.631,1.363,walk
0.0,-0.166,-1.831,5.143,1.362,walk
0.0,-0.049,-2.06,4.324,1.364,walk
0.0,0.061,-2.227,3.294,1.365,walk
0.0,0.264,-2.35,2.239,1.365,walk
0.0,0.573,-2.459,1.335,1.363,walk
0.0,0.885,-2.573,0.684,1.362,walk
0.0,1.082,-2.692,0.296,1.364,walk
0.0,1.123,-2.79,0.118,1.365,walk
0.0,1.048,-2.827,0.049,1.364,walk
0.0,0.914,-2.765,-0.035,1.363,walk
0.0,0.757,-2.605,-0.243,1.362,walk
0.0,0.613,-2.394,-0.612,1.364,walk
0.0,0.523,-2.201,-1.108,1.365,walk
0.0,0.509,-2.071,-1.677,1.364,walk
0.0,0.547,-1.988,-2.297,1.363,walk
0.0,0.589,-1.899,-2.956,1.362,walk
0.0,0.601,-1.759,-3.595,1.364,walk
0.0,0.58,-1.558,-4.094,1.365,walk
0.0,0.532,-1.317,-4.353,1.364,walk
0.0,0.463,-1.07,-4.377,1.363,walk
0.0,0.396,-0.859,-4.273,1.362,walk
0.0,0.386,-0.718,-4.148,1.364,walk
0.0,0.47,-0.655,-4.031,1.365,walk
0.0,0.604,-0.624,-3.897,1.364,walk
0.0,0.681,-0.55,-3.744,1.363,walk
0.0,0.629,-0.385,-3.618,1.362,walk
0.0,0.498,-0.157,-3.556,1.364,walk
0.0,0.412,0.065,-3.527,1.365,walk
0.0,0.441,0.239,-3.436,1.364,walk
0.0,0.522,0.386,-3.196,1.363,walk
0.0,0.534,0.544,-2.79,1.362,walk
0.0,0.429,0.704,-2.275,1.364,walk
0.0,0.283,0.816,-1.764,1.365,walk
0.0,0.198,0.86,-1.384,1.364,walk
0.0,0.203,0.891,-1.203,1.363,walk
0.0,0.252,0.981,-1.169,1.363,walk
0.0,0.304,1.117,-1.118,1.364,walk
0.0,0.362,1.191,-0.901,1.365,walk
0.0,0.428,1.099,-0.542,1.364,walk
0.0,0.463,0.868,-0.222,1.363,walk
0.0,0.423,0.652,-0.086,1.363,walk
0.0,0.337,0.613,-0.046,1.364,walk
0.0,0.29,0.802,0.149,1.364,walk
0.0,0.3,1.159,0.63,1.364,walk
0.0,0.258,1.583,1.234,1.363,walk
0.0,0.009,1.979,1.703,1.363,walk
0.0,-0.478,2.235,2.071,1.364,walk
0.0,-1.068,2.224,2.767,1.364,walk
0.0,-1.605,1.888,4.214,1.364,walk
0.0,-2.069,1.316,6.275,1.363,walk
0.0,-2.55,0.709,8.142,1.363,walk
0.0,-3.058,0.221,8.882,1.364,walk
0.0,-3.411,-0.166,8.154,1.364,walk
0.0,-3.371,-0.589,6.427,1.364,walk
0.0,-2.9,-1.109,4.552,1.364,walk
0.0,-2.248,-1.602,3.109,1.363,walk
0.0,-1.761,-1.851,2.165,1.363,walk
0.0,-1.591,-1.76,1.501,1.363,walk
0.0,-1.617,-1.456,0.961,1.364,walk
0.0,-1.62,-1.176,0.531,1.364,walk
0.0,-1.505,-1.054,0.186,1.364,walk
0.0,-1.34,-1.05,-0.197,1.362,walk
0.0,-1.214,-1.048,-0.732,1.36,walk
0.0,-1.12,-1.005,-1.367,1.364,walk
0.0,-0.986,-0.984,-1.917,1.377,walk
0.0,-0.789,-1.043,-2.247,1.395,walk
0.0,-0.589,-1.153,-2.402,1.411,walk
0.0,-0.452,-1.218,-2.535,1.417,walk
0.0,-0.371,-1.185,-2.742,1.413,walk
0.0,-0.285,-1.096,-2.997,1.408,walk
0.0,-0.152,-1.04,-3.235,1.408,walk
0.0,-0.0,-1.043,-3.45,1.412,walk
0.0,0.124,-1.048,-3.682,1.414,walk
0.0,0.211,-0.976,-3.953,1.412,walk
0.0,0.295,-0.814,-4.239,1.409,walk
0.0,0.404,-0.622,-4.497,1.409,walk
0.0,0.527,-0.473,-4.699,1.411,walk
0.0,0.63,-0.377,-4.801,1.413,walk
0.0,0.696,-0.288,-4.725,1.412,walk
0.0,0.735,-0.165,-4.413,1.409,walk
0.0,0.759,-0.019,-3.91,1.409,walk
0.0,0.773,0.102,-3.363,1.411,walk
0.0,0.786,0.173,-2.907,1.413,walk
0.0,0.827,0.23,-2.564,1.411,walk
0.0,0.947,0.333,-2.258,1.409,walk
0.0,1.201,0.514,-1.94,1.409,walk
0.0,1.613,0.746,-1.666,1.411,walk
0.0,2.165,0.975,-1.523,1.413,walk
0.0,2.772,1.16,-1.508,1.411,walk
0.0,3.302,1.278,-1.481,1.409,walk
0.0,3.616,1.306,-1.278,1.409,walk
0.0,3.65,1.23,-0.835,1.411,walk
0.0,3.442,1.083,-0.219,1.413,walk
0.0,3.092,0.964,0.473,1.411,walk
0.0,2.689,0.98,1.194,1.409,walk
0.0,2.271,1.141,1.94,1.409,walk
0.0,1.847,1.341,2.683,1.411,walk
0.0,1.447,1.459,3.342,1.413,walk
0.0,1.11,1.49,3.838,1.411,walk
0.0,0.838,1.539,4.176,1.409,walk
0.0,0.584,1.652,4.451,1.409,walk
0.0,0.302,1.676,4.79,1.411,walk
0.0,0.024,1.324,5.257,1.413,walk
0.0,-0.166,0.455,5.81,1.411,walk
0.0,-0.225,-0.715,6.31,1.409,walk
0.0,-0.228,-1.726,6.588,1.409,walk
0.0,-0.31,-2.223,6.512,1.411,walk
0.0,-0.521,-2.236,6.049,1.413,walk
0.0,-0.756,-2.109,5.267,1.411,walk
0.0,-0.839,-2.161,4.291,1.409,walk
0.0,-0.689,-2.412,3.24,1.409,walk
0.0,-0.388,-2.631,2.19,1.411,walk
0.0,-0.096,-2.61,1.183,1.413,walk
0.0,0.096,-2.366,0.267,1.411,walk
0.0,0.21,-2.078,-0.498,1.409,walk
0.0,0.305,-1.895,-1.055,1.409,walk
0.0,0.385,-1.812,-1.395,1.411,walk
0.0,0.399,-1.746,-1.574,1.413,walk
0.0,0.322,-1.663,-1.689,1.411,walk
0.0,0.204,-1.614,-1.842,1.409,walk
0.0,0.127,-1.65,-2.092,1.409,walk
0.0,0.119,-1.741,-2.435,1.412,walk
0.0,0.137,-1.798,-2.821,1.413,walk
0.0,0.124,-1.761,-3.195,1.411,walk
0.0,0.071,-1.653,-3.527,1.409,walk
0.0,0.016,-1.54,-3.802,1.409,walk
0.0,-0.018,-1.462,-3.989,1.412,walk
0.0,-0.047,-1.407,-4.043,1.413,walk
0.0,-0.094,-1.339,-3.943,1.411,walk
0.0,-0.136,-1.24,-3.747,1.409,walk
