time,ax,ay,az,speed,label
0.0,0.003,0.824,-0.663,0.479,multi
0.01,-0.033,0.302,-0.986,0.458,multi
0.02,-0.087,0.097,-1.032,0.451,multi
0.03,-0.131,0.185,-0.808,0.451,multi
0.04,-0.142,0.305,-0.499,0.449,multi
0.05,-0.111,0.241,-0.3,0.445,multi
0.06,-0.052,0.036,-0.254,0.444,multi
0.07,0.001,-0.107,-0.278,0.446,multi
0.08,0.018,-0.081,-0.305,0.449,multi
0.09,-0.003,0.015,-0.356,0.448,multi
0.1,-0.039,0.028,-0.48,0.445,multi
0.11,-0.068,-0.051,-0.643,0.444,multi
0.12,-0.092,-0.1,-0.732,0.447,multi
0.13,-0.118,-0.037,-0.678,0.449,multi
0.14,-0.148,0.068,-0.543,0.448,multi
0.15,-0.17,0.092,-0.449,0.445,multi
0.16,-0.184,0.015,-0.431,0.444,multi
0.17,-0.204,-0.067,-0.387,0.447,multi
0.18,-0.247,-0.086,-0.2,0.449,multi
0.19,-0.301,-0.093,0.114,0.447,multi
0.2,-0.336,-0.177,0.401,0.444,multi
0.21,-0.334,-0.324,0.513,0.444,multi
0.22,-0.311,-0.42,0.44,0.447,multi
0.23,-0.299,-0.387,0.291,0.449,multi
0.24,-0.315,-0.286,0.174,0.447,multi
0.25,-0.352,-0.236,0.102,0.444,multi
0.26,-0.39,-0.272,0.02,0.444,multi
0.27,-0.419,-0.31,-0.116,0.447,multi
0.28,-0.431,-0.267,-0.3,0.449,multi
0.29,-0.417,-0.169,-0.5,0.447,multi
0.3,-0.371,-0.106,-0.691,0.444,multi
0.31,-0.307,-0.116,-0.847,0.444,multi
0.32,-0.257,-0.149,-0.932,0.447,multi
0.33,-0.246,-0.153,-0.918,0.449,multi
0.34,-0.264,-0.147,-0.817,0.447,multi
0.35,-0.281,-0.184,-0.68,0.444,multi
0.36,-0.278,-0.259,-0.56,0.444,multi
0.37,-0.262,-0.308,-0.479,0.447,multi
0.38,-0.254,-0.296,-0.439,0.449,multi
0.39,-0.253,-0.28,-0.438,0.447,multi
0.4,-0.25,-0.338,-0.48,0.444,multi
0.41,-0.249,-0.464,-0.549,0.444,multi
0.42,-0.276,-0.57,-0.605,0.448,multi
0.43,-0.352,-0.598,-0.618,0.45,multi
0.44,-0.461,-0.59,-0.6,0.447,multi
0.45,-0.564,-0.629,-0.593,0.444,multi
0.46,-0.632,-0.718,-0.624,0.444,multi
0.47,-0.67,-0.781,-0.678,0.448,multi
0.48,-0.7,-0.769,-0.722,0.45,multi
0.49,-0.727,-0.733,-0.735,0.447,multi
0.5,-0.738,-0.754,-0.72,0.444,multi
0.51,-0.728,-0.831,-0.677,0.444,multi
0.52,-0.719,-0.872,-0.604,0.448,multi
0.53,-0.733,-0.818,-0.509,0.45,multi
0.54,-0.77,-0.716,-0.422,0.447,multi
0.55,-0.8,-0.654,-0.365,0.443,multi
0.56,-0.806,-0.636,-0.317,0.444,multi
0.57,-0.802,-0.574,-0.229,0.448,multi
0.58,-0.814,-0.408,-0.088,0.45,multi
0.59,-0.844,-0.206,0.056,0.447,multi
0.6,-0.871,-0.084,0.128,0.443,multi
0.61,-0.868,-0.077,0.106,0.443,multi
0.62,-0.833,-0.101,0.038,0.448,multi
0.63,-0.778,-0.074,-0.019,0.451,multi
0.64,-0.71,-0.012,-0.055,0.447,multi
0.65,-0.63,0.02,-0.097,0.443,multi
0.66,-0.546,0.029,-0.146,0.443,multi
0.67,-0.475,0.118,-0.163,0.448,multi
0.68,-0.425,0.349,-0.121,0.451,multi
0.69,-0.373,0.646,-0.059,0.448,multi
0.7,-0.286,0.86,-0.051,0.442,multi
0.71,-0.157,0.935,-0.109,0.443,multi
0.72,-0.01,0.958,-0.146,0.448,multi
0.73,0.126,1.03,-0.053,0.452,multi
0.74,0.253,1.128,0.194,0.448,multi
0.75,0.395,1.134,0.502,0.442,multi
0.76,0.562,0.994,0.756,0.442,multi
0.77,0.732,0.8,0.914,0.449,multi
0.78,0.879,0.691,1.021,0.453,multi
0.79,1.0,0.698,1.132,0.448,multi
0.8,1.11,0.733,1.252,0.441,multi
0.81,1.208,0.71,1.352,0.441,multi
0.82,1.27,0.647,1.418,0.449,multi
0.83,1.283,0.618,1.47,0.454,multi
0.84,1.272,0.635,1.533,0.448,multi
0.85,1.284,0.64,1.603,0.439,multi
0.86,1.33,0.589,1.658,0.439,multi
0.87,1.375,0.52,1.675,0.45,multi
0.88,1.381,0.503,1.641,0.457,multi
0.89,1.356,0.545,1.546,0.449,multi
0.9,1.344,0.583,1.396,0.436,multi
0.91,1.357,0.567,1.225,0.436,multi
0.92,1.35,0.521,1.087,0.452,multi
0.93,1.271,0.502,1.007,0.463,multi
0.94,1.14,0.511,0.956,0.45,multi
0.95,1.041,0.491,0.876,0.427,multi
0.96,1.031,0.403,0.758,0.427,multi
0.97,1.06,0.276,0.676,0.462,multi
0.98,0.999,0.171,0.726,0.49,multi
0.99,0.76,0.106,0.924,0.448,multi
1.01,0.381,0.046,1.166,0.312,multi
1.03,-0.009,-0.04,1.292,0.133,multi
1.05,-0.287,-0.143,1.2,-0.001,multi
1.06,-0.417,-0.244,0.903,-0.042,multi
1.08,-0.432,-0.353,0.501,-0.015,multi
1.09,-0.385,-0.489,0.107,0.018,multi
1.1,-0.321,-0.629,-0.205,0.018,multi
1.11,-0.282,-0.714,-0.407,-0.003,multi
1.12,-0.306,-0.72,-0.512,-0.015,multi
1.13,-0.401,-0.697,-0.551,-0.005,multi
1.14,-0.534,-0.717,-0.561,0.009,multi
1.15,-0.653,-0.786,-0.569,0.009,multi
1.16,-0.727,-0.835,-0.585,-0.002,multi
1.17,-0.764,-0.809,-0.614,-0.009,multi
1.18,-0.785,-0.735,-0.667,-0.003,multi
1.19,-0.796,-0.688,-0.756,0.006,multi
1.2,-0.787,-0.689,-0.872,0.006,multi
1.21,-0.757,-0.686,-0.995,-0.001,multi
1.22,-0.72,-0.626,-1.105,-0.006,multi
1.23,-0.694,-0.528,-1.197,-0.002,multi
1.24,-0.685,-0.451,-1.272,0.004,multi
1.25,-0.684,-0.407,-1.315,0.004,multi
1.26,-0.684,-0.358,-1.305,-0.001,multi
1.27,-0.677,-0.28,-1.24,-0.004,multi
1.28,-0.65,-0.224,-1.156,-0.002,multi
1.29,-0.592,-0.25,-1.099,0.003,multi
1.3,-0.507,-0.337,-1.069,0.003,multi
1.31,-0.435,-0.383,-1.02,-0.001,multi
1.32,-0.416,-0.319,-0.898,-0.004,multi
1.33,-0.459,-0.192,-0.7,-0.001,multi
1.34,-0.528,-0.112,-0.485,0.002,multi
1.35,-0.57,-0.123,-0.323,0.003,multi
1.36,-0.557,-0.158,-0.25,-0.001,multi
1.37,-0.502,-0.135,-0.263,-0.003,multi
1.38,-0.431,-0.057,-0.335,-0.001,multi
1.39,-0.362,0.013,-0.428,0.002,multi
1.4,-0.308,0.045,-0.489,0.002,multi
1.41,-0.288,0.076,-0.455,-0.0,multi
1.42,-0.316,0.136,-0.298,-0.002,multi
1.43,-0.386,0.183,-0.055,-0.001,multi
1.44,-0.455,0.146,0.177,0.002,multi
1.45,-0.48,0.033,0.308,0.002,multi
1.46,-0.447,-0.059,0.309,-0.0,multi
1.47,-0.384,-0.05,0.223,-0.002,multi
1.48,-0.33,0.032,0.116,-0.001,multi
1.49,-0.3,0.094,0.034,0.001,multi
1.5,-0.286,0.102,-0.019,0.002,multi
1.51,-0.269,0.118,-0.056,-0.0,multi
1.52,-0.239,0.202,-0.088,-0.002,multi
1.53,-0.196,0.313,-0.109,-0.001,multi
1.54,-0.144,0.346,-0.102,0.001,multi
1.55,-0.091,0.263,-0.057,0.001,multi
1.56,-0.05,0.143,0.016,-0.0,multi
1.57,-0.031,0.088,0.086,-0.001,multi
1.58,-0.026,0.111,0.111,-0.001,multi
1.59,-0.014,0.136,0.075,0.001,multi
1.6,0.025,0.119,-0.006,0.001,multi
1.61,0.094,0.098,-0.095,-0.0,multi
1.62,0.175,0.129,-0.163,-0.001,multi
1.63,0.248,0.186,-0.195,-0.001,multi
1.64,0.297,0.188,-0.181,0.001,multi
1.65,0.315,0.1,-0.114,0.001,multi
1.66,0.307,-0.01,-0.007,-0.0,multi
1.67,0.289,-0.059,0.094,-0.001,multi
1.68,0.285,-0.046,0.136,-0.001,multi
1.69,0.312,-0.043,0.101,0.001,multi
1.7,0.358,-0.088,0.025,0.001,multi
1.71,0.4,-0.136,-0.032,-0.0,multi
1.72,0.423,-0.13,-0.044,-0.001,multi
1.73,0.437,-0.092,-0.03,-0.0,multi
1.74,0.46,-0.098,-0.015,0.001,multi
1.75,0.489,-0.181,0.004,0.001,multi
1.76,0.498,-0.279,0.053,-0.0,multi
1.77,0.473,-0.316,0.131,-0.001,multi
1.78,0.429,-0.296,0.203,-0.0,multi
1.79,0.396,-0.292,0.234,0.001,multi
1.8,0.381,-0.336,0.229,0.001,multi
1.81,0.361,-0.377,0.227,-0.0,multi
1.82,0.313,-0.347,0.246,-0.001,multi
1.83,0.249,-0.262,0.259,-0.0,multi
