time,ax,ay,az,speed,label
0.0,-1.278,-0.023,-0.814,0.892,multi
0.01,-1.256,-0.002,-0.805,0.89,multi
0.02,-1.235,0.019,-0.795,0.888,multi
0.03,-1.213,0.04,-0.786,0.886,multi
0.04,-1.191,0.062,-0.777,0.884,multi
0.05,-1.169,0.083,-0.768,0.882,multi
0.06,-1.148,0.104,-0.759,0.88,multi
0.07,-1.126,0.125,-0.75,0.878,multi
0.08,-1.104,0.145,-0.74,0.876,multi
0.09,-1.082,0.166,-0.731,0.874,multi
0.1,-1.06,0.187,-0.722,0.872,multi
0.11,-1.038,0.208,-0.713,0.87,multi
0.12,-1.016,0.229,-0.703,0.868,multi
0.13,-0.994,0.249,-0.694,0.866,multi
0.14,-0.973,0.27,-0.684,0.864,multi
0.15,-0.951,0.29,-0.675,0.862,multi
0.16,-0.929,0.311,-0.666,0.86,multi
0.17,-0.907,0.331,-0.656,0.858,multi
0.18,-0.885,0.352,-0.647,0.856,multi
0.19,-0.863,0.372,-0.637,0.854,multi
0.2,-0.841,0.392,-0.627,0.852,multi
0.21,-0.819,0.413,-0.618,0.85,multi
0.22,-0.797,0.433,-0.608,0.847,multi
0.23,-0.775,0.453,-0.599,0.845,multi
0.24,-0.753,0.473,-0.589,0.843,multi
0.25,-0.731,0.493,-0.579,0.841,multi
0.26,-0.709,0.513,-0.57,0.839,multi
0.27,-0.686,0.533,-0.56,0.837,multi
0.28,-0.664,0.552,-0.55,0.835,multi
0.29,-0.642,0.572,-0.54,0.833,multi
0.3,-0.62,0.592,-0.531,0.831,multi
0.31,-0.598,0.611,-0.521,0.829,multi
0.32,-0.576,0.63,-0.511,0.827,multi
0.33,-0.554,0.65,-0.501,0.825,multi
0.34,-0.532,0.669,-0.491,0.823,multi
0.35,-0.51,0.688,-0.482,0.821,multi
0.36,-0.488,0.707,-0.472,0.819,multi
0.37,-0.465,0.727,-0.462,0.817,multi
0.38,-0.443,0.746,-0.452,0.815,multi
0.39,-0.421,0.764,-0.442,0.813,multi
0.4,-0.399,0.783,-0.432,0.811,multi
0.41,-0.377,0.802,-0.422,0.809,multi
0.42,-0.355,0.821,-0.412,0.807,multi
0.43,-0.332,0.839,-0.403,0.805,multi
0.44,-0.31,0.858,-0.393,0.803,multi
0.45,-0.288,0.876,-0.383,0.801,multi
0.46,-0.266,0.894,-0.373,0.799,multi
0.47,-0.244,0.913,-0.363,0.797,multi
0.48,-0.221,0.931,-0.353,0.795,multi
0.49,-0.199,0.949,-0.343,0.793,multi
0.5,-0.177,0.967,-0.333,0.791,multi
0.51,-0.155,0.985,-0.323,0.789,multi
0.52,-0.132,1.003,-0.313,0.787,multi
0.53,-0.11,1.02,-0.304,0.785,multi
0.54,-0.088,1.038,-0.294,0.783,multi
0.56,-0.043,1.073,-0.274,0.779,multi
0.57,-0.021,1.09,-0.264,0.777,multi
0.58,0.001,1.108,-0.254,0.775,multi
0.59,0.024,1.125,-0.244,0.773,multi
0.6,0.046,1.142,-0.234,0.771,multi
0.61,0.068,1.159,-0.224,0.769,multi
0.62,0.091,1.176,-0.215,0.767,multi
0.64,0.135,1.21,-0.195,0.763,multi
0.65,0.158,1.227,-0.185,0.761,multi
0.66,0.18,1.243,-0.175,0.759,multi
0.67,0.202,1.26,-0.165,0.757,multi
0.68,0.225,1.276,-0.155,0.755,multi
0.69,0.247,1.293,-0.146,0.753,multi
0.7,0.269,1.309,-0.136,0.751,multi
0.71,0.292,1.325,-0.126,0.749,multi
0.72,0.314,1.341,-0.116,0.747,multi
