time,ax,ay,az,speed,label
0.0,-0.645,0.187,0.309,0.624,still
0.01,-0.634,0.18,0.295,0.624,still
0.02,-0.623,0.172,0.281,0.624,still
0.03,-0.612,0.165,0.267,0.624,still
0.04,-0.602,0.157,0.253,0.624,still
0.05,-0.591,0.149,0.239,0.624,still
0.06,-0.58,0.141,0.225,0.624,still
0.07,-0.57,0.133,0.21,0.624,still
0.08,-0.559,0.125,0.196,0.624,still
0.09,-0.549,0.117,0.182,0.624,still
0.1,-0.538,0.108,0.168,0.624,still
0.11,-0.528,0.1,0.154,0.624,still
0.12,-0.517,0.091,0.139,0.624,still
0.13,-0.507,0.083,0.125,0.624,still
0.14,-0.497,0.074,0.111,0.624,still
0.15,-0.487,0.065,0.097,0.624,still
0.16,-0.477,0.056,0.083,0.624,still
0.17,-0.467,0.047,0.069,0.624,still
0.18,-0.457,0.038,0.055,0.624,still
0.19,-0.447,0.029,0.041,0.624,still
0.2,-0.437,0.02,0.026,0.624,still
0.21,-0.427,0.011,0.012,0.624,still
0.22,-0.418,0.001,-0.002,0.624,still
0.23,-0.408,-0.008,-0.017,0.624,still
0.24,-0.398,-0.017,-0.031,0.624,still
0.26,-0.379,-0.036,-0.061,0.624,still
0.27,-0.37,-0.045,-0.075,0.624,still
0.28,-0.36,-0.054,-0.091,0.624,still
0.29,-0.351,-0.063,-0.106,0.624,still
0.3,-0.342,-0.072,-0.121,0.624,still
0.32,-0.322,-0.091,-0.153,0.624,still
0.33,-0.313,-0.1,-0.17,0.624,still
0.34,-0.303,-0.11,-0.187,0.624,still
0.36,-0.286,-0.126,-0.221,0.624,still
0.37,-0.276,-0.133,-0.238,0.624,still
0.38,-0.267,-0.139,-0.253,0.624,still
0.39,-0.257,-0.145,-0.268,0.624,still
0.4,-0.247,-0.15,-0.282,0.624,still
0.41,-0.237,-0.155,-0.294,0.624,still
0.42,-0.226,-0.16,-0.305,0.624,still
0.43,-0.216,-0.164,-0.314,0.624,still
0.44,-0.204,-0.168,-0.322,0.624,still
0.45,-0.192,-0.171,-0.328,0.624,still
0.46,-0.18,-0.174,-0.333,0.624,still
0.47,-0.168,-0.177,-0.337,0.624,still
0.48,-0.155,-0.179,-0.34,0.624,still
0.49,-0.142,-0.18,-0.342,0.624,still
0.5,-0.129,-0.18,-0.344,0.624,still
0.51,-0.116,-0.179,-0.344,0.624,still
0.52,-0.103,-0.178,-0.345,0.624,still
0.53,-0.089,-0.175,-0.344,0.624,still
0.54,-0.076,-0.172,-0.343,0.624,still
0.55,-0.063,-0.167,-0.341,0.624,still
0.56,-0.05,-0.162,-0.338,0.624,still
0.57,-0.037,-0.156,-0.333,0.624,still
0.58,-0.024,-0.149,-0.327,0.624,still
0.59,-0.011,-0.142,-0.319,0.624,still
0.6,0.002,-0.133,-0.31,0.624,still
0.61,0.016,-0.124,-0.298,0.624,still
0.62,0.03,-0.113,-0.284,0.624,still
0.63,0.044,-0.102,-0.268,0.624,still
0.64,0.059,-0.09,-0.251,0.624,still
0.65,0.073,-0.08,-0.241,0.624,still
0.66,0.089,-0.066,-0.223,0.624,still
0.67,0.105,-0.052,-0.204,0.624,still
0.68,0.122,-0.037,-0.185,0.624,still
0.69,0.14,-0.022,-0.166,0.624,still
0.7,0.158,-0.007,-0.148,0.624,still
0.71,0.176,0.008,-0.13,0.624,still
0.72,0.194,0.022,-0.112,0.624,still
0.73,0.212,0.036,-0.093,0.624,still
0.74,0.229,0.049,-0.074,0.624,still
0.75,0.245,0.061,-0.054,0.624,still
0.76,0.26,0.072,-0.033,0.624,still
0.77,0.273,0.082,-0.012,0.624,still
0.78,0.284,0.091,0.009,0.624,still
0.79,0.294,0.099,0.029,0.624,still
0.8,0.301,0.106,0.05,0.624,still
0.81,0.307,0.112,0.069,0.624,still
0.82,0.311,0.116,0.088,0.624,still
0.83,0.313,0.12,0.106,0.624,still
0.84,0.314,0.123,0.122,0.624,still
0.85,0.314,0.125,0.138,0.624,still
0.86,0.312,0.127,0.152,0.624,still
0.87,0.309,0.128,0.166,0.624,still
0.88,0.305,0.128,0.179,0.624,still
0.89,0.3,0.128,0.191,0.624,still
0.9,0.294,0.127,0.202,0.624,still
0.91,0.286,0.126,0.213,0.624,still
0.92,0.278,0.125,0.222,0.624,still
0.93,0.269,0.123,0.23,0.624,still
0.94,0.258,0.121,0.236,0.624,still
0.95,0.248,0.119,0.241,0.624,still
0.96,0.236,0.117,0.242,0.624,still
0.97,0.225,0.114,0.241,0.624,still
0.98,0.213,0.112,0.236,0.624,still
0.99,0.201,0.109,0.228,0.624,still
1.0,0.189,0.105,0.217,0.624,still
1.01,0.178,0.102,0.202,0.624,still
1.02,0.166,0.098,0.186,0.624,still
1.03,0.154,0.094,0.167,0.624,still
1.04,0.143,0.09,0.148,0.624,still
1.05,0.131,0.086,0.127,0.624,still
1.06,0.118,0.082,0.107,0.624,still
1.07,0.106,0.077,0.087,0.624,still
1.08,0.092,0.073,0.066,0.624,still
1.09,0.078,0.069,0.047,0.624,still
1.1,0.063,0.065,0.027,0.624,still
1.11,0.047,0.061,0.008,0.624,still
1.12,0.03,0.058,-0.01,0.624,still
1.13,0.014,0.054,-0.028,0.624,still
1.14,-0.003,0.051,-0.046,0.624,still
1.15,-0.019,0.048,-0.063,0.624,still
1.16,-0.034,0.046,-0.079,0.624,still
1.17,-0.049,0.044,-0.095,0.624,still
1.18,-0.062,0.042,-0.11,0.624,still
1.19,-0.074,0.041,-0.124,0.624,still
1.2,-0.084,0.041,-0.137,0.624,still
1.21,-0.094,0.041,-0.15,0.624,still
1.22,-0.102,0.042,-0.162,0.624,still
1.23,-0.11,0.043,-0.172,0.624,still
1.24,-0.117,0.044,-0.182,0.624,still
1.25,-0.123,0.046,-0.19,0.624,still
1.26,-0.129,0.049,-0.197,0.624,still
1.27,-0.134,0.051,-0.204,0.624,still
1.28,-0.139,0.054,-0.209,0.624,still
1.29,-0.144,0.057,-0.213,0.624,still
1.3,-0.148,0.06,-0.215,0.624,still
1.31,-0.152,0.063,-0.217,0.624,still
1.32,-0.155,0.065,-0.218,0.624,still
1.33,-0.158,0.068,-0.218,0.624,still
1.34,-0.161,0.069,-0.217,0.624,still
1.35,-0.161,0.07,-0.212,0.624,still
1.36,-0.163,0.071,-0.21,0.624,still
1.37,-0.165,0.072,-0.208,0.624,still
1.38,-0.166,0.072,-0.206,0.624,still
1.39,-0.167,0.072,-0.204,0.624,still
