time,ax,ay,az,speed,label
0.0,0.124,0.011,-0.127,0.046,still
0.01,0.118,0.006,-0.131,0.049,still
0.02,0.112,0.001,-0.136,0.052,still
0.03,0.107,-0.003,-0.141,0.055,still
0.04,0.102,-0.008,-0.145,0.058,still
0.05,0.096,-0.013,-0.15,0.061,still
0.06,0.091,-0.017,-0.155,0.064,still
0.07,0.086,-0.022,-0.159,0.067,still
0.08,0.082,-0.026,-0.164,0.07,still
0.09,0.077,-0.03,-0.168,0.073,still
0.1,0.072,-0.035,-0.173,0.076,still
0.11,0.068,-0.039,-0.177,0.079,still
0.12,0.064,-0.043,-0.181,0.082,still
0.13,0.06,-0.046,-0.185,0.084,still
0.14,0.056,-0.05,-0.19,0.087,still
0.15,0.052,-0.054,-0.194,0.09,still
0.16,0.048,-0.057,-0.198,0.093,still
0.17,0.044,-0.061,-0.202,0.096,still
0.18,0.041,-0.064,-0.206,0.099,still
0.19,0.038,-0.067,-0.209,0.102,still
0.2,0.034,-0.07,-0.213,0.105,still
0.21,0.031,-0.073,-0.216,0.108,still
0.22,0.028,-0.075,-0.22,0.111,still
0.23,0.025,-0.078,-0.223,0.113,still
0.24,0.022,-0.08,-0.226,0.116,still
0.25,0.019,-0.083,-0.229,0.119,still
0.26,0.016,-0.085,-0.231,0.122,still
0.27,0.014,-0.087,-0.234,0.125,still
0.28,0.011,-0.089,-0.236,0.128,still
0.29,0.008,-0.091,-0.238,0.131,still
0.3,0.006,-0.093,-0.24,0.134,still
0.31,0.004,-0.095,-0.243,0.138,still
0.32,0.002,-0.097,-0.244,0.141,still
0.33,-0.0,-0.099,-0.246,0.144,still
0.34,-0.002,-0.101,-0.248,0.148,still
0.35,-0.004,-0.103,-0.25,0.152,still
0.36,-0.005,-0.105,-0.252,0.156,still
0.37,-0.005,-0.107,-0.254,0.16,still
0.38,-0.004,-0.109,-0.256,0.165,still
0.39,-0.002,-0.108,-0.255,0.169,still
0.4,-0.0,-0.107,-0.253,0.173,still
0.41,-0.0,-0.103,-0.247,0.176,still
0.42,-0.0,-0.101,-0.245,0.178,still
0.43,-0.001,-0.1,-0.242,0.181,still
0.44,-0.002,-0.098,-0.239,0.182,still
0.45,-0.004,-0.096,-0.236,0.184,still
0.46,-0.007,-0.094,-0.233,0.185,still
0.47,-0.01,-0.091,-0.229,0.185,still
0.48,-0.014,-0.088,-0.225,0.186,still
0.49,-0.019,-0.084,-0.22,0.186,still
0.5,-0.025,-0.08,-0.216,0.186,still
0.51,-0.032,-0.075,-0.211,0.186,still
0.52,-0.04,-0.069,-0.206,0.186,still
0.53,-0.049,-0.063,-0.201,0.186,still
0.54,-0.059,-0.056,-0.195,0.186,still
0.55,-0.07,-0.049,-0.189,0.186,still
0.56,-0.091,-0.04,-0.183,0.186,still
0.57,-0.104,-0.031,-0.178,0.186,still
0.58,-0.117,-0.022,-0.173,0.186,still
0.59,-0.132,-0.013,-0.167,0.186,still
0.6,-0.147,-0.004,-0.162,0.186,still
0.61,-0.162,0.006,-0.157,0.187,still
0.62,-0.177,0.016,-0.152,0.187,still
0.63,-0.193,0.027,-0.147,0.187,still
0.64,-0.209,0.037,-0.142,0.187,still
0.65,-0.224,0.047,-0.138,0.187,still
0.66,-0.24,0.057,-0.134,0.187,still
0.67,-0.256,0.067,-0.13,0.187,still
0.68,-0.272,0.077,-0.126,0.187,still
0.69,-0.288,0.086,-0.123,0.187,still
0.7,-0.304,0.095,-0.119,0.187,still
0.71,-0.32,0.103,-0.116,0.187,still
0.72,-0.337,0.111,-0.113,0.187,still
0.73,-0.354,0.119,-0.111,0.187,still
0.74,-0.371,0.126,-0.108,0.187,still
0.75,-0.389,0.132,-0.105,0.187,still
0.76,-0.407,0.138,-0.103,0.187,still
0.77,-0.426,0.144,-0.1,0.187,still
0.79,-0.466,0.154,-0.095,0.187,still
0.81,-0.508,0.161,-0.091,0.187,still
0.82,-0.53,0.164,-0.089,0.187,still
0.83,-0.553,0.167,-0.087,0.187,still
0.84,-0.575,0.169,-0.085,0.187,still
0.85,-0.597,0.171,-0.083,0.187,still
0.86,-0.619,0.173,-0.082,0.187,still
0.87,-0.641,0.174,-0.08,0.187,still
0.88,-0.662,0.175,-0.079,0.187,still
0.9,-0.702,0.177,-0.078,0.187,still
0.91,-0.721,0.177,-0.078,0.187,still
0.92,-0.738,0.177,-0.078,0.187,still
0.93,-0.755,0.177,-0.078,0.187,still
0.94,-0.77,0.177,-0.078,0.187,still
0.95,-0.785,0.177,-0.079,0.187,still
0.97,-0.81,0.176,-0.08,0.187,still
0.98,-0.821,0.175,-0.081,0.187,still
0.99,-0.831,0.174,-0.083,0.187,still
1.0,-0.84,0.173,-0.084,0.187,still
1.01,-0.847,0.171,-0.085,0.187,still
1.02,-0.854,0.169,-0.087,0.186,still
1.03,-0.859,0.167,-0.088,0.186,still
1.04,-0.863,0.164,-0.089,0.186,still
1.05,-0.865,0.161,-0.091,0.186,still
1.06,-0.867,0.157,-0.092,0.186,still
1.07,-0.867,0.153,-0.094,0.186,still
1.08,-0.866,0.149,-0.095,0.186,still
1.09,-0.864,0.145,-0.096,0.186,still
1.1,-0.86,0.14,-0.098,0.186,still
1.11,-0.856,0.135,-0.098,0.186,still
1.12,-0.851,0.13,-0.099,0.186,still
1.13,-0.846,0.124,-0.1,0.186,still
1.14,-0.839,0.119,-0.1,0.186,still
1.15,-0.833,0.113,-0.101,0.186,still
1.16,-0.826,0.107,-0.101,0.186,still
1.17,-0.819,0.101,-0.101,0.186,still
1.18,-0.811,0.095,-0.102,0.186,still
