time,ax,ay,az,speed,label
0.0,-0.554,-0.922,0.445,-1.0,multi
0.01,-0.542,-0.92,0.438,-1.0,multi
0.02,-0.53,-0.919,0.432,-1.0,multi
0.03,-0.519,-0.917,0.426,-1.0,multi
0.04,-0.507,-0.915,0.42,-1.0,multi
0.05,-0.495,-0.913,0.413,-1.0,multi
0.06,-0.484,-0.911,0.407,-1.0,multi
0.07,-0.473,-0.909,0.4,-1.0,multi
0.08,-0.461,-0.906,0.394,-1.0,multi
0.09,-0.45,-0.904,0.387,-1.0,multi
0.1,-0.439,-0.902,0.381,-1.0,multi
0.11,-0.428,-0.899,0.374,-1.0,multi
0.12,-0.417,-0.897,0.367,-1.0,multi
0.13,-0.406,-0.894,0.361,-1.0,multi
0.14,-0.395,-0.892,0.354,-1.0,multi
0.15,-0.385,-0.889,0.347,-1.0,multi
0.16,-0.374,-0.886,0.34,-1.0,multi
0.17,-0.364,-0.884,0.334,-1.0,multi
0.18,-0.353,-0.881,0.327,-1.0,multi
0.19,-0.343,-0.878,0.32,-1.0,multi
0.2,-0.333,-0.875,0.313,-1.0,multi
0.21,-0.323,-0.872,0.306,-1.0,multi
0.22,-0.313,-0.869,0.299,-1.0,multi
0.23,-0.303,-0.866,0.292,-1.0,multi
0.24,-0.293,-0.863,0.286,-1.0,multi
0.25,-0.283,-0.86,0.279,-1.0,multi
0.26,-0.273,-0.857,0.272,-1.0,multi
0.27,-0.264,-0.854,0.265,-1.0,multi
0.28,-0.254,-0.851,0.258,-1.0,multi
0.29,-0.245,-0.848,0.251,-1.0,multi
0.3,-0.236,-0.845,0.244,-1.0,multi
0.31,-0.227,-0.842,0.237,-1.0,multi
0.32,-0.218,-0.838,0.231,-1.0,multi
0.33,-0.208,-0.835,0.224,-1.0,multi
0.34,-0.2,-0.832,0.217,-1.0,multi
0.35,-0.191,-0.829,0.21,-1.0,multi
0.36,-0.182,-0.826,0.203,-1.0,multi
0.37,-0.173,-0.823,0.197,-1.0,multi
0.38,-0.165,-0.82,0.19,-1.0,multi
0.39,-0.156,-0.817,0.183,-1.0,multi
0.4,-0.148,-0.814,0.177,-1.0,multi
0.41,-0.14,-0.811,0.17,-1.0,multi
0.42,-0.131,-0.808,0.163,-1.0,multi
0.43,-0.123,-0.805,0.157,-1.0,multi
0.44,-0.115,-0.802,0.15,-1.0,multi
0.45,-0.107,-0.799,0.144,-1.0,multi
0.46,-0.099,-0.796,0.137,-1.0,multi
0.47,-0.092,-0.793,0.131,-1.0,multi
0.48,-0.084,-0.791,0.124,-1.0,multi
0.49,-0.076,-0.788,0.118,-1.0,multi
0.5,-0.069,-0.785,0.112,-1.0,multi
0.51,-0.061,-0.782,0.105,-1.0,multi
0.52,-0.054,-0.779,0.099,-1.0,multi
0.53,-0.047,-0.777,0.093,-1.0,multi
0.54,-0.039,-0.774,0.086,-1.0,multi
0.55,-0.032,-0.771,0.08,-1.0,multi
0.56,-0.025,-0.769,0.074,-1.0,multi
0.57,-0.018,-0.766,0.068,-1.0,multi
0.58,-0.011,-0.763,0.062,-1.0,multi
0.59,-0.005,-0.76,0.056,-1.0,multi
0.6,0.002,-0.758,0.05,-1.0,multi
0.61,0.009,-0.755,0.043,-1.0,multi
0.62,0.015,-0.752,0.037,-1.0,multi
0.63,0.022,-0.749,0.031,-1.0,multi
0.65,0.035,-0.744,0.019,-1.0,multi
0.66,0.041,-0.741,0.013,-1.0,multi
0.67,0.047,-0.738,0.007,-1.0,multi
0.68,0.054,-0.735,0.001,-1.0,multi
0.69,0.06,-0.732,-0.005,-1.0,multi
0.7,0.066,-0.729,-0.011,-1.0,multi
