time,ax,ay,az,speed,label
0.0,1.124,-1.115,1.264,1.218,walk
0.01,1.098,-1.098,1.209,1.218,walk
0.02,1.072,-1.08,1.155,1.218,walk
0.03,1.045,-1.062,1.102,1.218,walk
0.04,1.018,-1.043,1.05,1.218,walk
0.05,0.99,-1.025,1.0,1.218,walk
0.06,0.962,-1.006,0.951,1.218,walk
0.07,0.934,-0.987,0.903,1.218,walk
0.08,0.905,-0.968,0.856,1.218,walk
0.09,0.876,-0.949,0.811,1.218,walk
0.1,0.846,-0.93,0.767,1.218,walk
0.11,0.816,-0.911,0.724,1.218,walk
0.12,0.786,-0.891,0.683,1.218,walk
0.13,0.756,-0.872,0.643,1.218,walk
0.14,0.725,-0.853,0.604,1.218,walk
0.15,0.694,-0.834,0.566,1.218,walk
0.16,0.662,-0.815,0.529,1.218,walk
0.17,0.63,-0.796,0.494,1.218,walk
0.18,0.599,-0.777,0.46,1.218,walk
0.19,0.566,-0.759,0.426,1.218,walk
0.2,0.534,-0.74,0.394,1.218,walk
0.21,0.501,-0.722,0.362,1.218,walk
0.22,0.469,-0.704,0.331,1.218,walk
0.23,0.436,-0.686,0.302,1.218,walk
0.24,0.403,-0.668,0.272,1.218,walk
0.25,0.37,-0.651,0.244,1.218,walk
0.26,0.337,-0.634,0.216,1.218,walk
0.28,0.27,-0.6,0.161,1.218,walk
0.29,0.237,-0.584,0.134,1.218,walk
0.3,0.203,-0.568,0.107,1.218,walk
0.31,0.17,-0.552,0.081,1.218,walk
0.32,0.136,-0.536,0.055,1.218,walk
0.33,0.103,-0.521,0.028,1.218,walk
0.34,0.069,-0.506,0.002,1.218,walk
0.35,0.036,-0.491,-0.025,1.218,walk
0.36,0.002,-0.476,-0.052,1.218,walk
0.37,-0.032,-0.461,-0.08,1.218,walk
0.39,-0.099,-0.431,-0.137,1.218,walk
0.4,-0.134,-0.416,-0.167,1.218,walk
0.41,-0.168,-0.4,-0.198,1.218,walk
0.42,-0.203,-0.384,-0.229,1.218,walk
0.43,-0.238,-0.367,-0.261,1.218,walk
0.45,-0.312,-0.33,-0.321,1.218,walk
0.46,-0.352,-0.309,-0.347,1.218,walk
0.47,-0.395,-0.286,-0.366,1.218,walk
0.48,-0.443,-0.274,-0.363,1.218,walk
0.49,-0.491,-0.261,-0.358,1.218,walk
0.5,-0.538,-0.249,-0.353,1.218,walk
0.51,-0.584,-0.237,-0.347,1.218,walk
0.52,-0.629,-0.224,-0.341,1.218,walk
0.53,-0.672,-0.212,-0.334,1.218,walk
0.54,-0.714,-0.2,-0.327,1.218,walk
0.55,-0.753,-0.188,-0.319,1.218,walk
0.56,-0.791,-0.176,-0.311,1.218,walk
0.57,-0.825,-0.164,-0.302,1.218,walk
0.58,-0.857,-0.152,-0.294,1.218,walk
0.59,-0.886,-0.14,-0.286,1.218,walk
0.6,-0.912,-0.128,-0.279,1.218,walk
0.61,-0.935,-0.115,-0.273,1.218,walk
0.62,-0.955,-0.103,-0.268,1.218,walk
0.63,-0.971,-0.09,-0.263,1.218,walk
0.64,-0.985,-0.078,-0.261,1.218,walk
0.65,-0.995,-0.065,-0.259,1.218,walk
0.66,-1.002,-0.052,-0.258,1.218,walk
0.67,-1.006,-0.04,-0.258,1.218,walk
0.68,-1.007,-0.027,-0.26,1.218,walk
0.69,-1.005,-0.014,-0.261,1.218,walk
0.7,-1.0,-0.002,-0.264,1.218,walk
0.71,-0.993,0.01,-0.266,1.218,walk
0.72,-0.983,0.022,-0.269,1.218,walk
0.73,-0.97,0.033,-0.271,1.218,walk
0.74,-0.955,0.045,-0.274,1.218,walk
0.75,-0.965,0.046,-0.257,1.218,walk
0.76,-0.945,0.056,-0.263,1.218,walk
0.77,-0.923,0.066,-0.269,1.218,walk
0.78,-0.899,0.076,-0.274,1.218,walk
0.79,-0.874,0.086,-0.28,1.218,walk
0.8,-0.847,0.096,-0.285,1.218,walk
0.81,-0.819,0.108,-0.289,1.218,walk
0.82,-0.79,0.119,-0.293,1.218,walk
0.83,-0.761,0.132,-0.297,1.218,walk
0.84,-0.73,0.145,-0.299,1.218,walk
0.85,-0.699,0.158,-0.302,1.218,walk
0.86,-0.667,0.172,-0.303,1.218,walk
0.87,-0.634,0.186,-0.304,1.218,walk
0.88,-0.6,0.2,-0.303,1.218,walk
0.89,-0.566,0.214,-0.303,1.218,walk
0.9,-0.531,0.228,-0.301,1.218,walk
0.91,-0.5,0.235,-0.341,1.218,walk
0.92,-0.46,0.251,-0.34,1.218,walk
0.93,-0.419,0.267,-0.339,1.218,walk
0.94,-0.378,0.282,-0.336,1.218,walk
0.95,-0.335,0.297,-0.332,1.218,walk
0.96,-0.291,0.312,-0.326,1.218,walk
0.97,-0.246,0.326,-0.319,1.218,walk
0.98,-0.201,0.338,-0.31,1.218,walk
0.99,-0.156,0.35,-0.299,1.218,walk
1.0,-0.11,0.361,-0.286,1.218,walk
1.01,-0.065,0.37,-0.27,1.218,walk
1.02,-0.019,0.377,-0.253,1.218,walk
1.03,0.025,0.383,-0.234,1.218,walk
1.04,0.069,0.387,-0.214,1.218,walk
1.05,0.111,0.389,-0.191,1.218,walk
1.06,0.153,0.389,-0.168,1.218,walk
1.07,0.193,0.387,-0.143,1.218,walk
1.08,0.232,0.382,-0.118,1.218,walk
1.09,0.27,0.376,-0.092,1.218,walk
1.1,0.306,0.367,-0.065,1.218,walk
1.11,0.34,0.356,-0.039,1.218,walk
1.12,0.373,0.343,-0.013,1.218,walk
1.13,0.404,0.329,0.013,1.218,walk
1.14,0.432,0.313,0.039,1.218,walk
1.15,0.46,0.295,0.063,1.218,walk
1.16,0.484,0.277,0.086,1.218,walk
1.17,0.507,0.258,0.108,1.217,walk
1.18,0.528,0.239,0.128,1.213,walk
1.19,0.546,0.219,0.146,1.205,walk
1.2,0.562,0.199,0.162,1.191,walk
1.21,0.576,0.178,0.175,1.171,walk
1.22,0.587,0.158,0.186,1.149,walk
1.23,0.596,0.137,0.194,1.13,walk
1.24,0.602,0.117,0.2,1.115,walk
1.25,0.606,0.097,0.203,1.103,walk
1.26,0.598,0.074,0.154,1.092,walk
1.27,0.598,0.055,0.152,1.085,walk
1.28,0.596,0.037,0.147,1.079,walk
1.29,0.591,0.018,0.14,1.074,walk
1.3,0.585,-0.001,0.13,1.069,walk
1.31,0.577,-0.02,0.118,1.065,walk
1.32,0.562,-0.032,0.064,1.06,walk
1.33,0.551,-0.05,0.049,1.056,walk
1.34,0.54,-0.069,0.032,1.052,walk
1.35,0.527,-0.087,0.013,1.048,walk
1.36,0.513,-0.105,-0.008,1.044,walk
1.37,0.499,-0.122,-0.031,1.04,walk
1.38,0.483,-0.139,-0.056,1.036,walk
1.39,0.467,-0.156,-0.082,1.031,walk
1.4,0.451,-0.171,-0.108,1.026,walk
1.41,0.434,-0.185,-0.135,1.021,walk
1.42,0.417,-0.198,-0.162,1.015,walk
1.43,0.399,-0.209,-0.189,1.008,walk
1.44,0.381,-0.22,-0.214,0.999,walk
1.45,0.363,-0.228,-0.238,0.988,walk
1.46,0.344,-0.236,-0.261,0.974,walk
1.47,0.324,-0.242,-0.281,0.957,walk
1.48,0.304,-0.246,-0.298,0.938,walk
1.49,0.284,-0.25,-0.313,0.92,walk
1.5,0.263,-0.253,-0.324,0.906,walk
1.51,0.242,-0.254,-0.333,0.896,walk
1.52,0.22,-0.255,-0.34,0.891,walk
1.53,0.197,-0.255,-0.344,0.889,walk
1.54,0.174,-0.254,-0.345,0.888,walk
1.55,0.149,-0.252,-0.346,0.888,walk
1.56,0.125,-0.25,-0.345,0.888,walk
1.57,0.099,-0.247,-0.343,0.888,walk
1.58,0.072,-0.244,-0.341,0.888,walk
1.59,0.045,-0.24,-0.34,0.888,walk
1.6,0.018,-0.236,-0.339,0.888,walk
1.61,-0.01,-0.231,-0.339,0.888,walk
1.62,-0.038,-0.226,-0.34,0.888,walk
1.63,-0.066,-0.22,-0.343,0.888,walk
1.64,-0.094,-0.214,-0.348,0.888,walk
1.65,-0.121,-0.208,-0.354,0.888,walk
1.66,-0.147,-0.201,-0.361,0.888,walk
1.67,-0.172,-0.194,-0.369,0.888,walk
1.68,-0.195,-0.187,-0.379,0.888,walk
1.69,-0.217,-0.18,-0.39,0.888,walk
1.7,-0.238,-0.173,-0.401,0.888,walk
1.71,-0.258,-0.165,-0.413,0.888,walk
1.73,-0.292,-0.15,-0.438,0.888,walk
1.75,-0.322,-0.134,-0.464,0.888,walk
1.76,-0.335,-0.125,-0.476,0.888,walk
1.77,-0.347,-0.116,-0.488,0.888,walk
1.78,-0.357,-0.106,-0.499,0.888,walk
1.8,-0.374,-0.084,-0.518,0.888,walk
1.81,-0.381,-0.073,-0.527,0.888,walk
1.82,-0.386,-0.06,-0.533,0.888,walk
1.83,-0.389,-0.048,-0.538,0.888,walk
1.84,-0.391,-0.035,-0.542,0.888,walk
1.85,-0.39,-0.021,-0.543,0.888,walk
1.86,-0.388,-0.008,-0.543,0.888,walk
1.87,-0.382,0.006,-0.541,0.888,walk
1.88,-0.374,0.02,-0.537,0.888,walk
1.89,-0.363,0.033,-0.532,0.888,walk
1.9,-0.35,0.047,-0.526,0.888,walk
1.91,-0.334,0.061,-0.518,0.888,walk
1.92,-0.316,0.075,-0.51,0.888,walk
1.93,-0.296,0.088,-0.501,0.888,walk
1.94,-0.276,0.102,-0.493,0.888,walk
1.95,-0.254,0.115,-0.484,0.888,walk
1.96,-0.233,0.128,-0.475,0.888,walk
1.97,-0.213,0.142,-0.467,0.888,walk
1.98,-0.193,0.155,-0.459,0.888,walk
1.99,-0.175,0.168,-0.452,0.888,walk
2.0,-0.158,0.181,-0.446,0.888,walk
2.01,-0.144,0.193,-0.441,0.888,walk
2.02,-0.13,0.205,-0.436,0.888,walk
2.03,-0.118,0.217,-0.431,0.888,walk
2.04,-0.108,0.227,-0.426,0.888,walk
2.05,-0.098,0.237,-0.422,0.889,walk
2.06,-0.09,0.247,-0.416,0.889,walk
2.07,-0.082,0.255,-0.41,0.889,walk
2.08,-0.074,0.262,-0.402,0.89,walk
2.09,-0.066,0.268,-0.393,0.891,walk
2.1,-0.058,0.272,-0.382,0.892,walk
2.11,-0.05,0.275,-0.369,0.893,walk
2.12,-0.042,0.276,-0.353,0.895,walk
2.13,-0.032,0.276,-0.335,0.896,walk
2.14,-0.022,0.273,-0.316,0.898,walk
2.15,-0.011,0.269,-0.294,0.9,walk
2.16,0.001,0.264,-0.271,0.902,walk
2.17,0.015,0.256,-0.247,0.903,walk
2.18,0.029,0.247,-0.222,0.905,walk
2.19,0.044,0.237,-0.197,0.907,walk
2.2,0.078,0.247,-0.198,0.908,walk
2.21,0.096,0.235,-0.168,0.91,walk
2.22,0.114,0.222,-0.138,0.912,walk
2.23,0.133,0.208,-0.108,0.913,walk
2.24,0.152,0.194,-0.08,0.915,walk
2.25,0.171,0.178,-0.053,0.916,walk
2.26,0.21,0.189,-0.017,0.918,walk
2.27,0.228,0.172,0.013,0.919,walk
2.28,0.244,0.155,0.042,0.92,walk
2.29,0.259,0.137,0.069,0.922,walk
2.3,0.272,0.119,0.094,0.923,walk
2.31,0.284,0.101,0.116,0.924,walk
2.32,0.294,0.083,0.136,0.926,walk
2.33,0.303,0.065,0.153,0.927,walk
2.34,0.31,0.047,0.168,0.928,walk
2.35,0.314,0.028,0.18,0.929,walk
2.36,0.316,0.01,0.19,0.93,walk
2.37,0.316,-0.008,0.196,0.932,walk
2.38,0.313,-0.026,0.2,0.933,walk
2.39,0.307,-0.044,0.2,0.934,walk
2.4,0.299,-0.062,0.198,0.935,walk
2.41,0.287,-0.081,0.193,0.937,walk
2.42,0.272,-0.1,0.185,0.938,walk
2.43,0.255,-0.12,0.175,0.94,walk
2.44,0.234,-0.14,0.163,0.941,walk
2.45,0.212,-0.161,0.149,0.943,walk
2.46,0.188,-0.183,0.134,0.944,walk
2.47,0.162,-0.206,0.117,0.946,walk
2.48,0.136,-0.229,0.098,0.948,walk
2.49,0.11,-0.254,0.079,0.95,walk
2.5,0.085,-0.279,0.058,0.952,walk
2.51,0.06,-0.304,0.037,0.954,walk
2.52,0.041,-0.31,-0.015,0.955,walk
2.53,0.018,-0.334,-0.035,0.957,walk
2.54,-0.004,-0.358,-0.055,0.959,walk
2.55,-0.025,-0.381,-0.078,0.96,walk
2.56,-0.044,-0.404,-0.101,0.962,walk
2.57,-0.063,-0.426,-0.127,0.963,walk
2.58,-0.081,-0.446,-0.154,0.965,walk
2.59,-0.098,-0.464,-0.183,0.966,walk
