time,ax,ay,az,speed,label
0.0,-0.173,0.84,0.572,-2.224,walk
0.01,-0.157,0.807,0.559,-2.155,walk
0.02,-0.14,0.773,0.545,-2.086,walk
0.03,-0.124,0.74,0.532,-2.018,walk
0.04,-0.107,0.707,0.518,-1.949,walk
0.05,-0.091,0.675,0.503,-1.881,walk
0.06,-0.075,0.643,0.489,-1.812,walk
0.07,-0.058,0.612,0.474,-1.743,walk
0.08,-0.042,0.581,0.459,-1.675,walk
0.09,-0.026,0.55,0.443,-1.606,walk
0.1,-0.01,0.52,0.428,-1.538,walk
0.11,0.007,0.491,0.412,-1.469,walk
0.12,0.023,0.461,0.396,-1.401,walk
0.13,0.039,0.433,0.38,-1.333,walk
0.14,0.055,0.405,0.364,-1.264,walk
0.15,0.071,0.377,0.348,-1.196,walk
0.16,0.087,0.35,0.332,-1.128,walk
0.17,0.102,0.323,0.316,-1.06,walk
0.18,0.118,0.297,0.301,-0.991,walk
0.19,0.134,0.272,0.285,-0.923,walk
0.2,0.149,0.247,0.269,-0.855,walk
0.21,0.165,0.222,0.254,-0.787,walk
0.22,0.18,0.198,0.239,-0.719,walk
0.23,0.195,0.174,0.224,-0.651,walk
0.24,0.211,0.151,0.21,-0.583,walk
0.25,0.226,0.128,0.196,-0.516,walk
0.26,0.241,0.106,0.182,-0.448,walk
0.27,0.256,0.084,0.169,-0.38,walk
0.28,0.271,0.062,0.156,-0.312,walk
0.29,0.285,0.041,0.143,-0.245,walk
0.3,0.3,0.02,0.131,-0.177,walk
0.31,0.314,-0.0,0.119,-0.11,walk
0.32,0.329,-0.021,0.108,-0.042,walk
0.33,0.343,-0.041,0.097,0.025,walk
0.34,0.357,-0.061,0.086,0.092,walk
0.35,0.372,-0.08,0.076,0.16,walk
0.36,0.386,-0.1,0.066,0.227,walk
0.37,0.4,-0.12,0.056,0.294,walk
0.38,0.414,-0.139,0.047,0.362,walk
0.39,0.428,-0.159,0.037,0.429,walk
0.4,0.441,-0.179,0.028,0.496,walk
0.41,0.455,-0.199,0.019,0.563,walk
0.42,0.469,-0.219,0.009,0.631,walk
0.43,0.483,-0.24,-0.001,0.698,walk
0.44,0.497,-0.261,-0.011,0.766,walk
0.45,0.51,-0.282,-0.023,0.834,walk
