time,ax,ay,az,speed,label
0.0,0.073,-0.123,1.907,1.143,run
0.01,0.07,-0.118,1.826,1.143,run
0.02,0.068,-0.112,1.744,1.144,run
0.03,0.066,-0.105,1.663,1.144,run
0.04,0.063,-0.097,1.582,1.144,run
0.05,0.061,-0.088,1.502,1.145,run
0.06,0.059,-0.079,1.422,1.145,run
0.07,0.057,-0.068,1.343,1.145,run
0.08,0.055,-0.056,1.265,1.146,run
0.09,0.052,-0.043,1.187,1.146,run
0.1,0.05,-0.029,1.109,1.146,run
0.11,0.048,-0.014,1.033,1.147,run
0.12,0.046,0.002,0.957,1.147,run
0.13,0.043,0.019,0.881,1.147,run
0.14,0.041,0.037,0.807,1.148,run
0.15,0.038,0.056,0.734,1.148,run
0.16,0.036,0.076,0.661,1.148,run
0.17,0.033,0.097,0.59,1.149,run
0.18,0.03,0.119,0.519,1.149,run
0.19,0.027,0.142,0.449,1.149,run
0.2,0.023,0.165,0.381,1.15,run
0.21,0.02,0.19,0.313,1.15,run
0.22,0.016,0.215,0.247,1.15,run
0.23,0.012,0.241,0.181,1.151,run
0.24,0.007,0.268,0.117,1.151,run
0.25,0.003,0.295,0.053,1.152,run
0.26,-0.002,0.323,-0.009,1.152,run
0.27,-0.007,0.352,-0.071,1.152,run
0.28,-0.013,0.382,-0.131,1.153,run
0.29,-0.019,0.411,-0.191,1.153,run
0.3,-0.025,0.442,-0.25,1.153,run
0.31,-0.031,0.473,-0.308,1.154,run
0.32,-0.038,0.504,-0.366,1.154,run
0.33,-0.045,0.536,-0.423,1.155,run
0.34,-0.053,0.568,-0.479,1.155,run
0.35,-0.061,0.6,-0.535,1.156,run
0.36,-0.069,0.632,-0.591,1.156,run
0.37,-0.077,0.665,-0.646,1.156,run
0.38,-0.086,0.698,-0.701,1.157,run
0.39,-0.095,0.731,-0.756,1.157,run
0.4,-0.104,0.764,-0.811,1.158,run
0.41,-0.114,0.796,-0.866,1.158,run
0.42,-0.123,0.829,-0.921,1.159,run
0.43,-0.133,0.862,-0.976,1.159,run
0.44,-0.143,0.895,-1.032,1.16,run
0.45,-0.152,0.927,-1.087,1.16,run
0.46,-0.161,0.96,-1.143,1.161,run
0.47,-0.17,0.994,-1.198,1.161,run
0.48,-0.178,1.029,-1.252,1.162,run
0.49,-0.186,1.066,-1.304,1.162,run
0.5,-0.192,1.107,-1.353,1.163,run
0.51,-0.197,1.153,-1.398,1.163,run
0.52,-0.211,1.195,-1.416,1.164,run
0.53,-0.222,1.231,-1.431,1.165,run
0.54,-0.23,1.26,-1.446,1.165,run
0.55,-0.235,1.28,-1.459,1.166,run
0.56,-0.237,1.292,-1.472,1.167,run
0.57,-0.234,1.294,-1.483,1.167,run
0.58,-0.227,1.287,-1.495,1.168,run
0.59,-0.216,1.268,-1.506,1.169,run
0.6,-0.201,1.238,-1.517,1.169,run
0.61,-0.18,1.196,-1.526,1.17,run
0.62,-0.155,1.143,-1.534,1.171,run
0.63,-0.125,1.076,-1.54,1.171,run
0.64,-0.09,0.997,-1.544,1.172,run
0.65,-0.051,0.905,-1.545,1.173,run
0.66,-0.007,0.801,-1.543,1.173,run
0.67,0.04,0.685,-1.537,1.174,run
0.68,0.089,0.557,-1.528,1.175,run
0.69,0.141,0.418,-1.515,1.175,run
0.7,0.194,0.27,-1.498,1.176,run
0.71,0.247,0.114,-1.477,1.176,run
0.72,0.299,-0.048,-1.452,1.177,run
0.73,0.368,-0.325,-1.435,1.178,run
0.74,0.411,-0.488,-1.404,1.178,run
0.75,0.45,-0.651,-1.37,1.179,run
0.76,0.485,-0.813,-1.333,1.18,run
0.77,0.513,-0.973,-1.294,1.18,run
0.78,0.536,-1.129,-1.254,1.181,run
0.79,0.551,-1.279,-1.212,1.181,run
0.8,0.559,-1.423,-1.17,1.182,run
0.81,0.558,-1.56,-1.127,1.183,run
0.82,0.549,-1.687,-1.085,1.183,run
0.83,0.531,-1.805,-1.044,1.184,run
0.84,0.505,-1.913,-1.003,1.185,run
0.85,0.47,-2.009,-0.965,1.185,run
0.86,0.428,-2.094,-0.929,1.186,run
0.87,0.378,-2.167,-0.895,1.187,run
0.88,0.322,-2.229,-0.863,1.187,run
0.89,0.261,-2.279,-0.835,1.188,run
0.9,0.195,-2.318,-0.81,1.188,run
0.91,0.127,-2.347,-0.788,1.189,run
0.92,0.058,-2.366,-0.77,1.19,run
0.93,-0.011,-2.378,-0.755,1.19,run
0.94,-0.077,-2.383,-0.745,1.191,run
0.95,-0.14,-2.383,-0.738,1.191,run
0.96,-0.198,-2.38,-0.735,1.192,run
0.98,-0.293,-2.368,-0.742,1.193,run
0.99,-0.328,-2.362,-0.751,1.193,run
1.0,-0.352,-2.359,-0.763,1.193,run
1.01,-0.366,-2.36,-0.777,1.194,run
1.02,-0.369,-2.365,-0.794,1.194,run
1.03,-0.359,-2.377,-0.813,1.194,run
1.04,-0.337,-2.394,-0.832,1.195,run
1.05,-0.303,-2.418,-0.851,1.195,run
1.06,-0.257,-2.449,-0.869,1.195,run
1.07,-0.199,-2.487,-0.884,1.195,run
1.08,-0.129,-2.531,-0.895,1.195,run
1.09,-0.048,-2.58,-0.903,1.195,run
1.1,0.042,-2.633,-0.905,1.196,run
1.11,0.141,-2.688,-0.903,1.196,run
1.12,0.247,-2.745,-0.894,1.196,run
1.13,0.358,-2.801,-0.88,1.196,run
1.14,0.472,-2.854,-0.861,1.196,run
1.15,0.587,-2.903,-0.836,1.196,run
1.16,0.701,-2.945,-0.807,1.196,run
1.17,0.811,-2.979,-0.775,1.196,run
1.18,0.917,-3.002,-0.738,1.196,run
1.19,1.016,-3.013,-0.699,1.196,run
1.2,1.106,-3.009,-0.656,1.196,run
1.21,1.186,-2.99,-0.612,1.196,run
1.23,1.31,-2.903,-0.516,1.196,run
1.24,1.351,-2.834,-0.466,1.196,run
1.26,1.39,-2.646,-0.362,1.196,run
1.27,1.387,-2.53,-0.309,1.196,run
1.28,1.369,-2.4,-0.255,1.196,run
1.29,1.338,-2.259,-0.201,1.196,run
1.3,1.294,-2.107,-0.147,1.196,run
1.31,1.238,-1.948,-0.094,1.196,run
1.32,1.172,-1.783,-0.041,1.196,run
1.33,1.096,-1.616,0.012,1.197,run
1.34,1.015,-1.448,0.064,1.197,run
1.35,0.928,-1.282,0.115,1.197,run
1.36,0.839,-1.122,0.166,1.197,run
1.37,0.75,-0.969,0.217,1.197,run
1.38,0.662,-0.827,0.267,1.197,run
1.39,0.578,-0.697,0.316,1.198,run
1.4,0.5,-0.583,0.365,1.198,run
1.41,0.429,-0.486,0.413,1.198,run
1.42,0.368,-0.408,0.46,1.199,run
1.43,0.317,-0.35,0.506,1.199,run
1.44,0.277,-0.315,0.551,1.199,run
