time,ax,ay,az,speed,label
0.0,1.822,0.931,-0.541,0.47,jump
0.01,1.671,0.868,-0.683,0.469,jump
0.02,1.518,0.805,-0.83,0.467,jump
0.03,1.364,0.741,-0.979,0.466,jump
0.04,1.208,0.676,-1.132,0.464,jump
0.05,1.05,0.611,-1.288,0.462,jump
0.07,0.729,0.477,-1.611,0.459,jump
0.08,0.567,0.408,-1.776,0.458,jump
0.09,0.403,0.339,-1.945,0.456,jump
0.1,0.238,0.269,-2.116,0.455,jump
0.11,0.072,0.197,-2.289,0.453,jump
0.13,-0.263,0.05,-2.64,0.45,jump
0.14,-0.431,-0.026,-2.817,0.448,jump
0.16,-0.767,-0.183,-3.17,0.445,jump
0.17,-0.935,-0.265,-3.345,0.444,jump
0.18,-1.102,-0.349,-3.518,0.443,jump
0.2,-1.431,-0.523,-3.855,0.44,jump
0.21,-1.598,-0.614,-4.025,0.439,jump
0.23,-1.981,-0.881,-4.445,0.437,jump
0.25,-2.406,-1.263,-4.938,0.435,jump
0.26,-2.621,-1.476,-5.19,0.433,jump
0.27,-2.837,-1.705,-5.441,0.425,jump
0.28,-3.053,-1.95,-5.684,0.41,jump
0.3,-3.49,-2.507,-6.112,0.352,jump
0.31,-3.709,-2.823,-6.273,0.323,jump
0.32,-3.926,-3.166,-6.384,0.299,jump
0.33,-4.143,-3.535,-6.438,0.28,jump
0.34,-4.375,-3.839,-6.617,0.266,jump
0.35,-4.584,-4.281,-6.554,0.252,jump
0.36,-4.79,-4.752,-6.415,0.239,jump
0.37,-4.997,-5.246,-6.199,0.227,jump
0.38,-5.208,-5.752,-5.906,0.214,jump
0.39,-5.427,-6.258,-5.542,0.201,jump
0.4,-5.624,-6.79,-5.333,0.184,jump
0.41,-5.862,-7.289,-4.836,0.164,jump
0.42,-6.117,-7.766,-4.284,0.138,jump
0.43,-6.391,-8.22,-3.685,0.103,jump
0.44,-6.624,-8.725,-3.208,0.041,jump
0.45,-6.931,-9.139,-2.509,0.014,jump
0.46,-7.255,-9.526,-1.793,0.005,jump
0.47,-7.593,-9.887,-1.071,0.004,jump
0.48,-7.943,-10.222,-0.348,0.003,jump
0.49,-8.304,-10.527,0.376,0.003,jump
0.5,-8.673,-10.798,1.099,0.002,jump
0.51,-9.049,-11.03,1.815,0.002,jump
0.52,-9.43,-11.22,2.519,0.002,jump
0.53,-9.815,-11.367,3.201,0.001,jump
0.54,-10.202,-11.468,3.851,0.001,jump
0.55,-10.592,-11.525,4.456,0.001,jump
0.56,-10.982,-11.539,5.002,0.001,jump
0.57,-11.37,-11.512,5.476,0.001,jump
0.58,-11.753,-11.448,5.869,0.001,jump
0.59,-12.131,-11.35,6.174,0.001,jump
0.6,-12.501,-11.22,6.386,0.0,jump
0.61,-12.864,-11.059,6.503,0.0,jump
0.62,-13.221,-10.864,6.525,0.0,jump
0.63,-13.575,-10.629,6.458,0.0,jump
0.64,-13.929,-10.345,6.308,0.0,jump
0.65,-14.283,-10.0,6.087,0.0,jump
0.66,-14.64,-9.587,5.807,0.0,jump
0.67,-14.997,-9.1,5.481,0.0,jump
0.68,-15.353,-8.534,5.119,0.0,jump
0.69,-15.703,-7.891,4.73,0.0,jump
0.7,-16.042,-7.175,4.32,0.0,jump
0.71,-16.363,-6.393,3.89,0.0,jump
0.72,-16.659,-5.551,3.439,0.0,jump
0.73,-16.924,-4.651,2.963,0.0,jump
0.74,-17.156,-3.696,2.461,0.0,jump
0.75,-17.356,-2.687,1.929,0.0,jump
0.76,-17.525,-1.627,1.366,0.0,jump
0.77,-17.67,-0.525,0.772,0.0,jump
0.78,-17.794,0.612,0.15,-0.0,jump
0.79,-17.898,1.77,-0.497,-0.0,jump
0.8,-17.978,2.933,-1.16,0.0,jump
0.81,-18.03,4.071,-1.831,0.0,jump
0.82,-18.048,5.143,-2.5,0.0,jump
0.83,-18.035,6.104,-3.158,0.0,jump
0.84,-18.012,6.918,-3.795,0.0,jump
0.85,-18.008,7.577,-4.402,0.0,jump
0.86,-18.053,8.093,-4.971,0.0,jump
0.87,-18.164,8.49,-5.492,0.0,jump
0.88,-18.345,8.789,-5.959,0.0,jump
0.89,-18.582,9.001,-6.368,0.0,jump
0.9,-18.846,9.126,-6.718,0.0,jump
0.91,-19.114,9.157,-7.008,0.0,jump
0.92,-19.374,9.09,-7.243,0.0,jump
0.93,-19.632,8.923,-7.43,0.0,jump
0.94,-19.9,8.659,-7.576,0.0,jump
0.95,-20.199,8.293,-7.68,0.0,jump
0.96,-20.544,7.81,-7.727,0.0,jump
0.97,-20.95,7.184,-7.694,0.0,jump
0.98,-21.426,6.392,-7.556,0.0,jump
0.99,-21.984,5.412,-7.294,0.0,jump
1.0,-22.641,4.232,-6.906,0.0,jump
1.01,-23.427,2.848,-6.402,0.0,jump
1.02,-24.387,1.273,-5.802,0.0,jump
1.03,-25.58,-0.462,-5.129,0.0,jump
1.04,-27.074,-2.311,-4.406,0.0,jump
1.05,-28.876,-4.228,-3.652,0.0,jump
1.06,-30.686,-6.183,-2.882,0.0,jump
1.07,-31.832,-8.159,-2.106,0.0,jump
1.08,-29.934,-10.144,-1.414,0.0,jump
1.09,-28.984,-12.14,-0.695,0.0,jump
1.1,-28.033,-14.149,0.008,0.0,jump
1.11,-27.292,-16.167,0.691,0.0,jump
1.12,-26.254,-18.063,1.179,0.0,jump
1.13,-25.977,-19.862,1.791,-0.0,jump
1.14,-25.771,-21.426,2.369,-0.0,jump
1.15,-25.343,-22.096,2.715,-0.0,jump
1.16,-25.227,-22.961,3.204,-0.0,jump
1.17,-25.126,-23.602,3.647,-0.0,jump
1.18,-25.031,-24.067,4.045,-0.0,jump
1.19,-24.935,-24.419,4.396,-0.0,jump
1.2,-24.831,-24.721,4.698,-0.0,jump
1.21,-24.714,-25.017,4.949,-0.0,jump
1.22,-24.583,-25.33,5.143,-0.0,jump
1.23,-24.429,-25.655,5.275,0.0,jump
1.25,-23.708,-26.262,5.351,0.0,jump
1.26,-22.344,-26.492,5.304,0.0,jump
1.28,-18.456,-26.722,5.081,0.0,jump
1.3,-15.665,-26.715,4.784,0.0,jump
1.31,-14.284,-26.705,4.653,0.0,jump
1.33,-11.517,-26.783,4.462,0.0,jump
1.35,-8.888,-26.734,4.382,0.0,jump
1.37,-6.408,-25.862,4.401,0.0,jump
1.38,-5.177,-25.099,4.44,0.0,jump
1.39,-3.903,-24.22,4.492,0.0,jump
1.4,-2.526,-23.284,4.554,0.0,jump
1.41,-0.962,-22.314,4.621,0.0,jump
1.42,0.146,-21.309,4.739,0.0,jump
1.43,2.072,-20.315,4.791,0.0,jump
1.44,4.281,-19.317,4.838,0.0,jump
1.45,6.653,-18.323,4.875,0.0,jump
1.46,8.842,-17.334,4.9,0.0,jump
1.47,11.649,-16.348,4.908,0.0,jump
1.48,11.563,-15.373,4.929,0.0,jump
1.49,10.795,-14.406,4.945,0.0,jump
1.5,9.745,-13.444,4.954,0.0,jump
1.51,8.75,-12.477,5.02,0.0,jump
1.53,6.768,-10.565,4.93,0.0,jump
1.54,5.863,-9.608,4.827,0.0,jump
1.55,4.98,-8.633,4.8,0.0,jump
1.56,4.159,-7.665,4.645,0.0,jump
1.57,3.382,-6.69,4.457,0.0,jump
1.58,2.643,-5.714,4.232,0.0,jump
1.59,1.935,-4.746,3.96,0.0,jump
1.6,1.254,-3.796,3.63,0.0,jump
1.61,0.596,-2.873,3.229,0.0,jump
1.62,-0.042,-1.983,2.745,0.0,jump
1.63,-0.663,-1.128,2.178,0.0,jump
1.65,-1.846,0.47,0.818,0.0,jump
1.66,-2.401,1.202,0.042,0.0,jump
1.67,-2.925,1.874,-0.78,0.0,jump
1.68,-3.41,2.469,-1.631,0.0,jump
1.69,-3.85,2.97,-2.492,0.0,jump
1.7,-4.237,3.366,-3.353,0.0,jump
1.71,-4.566,3.65,-4.199,0.0,jump
1.72,-4.955,4.187,-5.041,0.0,jump
1.73,-5.182,4.279,-5.852,0.0,jump
1.74,-5.358,4.25,-6.609,0.0,jump
1.75,-5.49,4.106,-7.307,0.0,jump
1.76,-5.577,3.856,-7.95,0.0,jump
1.77,-5.619,3.509,-8.539,0.0,jump
1.78,-5.619,3.073,-9.078,0.0,jump
1.79,-5.581,2.552,-9.563,0.0,jump
1.8,-5.509,1.953,-9.954,0.0,jump
1.81,-5.405,1.282,-10.16,0.0,jump
1.82,-5.266,0.547,-10.073,0.0,jump
1.83,-5.087,-0.249,-9.646,0.0,jump
1.84,-4.859,-1.115,-8.958,0.0,jump
1.85,-4.574,-2.053,-8.141,0.0,jump
1.86,-4.22,-3.064,-7.288,0.0,jump
1.87,-3.788,-4.142,-6.43,0.0,jump
1.88,-3.274,-5.28,-5.558,-0.0,jump
1.89,-2.703,-6.463,-4.652,-0.0,jump
1.9,-2.217,-7.664,-3.717,-0.0,jump
1.91,-2.071,-8.842,-2.812,-0.0,jump
1.92,-2.376,-9.929,-2.019,-0.0,jump
1.93,-2.949,-10.841,-1.395,-0.0,jump
1.94,-3.559,-11.507,-0.924,-0.0,jump
1.95,-4.118,-11.907,-0.539,-0.0,jump
1.96,-4.647,-12.072,-0.157,-0.0,jump
1.97,-5.192,-12.069,0.27,-0.0,jump
1.98,-5.776,-11.964,0.75,-0.0,jump
1.99,-6.395,-11.802,1.251,-0.0,jump
2.0,-7.026,-11.595,1.729,0.0,jump
