time,gFx,gFy,gFz,ax,ay,az,latitude,longitude,altitude,speed
2024-07-23 19:9:44.7830,0.156,-0.271,-0.769,-0.66,-1.23,-1.43,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:44.7890,0.168,-0.291,-0.799,-0.66,-1.23,-1.43,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:44.7950,0.182,-0.29,-0.829,-0.91,-1.08,-0.82,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:44.8050,0.191,-0.293,-0.851,-0.9915753619372846,-1.0471453991532327,-0.5963949465751648,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:44.8150,0.197,-0.3,-0.864,-1.0,-1.05,-0.6,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:44.8260,0.205,-0.304,-0.873,-1.07,-0.99,-0.48,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:44.8360,0.214,-0.306,-0.885,-1.25,-0.91,-0.28,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:44.8460,0.219,-0.306,-0.896,-1.25,-0.91,-0.28,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:44.8560,0.222,-0.297,-0.901,-1.37,-0.93,-0.15,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:44.8670,0.222,-0.283,-0.917,-1.38,-1.04,-0.01,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:44.8770,0.216,-0.272,-0.933,-1.34,-1.12,0.12,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:44.8860,0.198,-0.262,-0.949,-1.17,-1.17,0.27,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:44.8960,0.174,-0.252,-0.966,-1.17,-1.17,0.27,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:44.9070,0.152,-0.238,-0.977,-0.73,-1.36,0.52,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:44.9170,0.133,-0.226,-0.973,-0.56,-1.47,0.48,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:44.9270,0.118,-0.228,-0.964,-0.56,-1.47,0.48,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:44.9370,0.109,-0.239,-0.947,-0.32,-1.33,0.22,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:44.9460,0.103,-0.253,-0.923,-0.26,-1.2,-0.02,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:44.9570,0.094,-0.264,-0.902,-0.26,-1.2,-0.02,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:44.9670,0.088,-0.273,-0.884,-0.11,-1.01,-0.39,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:44.9770,0.082,-0.284,-0.876,-0.11,-1.01,-0.39,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:44.9870,0.079,-0.301,-0.869,-0.04,-0.9,-0.47,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:44.9970,0.079,-0.315,-0.867,-0.01,-0.74,-0.54,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:45.0080,0.077,-0.322,-0.87,0.02,-0.53,-0.53,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:45.0170,0.08,-0.328,-0.874,0.02,-0.53,-0.53,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:45.0270,0.081,-0.331,-0.881,-0.02,-0.42,-0.43,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:45.0370,0.079,-0.33,-0.886,0.01,-0.43,-0.38,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:45.0480,0.077,-0.328,-0.89,0.01,-0.43,-0.38,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:45.0580,0.079,-0.331,-0.891,0.04,-0.45,-0.34,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:45.0680,0.081,-0.334,-0.892,0.03,-0.41,-0.33,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:45.0780,0.081,-0.332,-0.905,0.01,-0.38,-0.32,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:45.0880,0.08,-0.327,-0.919,0.02,-0.45,-0.06,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:45.0980,0.074,-0.329,-0.93,0.08,-0.42,0.05,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:45.1080,0.075,-0.322,-0.954,0.08,-0.42,0.05,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:45.1180,0.077,-0.313,-0.971,0.02,-0.57,0.44,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:45.1280,0.073,-0.313,-0.976,0.02,-0.57,0.44,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:45.1380,0.067,-0.323,-0.969,0.04,-0.56,0.49,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:45.1510,0.069,-0.326,-0.949,0.08,-0.45,0.41,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:45.1590,0.072,-0.325,-0.933,-0.01,-0.4,0.04,49.27751779563418,-122.90304995143157,335.26556329149753,0.9552090171716752
2024-07-23 19:9:45.1680,0.066,-0.319,-0.931,-0.01,-0.4,0.04,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.1780,0.055,-0.318,-0.938,0.13,-0.4,0.06,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.1880,0.049,-0.314,-0.95,0.13,-0.4,0.06,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.1980,0.051,-0.305,-0.978,0.17,-0.45,0.43,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.2080,0.058,-0.306,-1.003,0.17,-0.45,0.43,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.2180,0.066,-0.308,-1.021,0.11,-0.41,0.66,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.2280,0.073,-0.314,-1.032,-0.03,-0.3,0.93,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.2390,0.075,-0.321,-1.025,-0.03,-0.3,0.93,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.2490,0.073,-0.325,-1.005,-0.03,-0.17,0.66,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.2590,0.061,-0.326,-0.98,-0.03,-0.17,0.66,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.2690,0.046,-0.323,-0.95,0.08,-0.175243099629879,0.12780493140220642,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.2790,0.034,-0.324,-0.923,0.35,-0.18,-0.15,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.2900,0.029,-0.332,-0.901,0.4,-0.1,-0.36,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.3000,0.033,-0.339,-0.886,0.37,-0.03,-0.51,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.3100,0.039,-0.345,-0.879,0.37,-0.03,-0.51,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.3200,0.043,-0.351,-0.874,0.31,0.02,-0.58,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.3300,0.047,-0.356,-0.866,0.24,0.12,-0.7,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.3400,0.053,-0.364,-0.857,0.19,0.19,-0.78,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.3500,0.062,-0.369,-0.854,0.113972392603755,0.24,-0.8,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.3600,0.069,-0.368,-0.858,0.03,0.22,-0.77,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.3710,0.076,-0.372,-0.858,0.03,0.22,-0.77,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.3800,0.083,-0.375,-0.869,-0.03,0.27,-0.77,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.3900,0.087,-0.371,-0.878,-0.1,0.31,-0.67,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.4000,0.081,-0.363,-0.884,-0.14,0.29,-0.58,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.4100,0.074,-0.353,-0.883,-0.03,0.14,-0.55,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.4200,0.068,-0.343,-0.885,-0.03,0.14,-0.55,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.4300,0.066,-0.332,-0.888,0.02212089389562607,-0.01641167253255844,-0.5130773860216141,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.4410,0.062,-0.321,-0.888,0.02,-0.02,-0.52,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.4500,0.056,-0.309,-0.891,0.1,-0.19,-0.51,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.4610,0.055,-0.299,-0.899,0.1,-0.19,-0.51,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.4710,0.058,-0.293,-0.91,0.1,-0.27,-0.44,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.4810,0.063,-0.293,-0.921,0.07,-0.29,-0.34,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.4910,0.069,-0.292,-0.933,-0.02,-0.25,-0.13,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.5010,0.072,-0.295,-0.944,-0.02,-0.25,-0.13,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.5110,0.073,-0.296,-0.957,-0.05,-0.2,-0.03,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.5210,0.073,-0.291,-0.964,-0.05,-0.21,0.16,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.5310,0.07,-0.289,-0.967,-0.05,-0.21,0.16,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.5410,0.065,-0.286,-0.968,-0.01,-0.22,0.18,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.5510,0.059,-0.288,-0.964,0.04,-0.23,0.19,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
2024-07-23 19:9:45.5620,0.053,-0.288,-0.962,0.1,-0.21,0.14,49.27752485786555,-122.90304352844508,335.1117094969377,0.7372467457812887
